timestamp,window_id,slug,event,status_before,current_atr,spot_price,ptb,ptb_delta_usd,ptb_delta_pct,up_bid,up_ask,down_bid,down_ask
1781864999639,1,btc-updown-5m-1781865000,promote_skipped,WAITING_ENTRY,37.3143,62437.3482,,,,0.5100,0.5200,0.4900,0.5100
1781865299643,2,btc-updown-5m-1781865300,promote_skipped,WAITING_ENTRY,36.5071,62397.6981,,,,0.4500,0.4600,0.5500,0.5600
1781865599642,3,btc-updown-5m-1781865600,promote_skipped,WAITING_ENTRY,36.6429,62367.3042,,,,0.4400,0.4500,0.5600,0.5800
1781865899641,4,btc-updown-5m-1781865900,promote_skipped,WAITING_ENTRY,31.4929,62355.8623,,,,0.5100,0.5200,0.4900,0.5000
1781866199642,5,btc-updown-5m-1781866200,promote_skipped,WAITING_ENTRY,31.0214,62404.7649,,,,0.4400,0.4500,0.5600,0.5800
1781866499642,6,btc-updown-5m-1781866500,promote_skipped,WAITING_ENTRY,30.6000,62476.0869,,,,0.4100,0.4200,0.5900,0.6000
1781866799641,7,btc-updown-5m-1781866800,promote_skipped,WAITING_ENTRY,38.1429,62468.7840,,,,0.4700,0.4800,0.5200,0.5300
1781867099640,8,btc-updown-5m-1781867100,promote_skipped,WAITING_ENTRY,36.3000,62479.5622,,,,0.5100,0.5200,0.4900,0.5000
1781867399643,9,btc-updown-5m-1781867400,promote_skipped,WAITING_ENTRY,37.1000,62430.3729,,,,0.5000,0.5100,0.4900,0.5000
1781867699640,10,btc-updown-5m-1781867700,promote_skipped,WAITING_ENTRY,35.0357,62430.4510,,,,0.3800,0.3900,0.6100,0.6200
1781867999685,11,btc-updown-5m-1781868000,promote_skipped,WAITING_ENTRY,38.6929,62497.9762,,,,0.4900,0.5000,0.5100,0.5200
1781868299681,12,btc-updown-5m-1781868300,promote_skipped,WAITING_ENTRY,42.9929,62588.3631,,,,0.4400,0.4500,0.5600,0.5700
1781868599648,13,btc-updown-5m-1781868600,promote_skipped,WAITING_ENTRY,42.6857,62585.1336,,,,0.4800,0.5000,0.5200,0.5300
1781868899648,14,btc-updown-5m-1781868900,promote_skipped,WAITING_ENTRY,36.1143,62575.0638,,,,0.4800,0.4900,0.5200,0.5300
1781869199653,15,btc-updown-5m-1781869200,promote_skipped,WAITING_ENTRY,26.8000,62585.3405,,,,0.3300,0.3400,0.6600,0.6700
1781869499652,16,btc-updown-5m-1781869500,promote_skipped,WAITING_ENTRY,27.0286,62601.9821,,,,0.4700,0.4900,0.5100,0.5300
1781869799655,17,btc-updown-5m-1781869800,promote_skipped,WAITING_ENTRY,25.7071,62606.7075,,,,0.4900,0.5000,0.5100,0.5200
1781870099651,18,btc-updown-5m-1781870100,promote_skipped,WAITING_ENTRY,22.9357,62578.5185,,,,0.3800,0.4700,0.6100,0.6200
