timestamp,window_id,slug,cross_count,significant_cross_count,final_side,last_cross_atr
1781864999638,0,btc-updown-5m-1781864700,0,0,UP,39.52857142857101
1781865299643,1,btc-updown-5m-1781865000,0,0,DOWN,33.47142857142795
1781865599641,2,btc-updown-5m-1781865300,27,3,DOWN,36.035714285713766
1781865899641,3,btc-updown-5m-1781865600,25,6,DOWN,31.492857142856728
1781866199642,4,btc-updown-5m-1781865900,14,2,UP,29.599999999999586
1781866499641,5,btc-updown-5m-1781866200,5,1,UP,30.557142857143067
1781866799640,6,btc-updown-5m-1781866500,24,5,DOWN,38.14285714285818
1781867099639,7,btc-updown-5m-1781866800,11,1,UP,34.19285714285694
1781867399642,8,btc-updown-5m-1781867100,3,1,DOWN,35.835714285714594
1781867699640,9,btc-updown-5m-1781867400,31,9,UP,35.035714285713766
1781867999639,10,btc-updown-5m-1781867700,24,3,UP,36.61428571428561
1781868299681,11,btc-updown-5m-1781868000,11,1,UP,39.857142857142854
1781868599647,12,btc-updown-5m-1781868300,16,5,DOWN,42.685714285714184
1781868899647,13,btc-updown-5m-1781868600,5,1,DOWN,38.97142857142847
1781869199653,14,btc-updown-5m-1781868900,27,13,UP,26.800000000000832
1781869499651,15,btc-updown-5m-1781869200,3,2,UP,26.72142857142847
1781869799654,16,btc-updown-5m-1781869500,13,3,UP,25.86428571428613
1781870099651,17,btc-updown-5m-1781869800,8,3,DOWN,22.935714285714702
