timestamp,window_id,slug,pnl,entry_side,real_winner_side,h_market_win,h_salvaged,h_salvage_win,entry_price,exit_price,cum_market_wins,cum_market_losses,cum_salvage_escapes,cum_salvage_wins
1781711999875,38,btc-updown-5m-1781711700,-18.6923,DOWN,UP,false,true,false,0.39,0.12,3,14,9,0
1781712599876,40,btc-updown-5m-1781712300,-18.6923,UP,DOWN,false,true,false,0.39,0.12,3,15,10,0
1781713199879,42,btc-updown-5m-1781712900,-23.5385,DOWN,UP,false,true,false,0.39,0.05,3,16,11,0
1781714099883,45,btc-updown-5m-1781713800,-27.0000,UP,DOWN,false,false,false,0.39,,3,17,11,0
1781714999888,48,btc-updown-5m-1781714700,-18.6923,UP,DOWN,false,true,false,0.39,0.12,3,18,12,0
1781715299889,49,btc-updown-5m-1781715000,-23.5385,UP,DOWN,false,true,false,0.39,0.05,3,19,13,0
1781716199893,52,btc-updown-5m-1781715900,-18.6923,DOWN,UP,false,true,false,0.39,0.12,3,20,14,0
1781717399895,56,btc-updown-5m-1781717100,-18.9730,DOWN,UP,false,true,false,0.37,0.11,3,21,15,0
1781717699896,57,btc-updown-5m-1781717400,42.2308,DOWN,DOWN,true,false,false,0.39,1.00,4,21,15,0
1781717999898,58,btc-updown-5m-1781717700,-20.0769,UP,DOWN,false,true,false,0.39,0.10,4,22,16,0
1781718299899,59,btc-updown-5m-1781718000,-27.0000,UP,DOWN,false,false,false,0.39,,4,23,16,0
1781718899901,61,btc-updown-5m-1781718600,-27.0000,DOWN,UP,false,false,false,0.39,,4,24,16,0
1781719199904,62,btc-updown-5m-1781718900,-23.5385,UP,DOWN,false,true,false,0.39,0.05,4,25,17,0
1781720099908,65,btc-updown-5m-1781719800,-27.0000,UP,DOWN,false,false,false,0.39,,4,26,17,0
1781720699908,67,btc-updown-5m-1781720400,-18.6923,UP,DOWN,false,true,false,0.39,0.12,4,27,18,0
1781720999909,68,btc-updown-5m-1781720700,-20.4324,DOWN,UP,false,true,false,0.37,0.09,4,28,19,0
1781721299908,69,btc-updown-5m-1781721000,44.0526,DOWN,DOWN,true,false,false,0.38,1.00,5,28,19,0
1781721899908,71,btc-updown-5m-1781721600,-27.0000,DOWN,UP,false,false,false,0.39,,5,29,19,0
1781722499905,73,btc-updown-5m-1781722200,48.0000,DOWN,DOWN,true,false,false,0.36,1.00,6,29,19,0
1781724899900,81,btc-updown-5m-1781724600,42.2308,DOWN,DOWN,true,false,false,0.39,1.00,7,29,19,0
1781725499900,83,btc-updown-5m-1781725200,-18.6923,UP,DOWN,false,true,false,0.39,0.12,7,30,20,0
1781725799901,84,btc-updown-5m-1781725500,-18.6923,DOWN,DOWN,true,true,false,0.39,0.12,8,30,21,0
1781726099899,85,btc-updown-5m-1781725800,42.2308,UP,UP,true,false,false,0.39,1.00,9,30,21,0
1781730899909,101,btc-updown-5m-1781730600,-18.6923,UP,DOWN,false,true,false,0.39,0.12,9,31,22,0
1781731499909,103,btc-updown-5m-1781731200,42.2308,UP,UP,true,false,false,0.39,1.00,10,31,22,0
1781732999920,108,btc-updown-5m-1781732700,-23.4474,DOWN,UP,false,true,false,0.38,0.05,10,32,23,0
1781733299920,109,btc-updown-5m-1781733000,-23.5385,DOWN,UP,false,true,false,0.39,0.05,10,33,24,0
1781734799931,114,btc-updown-5m-1781734500,-22.8462,DOWN,UP,false,true,false,0.39,0.06,10,34,25,0
1781735999936,118,btc-updown-5m-1781735700,42.2308,DOWN,DOWN,true,false,false,0.39,1.00,11,34,25,0
1781736899943,121,btc-updown-5m-1781736600,-19.3846,DOWN,UP,false,true,false,0.39,0.11,11,35,26,0
1781738099944,125,btc-updown-5m-1781737800,-23.5385,UP,DOWN,false,true,false,0.39,0.05,11,36,27,0
1781738699949,127,btc-updown-5m-1781738400,42.2308,UP,UP,true,false,false,0.39,1.00,12,36,27,0
1781739299953,129,btc-updown-5m-1781739000,42.2308,DOWN,DOWN,true,false,false,0.39,1.00,13,36,27,0
1781739599951,130,btc-updown-5m-1781739300,-20.7692,UP,UP,true,true,false,0.39,0.09,14,36,28,0
1781740199952,132,btc-updown-5m-1781739900,-27.0000,DOWN,UP,false,false,false,0.39,,14,37,28,0
1781740499954,133,btc-updown-5m-1781740200,-19.3846,DOWN,UP,false,true,false,0.39,0.11,14,38,29,0
1781748599987,160,btc-updown-5m-1781748300,42.2308,DOWN,DOWN,true,false,false,0.39,1.00,15,38,29,0
1781751300000,169,btc-updown-5m-1781751000,42.2308,DOWN,DOWN,true,false,false,0.39,1.00,16,38,29,0
1781751599997,170,btc-updown-5m-1781751300,42.2308,DOWN,DOWN,true,false,false,0.39,1.00,17,38,29,0
1781752500001,173,btc-updown-5m-1781752200,44.0526,DOWN,DOWN,true,false,false,0.38,1.00,18,38,29,0
1781752799003,174,btc-updown-5m-1781752500,42.2308,DOWN,DOWN,true,false,false,0.39,1.00,19,38,29,0
1781753099004,175,btc-updown-5m-1781752800,-27.0000,UP,DOWN,false,false,false,0.39,,19,39,29,0
1781753399008,176,btc-updown-5m-1781753100,42.2308,DOWN,DOWN,true,false,false,0.39,1.00,20,39,29,0
1781754299010,179,btc-updown-5m-1781754000,-22.1538,UP,DOWN,false,true,false,0.39,0.07,20,40,30,0
1781754599011,180,btc-updown-5m-1781754300,-19.3846,DOWN,UP,false,true,false,0.39,0.11,20,41,31,0
1781755199014,182,btc-updown-5m-1781754900,-27.0000,UP,DOWN,false,false,false,0.39,,20,42,31,0
1781755499019,183,btc-updown-5m-1781755200,-18.6923,UP,DOWN,false,true,false,0.39,0.12,20,43,32,0
1781755799019,184,btc-updown-5m-1781755500,42.2308,DOWN,DOWN,true,false,false,0.39,1.00,21,43,32,0
1781756099018,185,btc-updown-5m-1781755800,-27.0000,UP,DOWN,false,false,false,0.39,,21,44,32,0
1781756699023,187,btc-updown-5m-1781756400,42.2308,UP,UP,true,false,false,0.39,1.00,22,44,32,0
1781757299021,189,btc-updown-5m-1781757000,-18.6923,UP,DOWN,false,true,false,0.39,0.12,22,45,33,0
1781757899025,191,btc-updown-5m-1781757600,-16.6154,UP,DOWN,false,true,false,0.39,0.15,22,46,34,0
1781758199026,192,btc-updown-5m-1781757900,-18.6923,UP,DOWN,false,true,false,0.39,0.12,22,47,35,0
1781758499027,193,btc-updown-5m-1781758200,-9.9474,DOWN,UP,false,true,false,0.38,0.24,22,48,36,0
1781758799026,194,btc-updown-5m-1781758500,-6.9231,DOWN,DOWN,true,true,false,0.39,0.29,23,48,37,0
1781759099028,195,btc-updown-5m-1781758800,-22.1538,UP,DOWN,false,true,false,0.39,0.07,23,49,38,0
1781759399027,196,btc-updown-5m-1781759100,-18.6923,DOWN,UP,false,true,false,0.39,0.12,23,50,39,0
1781759999034,198,btc-updown-5m-1781759700,-21.4615,DOWN,UP,false,true,false,0.39,0.08,23,51,40,0
1781761199041,202,btc-updown-5m-1781760900,42.2308,DOWN,DOWN,true,false,false,0.39,1.00,24,51,40,0
1781761799039,204,btc-updown-5m-1781761500,44.0526,DOWN,DOWN,true,false,false,0.38,1.00,25,51,40,0
1781763599049,210,btc-updown-5m-1781763300,-23.5385,UP,DOWN,false,true,false,0.39,0.05,25,52,41,0
1781764199052,212,btc-updown-5m-1781763900,-23.5385,DOWN,UP,false,true,false,0.39,0.05,25,53,42,0
1781764499055,213,btc-updown-5m-1781764200,-27.0000,DOWN,UP,false,false,false,0.38,,25,54,42,0
