timestamp,window_id,slug,cross_count,significant_cross_count,final_side,last_cross_atr
1781700599826,0,btc-updown-5m-1781700300,0,0,UP,50.1499999999999
1781700899829,1,btc-updown-5m-1781700600,0,0,DOWN,50.1499999999999
1781701199833,2,btc-updown-5m-1781700900,0,0,UP,50.1499999999999
1781701499833,3,btc-updown-5m-1781701200,44,2,DOWN,50.1499999999999
1781701799833,4,btc-updown-5m-1781701500,39,3,DOWN,40.50000000000104
1781702099832,5,btc-updown-5m-1781701800,6,1,UP,43.00000000000052
1781702399833,6,btc-updown-5m-1781702100,0,0,DOWN,43.43571428571522
1781702699837,7,btc-updown-5m-1781702400,8,1,DOWN,41.46428571428727
1781702999837,8,btc-updown-5m-1781702700,33,7,UP,44.692857142857456
1781703299836,9,btc-updown-5m-1781703000,1,1,UP,48.378571428571114
1781703599842,10,btc-updown-5m-1781703300,2,1,UP,57.185714285714184
1781703899840,11,btc-updown-5m-1781703600,39,5,UP,85.15714285714265
1781704199841,12,btc-updown-5m-1781703900,46,1,UP,83.34285714285632
1781704499842,13,btc-updown-5m-1781704200,21,8,UP,77.44999999999969
1781704799843,14,btc-updown-5m-1781704500,23,0,DOWN,68.91428571428592
1781705099844,15,btc-updown-5m-1781704800,0,0,DOWN,65.65714285714265
1781705399848,16,btc-updown-5m-1781705100,9,2,UP,68.05714285714306
1781705699849,17,btc-updown-5m-1781705400,12,0,UP,77.71428571428571
1781705999848,18,btc-updown-5m-1781705700,19,1,DOWN,76.89285714285714
1781706299850,19,btc-updown-5m-1781706000,48,4,DOWN,64.37142857142992
1781706599849,20,btc-updown-5m-1781706300,0,0,DOWN,65.65000000000146
1781706899857,21,btc-updown-5m-1781706600,13,1,DOWN,61.17142857143023
1781707199853,22,btc-updown-5m-1781706900,10,1,DOWN,58.67142857142868
1781707499856,23,btc-updown-5m-1781707200,31,2,UP,51.94999999999969
1781707799860,24,btc-updown-5m-1781707500,27,1,DOWN,56.22142857142795
1781708099856,25,btc-updown-5m-1781707800,0,0,UP,97.99285714285725
1781708399859,26,btc-updown-5m-1781708100,8,1,DOWN,113.12142857142888
1781708699860,27,btc-updown-5m-1781708400,2,1,UP,110.75
1781708999862,28,btc-updown-5m-1781708700,0,0,DOWN,62.69285714285694
1781709299861,29,btc-updown-5m-1781709000,0,0,UP,56.88571428571439
1781709599862,30,btc-updown-5m-1781709300,30,5,DOWN,70.12142857142888
1781709899863,31,btc-updown-5m-1781709600,1,0,UP,71.46428571428571
1781710199864,32,btc-updown-5m-1781709900,1,1,DOWN,65.66428571428592
1781710499866,33,btc-updown-5m-1781710200,15,1,UP,57.2857142857148
1781710799867,34,btc-updown-5m-1781710500,13,1,UP,58.02142857142774
1781711099870,35,btc-updown-5m-1781710800,3,3,UP,59.064285714285816
1781711399870,36,btc-updown-5m-1781711100,1,1,UP,57.164285714285924
1781711699873,37,btc-updown-5m-1781711400,63,4,DOWN,77.72857142857018
1781711999877,38,btc-updown-5m-1781711700,3,1,UP,76.43571428571315
1781712299874,39,btc-updown-5m-1781712000,0,0,UP,75.10714285714286
1781712599878,40,btc-updown-5m-1781712300,8,1,DOWN,60.17142857142816
1781712899876,41,btc-updown-5m-1781712600,5,2,UP,56.15714285714057
1781713199880,42,btc-updown-5m-1781712900,7,0,UP,53.592857142854236
1781713499879,43,btc-updown-5m-1781713200,53,6,UP,64.43571428571158
1781713799880,44,btc-updown-5m-1781713500,0,0,UP,63.728571428570184
1781714099884,45,btc-updown-5m-1781713800,4,0,DOWN,98.47142857142795
1781714399883,46,btc-updown-5m-1781714100,30,4,UP,109.28571428571324
1781714699886,47,btc-updown-5m-1781714400,6,2,DOWN,83.60714285714286
1781714999889,48,btc-updown-5m-1781714700,9,2,DOWN,63.30714285714411
1781715299890,49,btc-updown-5m-1781715000,8,1,DOWN,62.44285714285901
1781715599889,50,btc-updown-5m-1781715300,6,2,DOWN,52.578571428572886
1781715899891,51,btc-updown-5m-1781715600,12,3,UP,47.264285714286544
1781716199894,52,btc-updown-5m-1781715900,19,6,UP,49.68571428571574
1781716499891,53,btc-updown-5m-1781716200,19,2,DOWN,57.4357142857147
1781716799891,54,btc-updown-5m-1781716500,11,1,UP,57.764285714286544
1781717099895,55,btc-updown-5m-1781716800,35,9,UP,43.74999999999896
1781717399896,56,btc-updown-5m-1781717100,26,6,UP,41.97142857142795
1781717699897,57,btc-updown-5m-1781717400,39,5,DOWN,41.17857142856935
1781717999899,58,btc-updown-5m-1781717700,28,5,DOWN,40.799999999998754
1781718299900,59,btc-updown-5m-1781718000,0,0,DOWN,41.49285714285673
1781718599898,60,btc-updown-5m-1781718300,7,2,DOWN,45.564285714286335
1781718899902,61,btc-updown-5m-1781718600,3,0,UP,42.12857142857268
1781719199907,62,btc-updown-5m-1781718900,36,0,DOWN,59.32857142857184
1781719499904,63,btc-updown-5m-1781719200,0,0,DOWN,69.28571428571533
1781719799904,64,btc-updown-5m-1781719500,9,1,UP,219.70000000000073
1781720099908,65,btc-updown-5m-1781719800,0,0,DOWN,226.59285714285892
1781720399908,66,btc-updown-5m-1781720100,0,0,UP,197.8357142857151
1781720699910,67,btc-updown-5m-1781720400,43,4,DOWN,124.49285714285672
1781720999910,68,btc-updown-5m-1781720700,27,6,UP,107.59285714285632
1781721299908,69,btc-updown-5m-1781721000,41,6,DOWN,129.22142857142794
1781721599905,70,btc-updown-5m-1781721300,0,0,UP,132.014285714285
1781721899909,71,btc-updown-5m-1781721600,12,1,UP,144.75714285714224
1781722199905,72,btc-updown-5m-1781721900,0,0,DOWN,167.54285714285757
1781722499905,73,btc-updown-5m-1781722200,18,4,DOWN,129.2714285714293
1781722799905,74,btc-updown-5m-1781722500,0,0,DOWN,128.3999999999999
1781723099905,75,btc-updown-5m-1781722800,39,3,DOWN,118.03571428571273
1781723399901,76,btc-updown-5m-1781723100,2,1,DOWN,123.47142857142691
1781723699900,77,btc-updown-5m-1781723400,9,3,UP,117.26428571428603
1781723999901,78,btc-updown-5m-1781723700,0,0,DOWN,118.17142857142764
1781724299900,79,btc-updown-5m-1781724000,36,3,DOWN,153.43571428571366
1781724599900,80,btc-updown-5m-1781724300,19,2,DOWN,160.10714285714286
1781724899901,81,btc-updown-5m-1781724600,53,9,DOWN,176.05714285714308
1781725199899,82,btc-updown-5m-1781724900,1,1,DOWN,161.90714285714162
1781725499900,83,btc-updown-5m-1781725200,6,0,DOWN,159.99285714285674
1781725799903,84,btc-updown-5m-1781725500,7,2,DOWN,111.82142857143013
1781726099900,85,btc-updown-5m-1781725800,10,5,UP,103.05714285714306
1781726399898,86,btc-updown-5m-1781726100,0,0,UP,106.03571428571429
1781726699898,87,btc-updown-5m-1781726400,19,1,UP,102.76428571428498
1781728499897,93,btc-updown-5m-1781728200,3,0,UP,57.992857142857765
1781728799896,94,btc-updown-5m-1781728500,5,5,DOWN,50.871428571428886
1781729099898,95,btc-updown-5m-1781728800,1,1,DOWN,54.62857142857164
1781729399898,96,btc-updown-5m-1781729100,3,0,UP,51.40714285714265
1781729699897,97,btc-updown-5m-1781729400,14,3,DOWN,48.71428571428727
1781729999900,98,btc-updown-5m-1781729700,0,0,UP,41.92857142857299
1781730299900,99,btc-updown-5m-1781730000,2,1,DOWN,40.242857142858284
1781730599901,100,btc-updown-5m-1781730300,37,7,UP,58.485714285714494
1781730899910,101,btc-updown-5m-1781730600,10,1,DOWN,54.685714285714184
1781731199908,102,btc-updown-5m-1781730900,14,5,UP,42.049999999998235
1781731499910,103,btc-updown-5m-1781731200,14,3,UP,31.49999999999896
1781731799911,104,btc-updown-5m-1781731500,0,0,DOWN,34.15714285714161
1781732099913,105,btc-updown-5m-1781731800,0,0,UP,34.735714285713456
1781732399913,106,btc-updown-5m-1781732100,0,0,UP,31.757142857142753
1781732699914,107,btc-updown-5m-1781732400,0,0,DOWN,30.15714285714265
1781732999921,108,btc-updown-5m-1781732700,10,4,UP,52.47857142857122
1781733299920,109,btc-updown-5m-1781733000,1,0,UP,49.878571428571114
1781733599922,110,btc-updown-5m-1781733300,0,0,DOWN,47.61428571428613
1781733899925,111,btc-updown-5m-1781733600,0,0,DOWN,42.07857142857132
1781734199925,112,btc-updown-5m-1781733900,0,0,UP,58.064285714286335
1781734499928,113,btc-updown-5m-1781734200,26,4,DOWN,69.10000000000011
1781734799932,114,btc-updown-5m-1781734500,1,1,UP,71.4857142857145
1781735099930,115,btc-updown-5m-1781734800,0,0,UP,51.285714285713766
1781735399932,116,btc-updown-5m-1781735100,0,0,UP,48.94285714285694
1781735699934,117,btc-updown-5m-1781735400,15,3,UP,37.02857142857205
1781735999936,118,btc-updown-5m-1781735700,30,2,DOWN,41.15714285714421
1781736299940,119,btc-updown-5m-1781736000,1,1,DOWN,37.25714285714431
1781736599939,120,btc-updown-5m-1781736300,0,0,UP,46.03571428571532
1781736899944,121,btc-updown-5m-1781736600,15,2,UP,39.22857142857226
1781737199942,122,btc-updown-5m-1781736900,0,0,DOWN,38.564285714286335
1781737499943,123,btc-updown-5m-1781737200,0,0,UP,31.50000000000104
1781737799943,124,btc-updown-5m-1781737500,0,0,DOWN,30.5
1781738099945,125,btc-updown-5m-1781737800,14,2,DOWN,41.52142857142722
1781738399946,126,btc-updown-5m-1781738100,0,0,UP,39.82857142856977
