timestamp,window_id,slug,status,spent,returned,pnl,close_spot,ptb,winner,strategy,utc_hour,time_pct_at_close,final_gap_z,final_atr,mid_cross_count,significant_mid_cross_count,entry_side,entry_reason,would_redeem_hold,h_market_win,h_salvaged,h_salvage_win
1781701499832,3,btc-updown-5m-1781701200,CLOSED_TIME,27.0000,4.1538,-22.8462,64964.9379,64992.0616,DOWN,cheap_hold_h,13,100.00,-5.6037,37.4929,44,2,UP,h_entry_up_ask_0.39_gap_z_-0.08_active_xc34,false,false,true,false
1781701799833,4,btc-updown-5m-1781701500,CLOSED_TIME,27.0000,7.6154,-19.3846,64941.1121,64964.5580,DOWN,cheap_hold_h,13,100.00,-3.8413,47.2786,39,3,UP,h_entry_up_ask_0.39_gap_z_-0.08_active_xc17,false,false,true,false
1781702099832,5,btc-updown-5m-1781701800,CLOSED_TIME,27.0000,0.0000,-27.0000,65026.3569,64941.0724,UP,cheap_hold_h,13,100.00,14.4081,45.8500,6,1,DOWN,h_entry_down_ask_0.39_gap_z_+0.07_active_xc6,false,false,false,false
1781702699836,7,btc-updown-5m-1781702400,CLOSED_TIME,27.0000,0.0000,-27.0000,64848.7501,64997.0608,DOWN,cheap_hold_h,13,100.00,-27.5117,41.7571,8,1,UP,h_entry_up_ask_0.39_gap_z_-0.10_active_xc4,false,false,false,false
1781702999837,8,btc-updown-5m-1781702700,CLOSED_TIME,27.0000,69.2308,42.2308,64860.9513,64849.9278,UP,cheap_hold_h,13,100.00,1.9106,44.6929,33,7,UP,h_entry_up_ask_0.39_gap_z_-0.12_active_xc10,false,true,false,false
1781703599841,10,btc-updown-5m-1781703300,CLOSED_TIME,27.0000,0.0000,-27.0000,65167.2268,64973.5385,UP,cheap_hold_h,13,100.00,22.2691,67.3714,2,1,DOWN,h_entry_down_ask_0.39_gap_z_+0.13_active_xc2,false,false,false,false
1781704199841,12,btc-updown-5m-1781703900,CLOSED_TIME,27.0000,7.6154,-19.3846,65243.9608,65226.9887,UP,cheap_hold_h,13,100.00,1.5359,85.5929,46,1,DOWN,h_entry_down_ask_0.39_gap_z_+0.07_active_xc44,false,false,true,false
1781704499842,13,btc-updown-5m-1781704200,CLOSED_TIME,27.0000,8.3077,-18.6923,65277.0845,65241.3951,UP,cheap_hold_h,13,100.00,3.5694,77.4500,21,8,DOWN,h_entry_down_ask_0.39_gap_z_+0.06_active_xc1,false,false,true,false
1781705399847,16,btc-updown-5m-1781705100,CLOSED_TIME,27.0000,3.4615,-23.5385,65157.4849,65141.1780,UP,cheap_hold_h,14,100.00,1.7725,71.2643,9,2,DOWN,h_entry_down_ask_0.39_gap_z_+0.01_active_xc7,false,false,true,false
1781705699848,17,btc-updown-5m-1781705400,CLOSED_TIME,27.0000,0.0000,-27.0000,65290.6435,65157.5201,UP,cheap_hold_h,14,100.00,13.1767,78.2571,12,0,DOWN,h_entry_down_ask_0.39_gap_z_-0.05_active_xc12,false,false,false,false
1781706299849,19,btc-updown-5m-1781706000,CLOSED_TIME,27.0000,8.3077,-18.6923,65204.7700,65209.4627,DOWN,cheap_hold_h,14,100.00,-0.5647,64.3714,48,4,UP,h_entry_up_ask_0.39_gap_z_-0.10_fallback_xc0,false,false,true,false
1781706899856,21,btc-updown-5m-1781706600,CLOSED_TIME,27.0000,5.6842,-21.3158,65148.3593,65195.5432,DOWN,cheap_hold_h,14,100.00,-6.2014,58.9357,13,1,UP,h_entry_up_ask_0.38_gap_z_-0.13_active_xc13,false,false,true,false
1781707199853,22,btc-updown-5m-1781706900,CLOSED_TIME,27.0000,4.1538,-22.8462,65046.0011,65149.6385,DOWN,cheap_hold_h,14,100.00,-14.3903,55.7857,10,1,UP,h_entry_up_ask_0.39_gap_z_-0.00_active_xc10,false,false,true,false
1781707499855,23,btc-updown-5m-1781707200,CLOSED_TIME,27.0000,71.0526,44.0526,65059.0480,65046.0008,UP,cheap_hold_h,14,100.00,1.7974,56.2286,31,2,UP,h_entry_up_ask_0.38_gap_z_-0.10_active_xc6,false,true,false,false
1781707799859,24,btc-updown-5m-1781707500,CLOSED_TIME,27.0000,71.0526,44.0526,65014.8382,65055.6036,DOWN,cheap_hold_h,14,100.00,-3.5200,89.7071,27,1,DOWN,h_entry_down_ask_0.38_gap_z_+0.13_active_xc6,false,true,false,false
1781708399859,26,btc-updown-5m-1781708100,CLOSED_TIME,27.0000,0.0000,-27.0000,65045.7412,65212.3902,DOWN,cheap_hold_h,14,100.00,-11.6699,110.6143,8,1,UP,h_entry_up_ask_0.39_gap_z_-0.12_active_xc8,false,false,false,false
1781711999876,38,btc-updown-5m-1781711700,CLOSED_TIME,27.0000,8.3077,-18.6923,65696.7880,65638.9052,UP,cheap_hold_h,15,100.00,6.0223,74.4500,3,1,DOWN,h_entry_down_ask_0.39_gap_z_+0.13_active_xc3,false,false,true,false
1781712599877,40,btc-updown-5m-1781712300,CLOSED_TIME,27.0000,8.3077,-18.6923,65753.1043,65777.5396,DOWN,cheap_hold_h,16,100.00,-3.7128,50.9786,8,1,UP,h_entry_up_ask_0.39_gap_z_+0.02_active_xc8,false,false,true,false
1781713199879,42,btc-updown-5m-1781712900,CLOSED_TIME,27.0000,3.4615,-23.5385,65875.8530,65797.1444,UP,cheap_hold_h,16,100.00,9.7985,62.2214,7,0,DOWN,h_entry_down_ask_0.39_gap_z_+0.19_active_xc7,false,false,true,false
1781714099883,45,btc-updown-5m-1781713800,CLOSED_TIME,27.0000,0.0000,-27.0000,65968.2416,66216.2893,DOWN,cheap_hold_h,16,100.00,-19.4218,98.9286,4,0,UP,h_entry_up_ask_0.39_gap_z_-0.19_active_xc4,false,false,false,false
1781714999889,48,btc-updown-5m-1781714700,CLOSED_TIME,27.0000,8.3077,-18.6923,65889.4067,65916.8193,DOWN,cheap_hold_h,16,100.00,-3.3237,63.8857,9,2,UP,h_entry_up_ask_0.39_gap_z_-0.08_active_xc5,false,false,true,false
1781715299890,49,btc-updown-5m-1781715000,CLOSED_TIME,27.0000,3.4615,-23.5385,65875.4111,65889.2686,DOWN,cheap_hold_h,16,100.00,-1.7965,59.7500,8,1,UP,h_entry_up_ask_0.39_gap_z_-0.06_active_xc8,false,false,true,false
1781716199894,52,btc-updown-5m-1781715900,CLOSED_TIME,27.0000,8.3077,-18.6923,65858.6867,65834.5688,UP,cheap_hold_h,17,100.00,3.7600,49.6857,19,6,DOWN,h_entry_down_ask_0.39_gap_z_+0.03_active_xc1,false,false,true,false
1781717399895,56,btc-updown-5m-1781717100,CLOSED_TIME,27.0000,8.0270,-18.9730,65917.8013,65915.7896,UP,cheap_hold_h,17,100.00,0.3713,41.9714,26,6,DOWN,h_entry_down_ask_0.37_gap_z_+0.07_active_xc2,false,false,true,false
1781717699897,57,btc-updown-5m-1781717400,CLOSED_TIME,27.0000,69.2308,42.2308,65897.7171,65917.6971,DOWN,cheap_hold_h,17,100.00,-3.7584,41.1786,39,5,DOWN,h_entry_down_ask_0.39_gap_z_+0.11_active_xc10,false,true,false,false
1781717999899,58,btc-updown-5m-1781717700,CLOSED_TIME,27.0000,6.9231,-20.0769,65887.3264,65899.3512,DOWN,cheap_hold_h,17,100.00,-2.2829,40.8000,28,5,UP,h_entry_up_ask_0.39_gap_z_+0.00_active_xc4,false,false,true,false
1781718299900,59,btc-updown-5m-1781718000,CLOSED_TIME,27.0000,0.0000,-27.0000,65812.2917,65887.3374,DOWN,cheap_hold_h,17,100.00,-14.2103,40.9071,0,0,UP,h_entry_up_ask_0.39_gap_z_-0.11_fallback_xc0,false,false,false,false
1781718899901,61,btc-updown-5m-1781718600,CLOSED_TIME,27.0000,0.0000,-27.0000,66056.5328,65806.6694,UP,cheap_hold_h,17,100.00,34.6320,55.8857,3,0,DOWN,h_entry_down_ask_0.39_gap_z_+0.13_active_xc3,false,false,false,false
1781719199907,62,btc-updown-5m-1781718900,CLOSED_TIME,27.0000,3.4615,-23.5385,66028.5282,66057.6766,DOWN,cheap_hold_h,17,100.00,-3.1884,70.8143,36,0,UP,h_entry_up_ask_0.39_gap_z_-0.13_active_xc36,false,false,true,false
1781720099908,65,btc-updown-5m-1781719800,CLOSED_TIME,27.0000,0.0000,-27.0000,65252.7751,65427.2644,DOWN,cheap_hold_h,18,100.00,-5.5703,242.6429,0,0,UP,h_entry_up_ask_0.39_gap_z_-0.10_fallback_xc0,false,false,false,false
1781720699909,67,btc-updown-5m-1781720400,CLOSED_TIME,27.0000,8.3077,-18.6923,65329.3196,65406.6566,DOWN,cheap_hold_h,18,100.00,-5.2926,113.1857,43,4,UP,h_entry_up_ask_0.39_gap_z_-0.12_active_xc3,false,false,true,false
1781720999910,68,btc-updown-5m-1781720700,CLOSED_TIME,27.0000,6.5676,-20.4324,65354.7459,65330.1172,UP,cheap_hold_h,18,100.00,1.7731,107.5929,27,6,DOWN,h_entry_down_ask_0.37_gap_z_+0.16_active_xc5,false,false,true,false
1781721299908,69,btc-updown-5m-1781721000,CLOSED_TIME,27.0000,71.0526,44.0526,65261.0480,65354.5009,DOWN,cheap_hold_h,18,100.00,-5.4460,132.9214,41,6,DOWN,h_entry_down_ask_0.38_gap_z_+0.13_active_xc10,false,true,false,false
1781721899909,71,btc-updown-5m-1781721600,CLOSED_TIME,27.0000,0.0000,-27.0000,65976.8058,65538.5089,UP,cheap_hold_h,18,100.00,20.3287,167.0071,12,1,DOWN,h_entry_down_ask_0.39_gap_z_+0.11_active_xc2,false,false,false,false
