timestamp,window_id,slug,event,from_side,to_side,up_mid,down_mid,lead_gap,peak_prev_gap,is_significant,cross_count,significant_cross_count,time_pct,secs_to_end,current_atr,spot_price,ptb,ptb_delta_usd,spot_velocity,spot_smoothed_velocity,spot_acceleration
1781824326065,0,btc-updown-5m-1781824200,armed_init,,UP,0.5550,0.4250,0.1300,0.0000,false,0,0,42.33,173,34.5714,,,,,,
1781824416328,0,btc-updown-5m-1781824200,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.6200,true,1,1,72.33,83,35.9286,62764.9258,62755.6034,9.3224,-0.117017,-0.750577,-0.040969
1781824416403,0,btc-updown-5m-1781824200,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.0100,false,2,1,72.33,83,35.9286,62764.9258,62755.6034,9.3224,-0.117017,-0.750577,-0.040969
1781824416431,0,btc-updown-5m-1781824200,mid_cross,UP,DOWN,0.4750,0.5000,0.0250,0.0100,false,3,1,72.33,83,35.9286,62764.9258,62755.6034,9.3224,-0.117017,-0.750577,-0.040969
1781824480679,0,btc-updown-5m-1781824200,mid_cross,DOWN,UP,0.3050,0.1950,0.1100,0.9900,true,4,2,93.67,19,36.2714,62718.1419,62755.6034,-37.4615,-0.368659,-0.322308,0.021004
1781824480686,0,btc-updown-5m-1781824200,mid_cross,UP,DOWN,0.0050,0.1950,0.1900,0.1100,false,5,2,93.67,19,36.2714,62718.1419,62755.6034,-37.4615,-0.368659,-0.322308,0.021004
1781824480936,0,btc-updown-5m-1781824200,mid_cross,DOWN,UP,0.3050,0.1950,0.1100,0.9900,true,6,3,93.67,19,36.2714,62718.1419,62755.6034,-37.4615,-0.368659,-0.322308,0.021004
1781824480940,0,btc-updown-5m-1781824200,mid_cross,UP,DOWN,0.4100,0.5900,0.1800,0.2150,true,7,4,93.67,19,36.2714,62718.1419,62755.6034,-37.4615,-0.368659,-0.322308,0.021004
1781824481593,0,btc-updown-5m-1781824200,mid_cross,DOWN,UP,0.6100,0.5100,0.1000,0.5800,true,8,5,94.00,18,36.2714,62717.9575,62755.6034,-37.6459,-0.357857,-0.311285,0.011023
1781824481604,0,btc-updown-5m-1781824200,mid_cross,UP,DOWN,0.6100,0.7750,0.1650,0.2200,true,9,6,94.00,18,36.2714,62717.9575,62755.6034,-37.6459,-0.357857,-0.311285,0.011023
1781824481610,0,btc-updown-5m-1781824200,mid_cross,DOWN,UP,0.6250,0.3750,0.2500,0.1650,false,10,6,94.00,18,36.2714,62717.9575,62755.6034,-37.6459,-0.357857,-0.311285,0.011023
1781824481659,0,btc-updown-5m-1781824200,mid_cross,UP,DOWN,0.5050,0.5400,0.0350,0.2650,true,11,7,94.00,18,36.2714,62717.9575,62755.6034,-37.6459,-0.357857,-0.311285,0.011023
1781824481678,0,btc-updown-5m-1781824200,mid_cross,DOWN,UP,0.6350,0.5350,0.1000,0.0750,false,12,7,94.00,18,36.2714,62717.9575,62755.6034,-37.6459,-0.357857,-0.311285,0.011023
1781824481683,0,btc-updown-5m-1781824200,mid_cross,UP,DOWN,0.4700,0.5350,0.0650,0.1000,false,13,7,94.00,18,36.2714,62717.9575,62755.6034,-37.6459,-0.357857,-0.311285,0.011023
1781824481711,0,btc-updown-5m-1781824200,mid_cross,DOWN,UP,0.5850,0.4150,0.1700,0.1050,false,14,7,94.00,18,36.2714,62717.9575,62755.6034,-37.6459,-0.357857,-0.311285,0.011023
1781824482278,0,btc-updown-5m-1781824200,mid_cross,UP,DOWN,0.4850,0.5150,0.0300,0.3250,true,15,8,94.33,17,36.2714,62717.9575,62755.6034,-37.6459,-0.357857,-0.311285,0.011023
1781824482278,0,btc-updown-5m-1781824200,mid_cross,DOWN,UP,0.5550,0.5200,0.0350,0.0350,false,16,8,94.33,17,36.2714,62717.9575,62755.6034,-37.6459,-0.357857,-0.311285,0.011023
1781824482301,0,btc-updown-5m-1781824200,mid_cross,UP,DOWN,0.5550,0.5650,0.0100,0.1650,false,17,8,94.33,17,36.2714,62717.9575,62755.6034,-37.6459,-0.357857,-0.311285,0.011023
1781824482310,0,btc-updown-5m-1781824200,mid_cross,DOWN,UP,0.5550,0.4450,0.1100,0.0100,false,18,8,94.33,17,36.2714,62717.9575,62755.6034,-37.6459,-0.357857,-0.311285,0.011023
1781824483885,0,btc-updown-5m-1781824200,mid_cross,UP,DOWN,0.5000,0.5150,0.0150,0.3500,true,19,9,94.67,16,36.2714,62717.8886,62755.6034,-37.7148,-0.360577,-0.268509,0.024101
1781824483893,0,btc-updown-5m-1781824200,mid_cross,DOWN,UP,0.5250,0.5000,0.0250,0.0150,false,20,9,94.67,16,36.2714,62717.8886,62755.6034,-37.7148,-0.360577,-0.268509,0.024101
1781824483906,0,btc-updown-5m-1781824200,mid_cross,UP,DOWN,0.4950,0.5250,0.0300,0.0250,false,21,9,94.67,16,36.2714,62717.8886,62755.6034,-37.7148,-0.360577,-0.268509,0.024101
1781824523245,1,btc-updown-5m-1781824500,armed_init,,UP,0.5800,0.4250,0.1550,0.0000,false,0,0,8.00,276,37.1429,62703.8003,62696.6165,7.1838,0.379592,0.099391,0.189826
1781824544978,1,btc-updown-5m-1781824500,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.1800,false,1,0,15.00,255,37.1429,62702.5783,62696.6165,5.9617,-0.060713,0.029548,-0.003162
1781824554499,1,btc-updown-5m-1781824500,mid_cross,DOWN,UP,0.5200,0.5000,0.0200,0.1200,false,2,0,18.33,245,37.1429,62694.2980,62696.6165,-2.3185,-0.339901,-0.364759,0.034715
1781824823006,2,btc-updown-5m-1781824800,armed_init,,UP,0.5350,0.4650,0.0700,0.0000,false,0,0,8.00,276,29.2571,62762.7758,62757.7601,5.0157,0.250785,0.092933,-0.010905
1781824849462,2,btc-updown-5m-1781824800,mid_cross,UP,DOWN,0.4850,0.5150,0.0300,0.2600,true,1,1,16.67,250,29.2571,62764.1301,62757.7601,6.3700,0.102389,0.020252,-0.000861
1781824864692,2,btc-updown-5m-1781824800,mid_cross,DOWN,UP,0.5150,0.5000,0.0150,0.1600,false,2,1,21.67,235,27.9571,62757.5315,62757.7601,-0.2286,-0.487906,-0.246601,0.020688
1781824874872,2,btc-updown-5m-1781824800,mid_cross,UP,DOWN,0.4600,0.4950,0.0350,0.1400,false,3,1,25.00,225,27.9571,62759.3723,62757.7601,1.6122,-0.001317,-0.037198,-0.032461
1781824882995,2,btc-updown-5m-1781824800,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.2200,true,4,2,27.67,217,27.9571,62756.9777,62757.7601,-0.7824,-0.033774,-0.140296,0.014967
1781824916441,2,btc-updown-5m-1781824800,mid_cross,UP,DOWN,0.4950,0.5100,0.0150,0.3400,true,5,3,39.00,183,27.9571,62764.0190,62757.7601,6.2589,-0.230742,-0.339761,-0.461637
1781824924132,2,btc-updown-5m-1781824800,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.2800,true,6,4,41.67,175,26.1214,62756.0064,62757.7601,-1.7537,-0.720269,-0.544255,0.047298
1781824924132,2,btc-updown-5m-1781824800,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.0100,false,7,4,41.67,175,26.1214,62756.0064,62757.7601,-1.7537,-0.720269,-0.544255,0.047298
1781824924206,2,btc-updown-5m-1781824800,mid_cross,DOWN,UP,0.5150,0.5000,0.0150,0.0100,false,8,4,41.67,175,26.1214,62756.0064,62757.7601,-1.7537,-0.720269,-0.544255,0.047298
1781824929732,2,btc-updown-5m-1781824800,mid_cross,UP,DOWN,0.4850,0.5000,0.0150,0.0200,false,9,4,43.33,170,26.1214,62759.4060,62757.7601,1.6459,-0.438257,-0.111887,0.011197
1781824982189,2,btc-updown-5m-1781824800,mid_cross,DOWN,UP,0.5250,0.5050,0.0200,0.6400,true,10,5,61.00,117,26.1071,62747.4276,62757.7601,-10.3325,0.418920,0.516426,0.072091
1781824982209,2,btc-updown-5m-1781824800,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.0200,false,11,5,61.00,117,26.1071,62747.4276,62757.7601,-10.3325,0.418920,0.516426,0.072091
1781824982337,2,btc-updown-5m-1781824800,mid_cross,DOWN,UP,0.5250,0.5000,0.0250,0.0500,false,12,5,61.00,117,26.1071,62747.4276,62757.7601,-10.3325,0.418920,0.516426,0.072091
1781824982513,2,btc-updown-5m-1781824800,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.0250,false,13,5,61.00,117,26.1071,62747.4276,62757.7601,-10.3325,0.418920,0.516426,0.072091
1781824982531,2,btc-updown-5m-1781824800,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.0100,false,14,5,61.00,117,26.1071,62747.4276,62757.7601,-10.3325,0.418920,0.516426,0.072091
1781824982544,2,btc-updown-5m-1781824800,mid_cross,UP,DOWN,0.5050,0.5150,0.0100,0.0100,false,15,5,61.00,117,26.1071,62747.4276,62757.7601,-10.3325,0.418920,0.516426,0.072091
1781824982632,2,btc-updown-5m-1781824800,mid_cross,DOWN,UP,0.5250,0.5150,0.0100,0.0100,false,16,5,61.00,117,26.1071,62747.4276,62757.7601,-10.3325,0.418920,0.516426,0.072091
1781824984127,2,btc-updown-5m-1781824800,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.1100,false,17,5,61.67,115,26.1071,62747.5850,62757.7601,-10.1751,0.506130,0.449303,-0.031130
1781824987905,2,btc-updown-5m-1781824800,mid_cross,DOWN,UP,0.5200,0.4800,0.0400,0.0600,false,18,5,62.67,112,26.1071,62756.7700,62757.7601,-0.9901,0.965696,0.904352,-0.078592
1781824989707,2,btc-updown-5m-1781824800,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.1600,false,19,5,63.33,110,26.1071,62756.7432,62757.7601,-1.0169,0.963228,0.763664,-0.064762
1781824990205,2,btc-updown-5m-1781824800,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.0100,false,20,5,63.67,109,26.1071,62756.7432,62757.7601,-1.0169,0.963228,0.763664,-0.064762
1781824991374,2,btc-updown-5m-1781824800,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.0200,false,21,5,64.00,108,26.1071,62758.7861,62757.7601,1.0260,1.065222,0.865950,0.102286
1781824995070,2,btc-updown-5m-1781824800,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.0600,false,22,5,65.33,104,26.1071,62759.7089,62757.7601,1.9488,1.110682,0.675925,-0.049166
1781825054271,2,btc-updown-5m-1781824800,mid_cross,UP,DOWN,0.5000,0.5150,0.0150,0.7150,true,23,6,85.00,45,26.2071,62770.2933,62757.7601,12.5332,-0.291214,-0.222481,0.028958
1781825054288,2,btc-updown-5m-1781824800,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.0150,false,24,6,85.00,45,26.2071,62770.2933,62757.7601,12.5332,-0.291214,-0.222481,0.028958
1781825054758,2,btc-updown-5m-1781824800,mid_cross,UP,DOWN,0.4750,0.5050,0.0300,0.0200,false,25,6,85.00,45,26.2071,62770.2933,62757.7601,12.5332,-0.291214,-0.222481,0.028958
1781825060317,2,btc-updown-5m-1781824800,mid_cross,DOWN,UP,0.5100,0.4900,0.0200,0.6600,true,26,7,87.00,39,26.2071,62760.1965,62757.7601,2.4364,-0.852578,-0.854189,-0.046515
1781825076808,2,btc-updown-5m-1781824800,mid_cross,UP,DOWN,0.4850,0.5000,0.0150,0.3800,true,27,8,92.33,23,26.2071,62762.3954,62757.7601,4.6353,-0.316536,-0.144136,0.012901
1781825088303,2,btc-updown-5m-1781824800,mid_cross,DOWN,UP,0.5100,0.4900,0.0200,0.6600,true,28,9,96.33,11,26.2071,62755.9856,62757.7601,-1.7745,-0.327639,-0.399028,-0.102567
1781825088337,2,btc-updown-5m-1781824800,mid_cross,UP,DOWN,0.5100,0.5950,0.0850,0.0200,false,29,9,96.33,11,26.2071,62755.9856,62757.7601,-1.7745,-0.327639,-0.399028,-0.102567
1781825088377,2,btc-updown-5m-1781824800,mid_cross,DOWN,UP,0.5150,0.4850,0.0300,0.0850,false,30,9,96.33,11,26.2071,62755.9856,62757.7601,-1.7745,-0.327639,-0.399028,-0.102567
1781825088381,2,btc-updown-5m-1781824800,mid_cross,UP,DOWN,0.5150,0.5950,0.0800,0.0300,false,31,9,96.33,11,26.2071,62755.9856,62757.7601,-1.7745,-0.327639,-0.399028,-0.102567
1781825088384,2,btc-updown-5m-1781824800,mid_cross,DOWN,UP,0.5100,0.4900,0.0200,0.0850,false,32,9,96.33,11,26.2071,62755.9856,62757.7601,-1.7745,-0.327639,-0.399028,-0.102567
