timestamp,window_id,slug,type,side,reason,price,shares,usd_value,cash_after
1781825095349,2,btc-updown-5m-1781824800,BUY,UP,j_late_taker_up_fill_0.98_ask_0.99_gap_z_+1.60_tape_$1524/99_xc36,0.9800,3.06122449,3.0000,97.0000
1781825095350,2,btc-updown-5m-1781824800,BUY,UP,j_late_taker_up_fill_0.98_ask_0.99_gap_z_+1.60_tape_$1524/99_xc36,0.9800,3.06122449,3.0000,94.0000
1781825095350,2,btc-updown-5m-1781824800,BUY,UP,j_late_taker_up_fill_0.98_ask_0.99_gap_z_+1.60_tape_$1524/99_xc36,0.9800,3.06122449,3.0000,91.0000
1781825095350,2,btc-updown-5m-1781824800,BUY,UP,j_late_taker_up_fill_0.98_ask_0.99_gap_z_+1.60_tape_$1524/99_xc36,0.9800,3.06122449,3.0000,88.0000
1781825099913,2,btc-updown-5m-1781824800,REDEEM,UP,option_expired_itm_win_1.00,1.0000,12.24489796,12.2449,100.2449
1781825348885,3,btc-updown-5m-1781825100,BUY,UP,j_value_taker_up_fill_0.87_ask_0.88_gap_z_+1.49_tape_$448/43_xc13,0.8700,3.44827586,3.0000,97.2449
1781825349002,3,btc-updown-5m-1781825100,BUY,UP,j_value_taker_up_fill_0.87_ask_0.88_gap_z_+1.50_tape_$438/41_xc13,0.8700,3.44827586,3.0000,94.2449
1781825349104,3,btc-updown-5m-1781825100,BUY,UP,j_value_taker_up_fill_0.87_ask_0.88_gap_z_+1.50_tape_$440/42_xc13,0.8700,3.44827586,3.0000,91.2449
1781825374015,3,btc-updown-5m-1781825100,BUY,UP,j_late_taker_up_fill_0.99_ask_0.99_gap_z_+2.67_tape_$3448/54_xc13,0.9900,3.03030303,3.0000,88.2449
1781825374016,3,btc-updown-5m-1781825100,BUY,UP,j_late_taker_up_fill_0.99_ask_0.99_gap_z_+2.67_tape_$3448/54_xc13,0.9900,3.03030303,3.0000,85.2449
1781825374016,3,btc-updown-5m-1781825100,BUY,UP,j_late_taker_up_fill_0.99_ask_0.99_gap_z_+2.67_tape_$3448/54_xc13,0.9900,3.03030303,3.0000,82.2449
1781825374017,3,btc-updown-5m-1781825100,BUY,UP,j_late_taker_up_fill_0.99_ask_0.99_gap_z_+2.67_tape_$3448/54_xc13,0.9900,3.03030303,3.0000,79.2449
1781825399915,3,btc-updown-5m-1781825100,REDEEM,UP,option_expired_itm_win_1.00,1.0000,22.46603971,22.4660,101.7109
1781826499648,7,btc-updown-5m-1781826300,BUY,DOWN,j_value_taker_down_fill_0.87_ask_0.88_gap_z_-1.07_tape_$587/33_xc0,0.8700,3.44827586,3.0000,98.7109
1781826499651,7,btc-updown-5m-1781826300,BUY,DOWN,j_value_taker_down_fill_0.87_ask_0.88_gap_z_-1.07_tape_$604/34_xc0,0.8700,3.44827586,3.0000,95.7109
1781826499651,7,btc-updown-5m-1781826300,BUY,DOWN,j_value_taker_down_fill_0.87_ask_0.88_gap_z_-1.07_tape_$604/34_xc0,0.8700,3.44827586,3.0000,92.7109
1781826599922,7,btc-updown-5m-1781826300,EXPIRED,DOWN,option_expired_otm_loss_0.00,0.0000,10.34482759,0.0000,92.7109
1781826874069,8,btc-updown-5m-1781826600,BUY,UP,j_late_taker_up_fill_0.91_ask_0.91_gap_z_+1.08_tape_$97/11_xc4,0.9100,3.29670330,3.0000,89.7109
1781826874070,8,btc-updown-5m-1781826600,BUY,UP,j_late_taker_up_fill_0.91_ask_0.91_gap_z_+1.08_tape_$97/11_xc4,0.9100,3.29670330,3.0000,86.7109
1781826874091,8,btc-updown-5m-1781826600,BUY,UP,j_late_taker_up_fill_0.91_ask_0.91_gap_z_+1.08_tape_$95/11_xc4,0.9100,3.29670330,3.0000,83.7109
1781826874091,8,btc-updown-5m-1781826600,BUY,UP,j_late_taker_up_fill_0.91_ask_0.92_gap_z_+1.08_tape_$95/11_xc4,0.9100,3.29670330,3.0000,80.7109
1781826899926,8,btc-updown-5m-1781826600,REDEEM,UP,option_expired_itm_win_1.00,1.0000,13.18681319,13.1868,93.8978
