timestamp,window_id,slug,type,side,reason,price,shares,usd_value,cash_after
1781817393869,3,btc-updown-5m-1781817300,BUY,DOWN,h_entry_down_ask_0.39_gap_z_+0.08_active_xc9,0.3900,69.23076923,27.0000,473.0000
1781817599241,3,btc-updown-5m-1781817300,EXPIRED,DOWN,option_expired_otm_loss_0.00,0.0000,69.23076923,0.0000,473.0000
1781817689093,4,btc-updown-5m-1781817600,BUY,UP,h_entry_up_ask_0.39_gap_z_-0.08_active_xc12,0.3900,69.23076923,27.0000,446.0000
1781817899242,4,btc-updown-5m-1781817600,REDEEM,UP,option_expired_itm_win_1.00,1.0000,69.23076923,69.2308,515.2308
1781818286763,6,btc-updown-5m-1781818200,BUY,DOWN,h_entry_down_ask_0.39_gap_z_+0.07_active_xc3,0.3900,69.23076923,27.0000,488.2308
1781818449479,6,btc-updown-5m-1781818200,SELL,DOWN,h_salvage_otm_bid_0.12_gap_z_+0.79,0.1200,69.23076923,8.3077,496.5385
