timestamp,window_id,slug,event,status_before,current_atr,spot_price,ptb,ptb_delta_usd,ptb_delta_pct,up_bid,up_ask,down_bid,down_ask
1780596899699,1,btc-updown-15m-1780596900,promote_live,ENTERED_PRE_START,100.7500,63079.4299,,,,0.5300,0.5400,0.4700,0.4900
1780597799076,2,btc-updown-15m-1780597800,promote_live,ENTERED_PRE_START,88.4643,63806.5935,,,,0.4800,0.5000,0.5200,0.5300
1780598699708,3,btc-updown-15m-1780598700,promote_skipped,WAITING_ENTRY,122.8071,63853.6052,,,,0.4500,0.4600,0.5400,0.5500
1780599599710,4,btc-updown-15m-1780599600,promote_live,ENTERED_PRE_START,79.7214,63741.6665,,,,0.4700,0.4800,0.5300,0.5400
1780600499713,5,btc-updown-15m-1780600500,promote_live,ENTERED_PRE_START,65.1643,63799.3479,,,,0.4900,0.5000,0.5100,0.5200
1780601399717,6,btc-updown-15m-1780601400,promote_skipped,WAITING_ENTRY,82.1000,64039.3656,,,,0.4500,0.4600,0.5500,0.5600
1780602299717,7,btc-updown-15m-1780602300,promote_live,ENTERED_PRE_START,77.0714,63709.4138,,,,0.5000,0.5100,0.5000,0.5100
1780603199724,8,btc-updown-15m-1780603200,promote_live,ENTERED_PRE_START,76.8714,63543.1127,,,,0.4700,0.4800,0.5200,0.5300
1780604099727,9,btc-updown-15m-1780604100,promote_live,ENTERED_PRE_START,85.0286,63437.3616,,,,0.5100,0.5300,0.4800,0.4900
1780604999728,10,btc-updown-15m-1780605000,promote_skipped,WAITING_ENTRY,73.1857,63262.9914,,,,0.5800,0.5900,0.4200,0.4400
1780605899726,11,btc-updown-15m-1780605900,promote_live,ENTERED_PRE_START,71.8429,63495.8611,,,,0.5100,0.5200,0.4900,0.5000
1780606799730,12,btc-updown-15m-1780606800,promote_live,ENTERED_PRE_START,75.2357,63573.6670,,,,0.4900,0.5100,0.5000,0.5100
1780607699735,13,btc-updown-15m-1780607700,promote_skipped,WAITING_ENTRY,85.6143,63734.6111,,,,0.4500,0.5000,0.5500,0.5600
1780608599734,14,btc-updown-15m-1780608600,promote_live,ENTERED_PRE_START,78.5714,63438.8710,,,,0.5300,0.5400,0.4700,0.4800
1780609499738,15,btc-updown-15m-1780609500,promote_live,ENTERED_PRE_START,92.6571,63438.9418,,,,0.5100,0.5200,0.4900,0.5000
1780610399741,16,btc-updown-15m-1780610400,promote_live,ENTERED_PRE_START,77.3929,63224.5569,,,,0.4900,0.5400,0.5000,0.5100
1780611299742,17,btc-updown-15m-1780611300,promote_live,ENTERED_PRE_START,123.1929,63232.4347,,,,0.5300,0.5400,0.4700,0.4800
