timestamp,window_id,slug,type,side,reason,price,shares,usd_value,cash_after
1781216229767,2,btc-updown-15m-1781216100,BUY,UP,e_tranche1_cross_up_ask_0.55_conv_0.105_gap_z_+0.11_lead_0.08,0.5500,19.63636364,10.8000,89.2000
1781216248558,2,btc-updown-15m-1781216100,SELL,UP,e_grid_step1_bid_0.63_target_0.63,0.6300,5.89090909,3.7113,92.9113
1781216426949,2,btc-updown-15m-1781216100,SELL,UP,e_ptb_cross_trim_bid_0.44,0.4400,4.12363636,1.8144,94.7257
1781216999225,2,btc-updown-15m-1781216100,EXPIRED,UP,option_expired_otm_loss_0.00,0.0000,9.62181818,0.0000,94.7257
1781217130472,3,btc-updown-15m-1781217000,BUY,DOWN,e_tranche1_value_down_ask_0.50_conv_0.034_gap_z_+0.04_lead_0.01,0.5000,21.60000000,10.8000,83.9257
1781217201363,3,btc-updown-15m-1781217000,SELL,DOWN,e_grid_step1_bid_0.61_target_0.58,0.6100,6.48000000,3.9528,87.8785
1781217325831,3,btc-updown-15m-1781217000,SELL,DOWN,e_grid_step2_bid_0.80_target_0.64,0.8000,4.53600000,3.6288,91.5073
1781217325832,3,btc-updown-15m-1781217000,SELL,DOWN,e_grid_step3_bid_0.80_target_0.72,0.8000,2.64600000,2.1168,93.6241
1781217325846,3,btc-updown-15m-1781217000,SELL,DOWN,e_grid_ext1_bid_0.80_target_0.78,0.8000,1.58760000,1.2701,94.8942
1781217541754,3,btc-updown-15m-1781217000,SELL,DOWN,e_grid_ext2_bid_0.87_target_0.84,0.8700,1.27008000,1.1050,95.9991
1781217692191,3,btc-updown-15m-1781217000,SELL,DOWN,e_grid_ext3_bid_0.91_target_0.90,0.9100,1.01606400,0.9246,96.9237
1781217757879,3,btc-updown-15m-1781217000,SELL,DOWN,e_grid_ext4_bid_0.99_target_0.96,0.9900,0.81285120,0.8047,97.7285
1781217757924,3,btc-updown-15m-1781217000,SELL,DOWN,e_grid_ext5_bid_0.99_target_0.98,0.9900,0.65028096,0.6438,98.3722
1781217759302,3,btc-updown-15m-1781217000,SELL,DOWN,e_grid_ext6_bid_0.99_target_0.98,0.9900,0.52022477,0.5150,98.8873
1781217759318,3,btc-updown-15m-1781217000,SELL,DOWN,e_grid_ext7_bid_0.99_target_0.98,0.9900,0.41617981,0.4120,99.2993
1781217759593,3,btc-updown-15m-1781217000,SELL,DOWN,e_grid_ext8_bid_0.99_target_0.98,0.9900,0.33294385,0.3296,99.6289
1781217759609,3,btc-updown-15m-1781217000,SELL,DOWN,e_grid_ext9_bid_0.99_target_0.98,0.9900,0.26635508,0.2637,99.8926
1781217759752,3,btc-updown-15m-1781217000,SELL,DOWN,e_grid_ext10_bid_0.99_target_0.98,0.9900,0.21308406,0.2110,100.1035
1781217759776,3,btc-updown-15m-1781217000,SELL,DOWN,e_grid_ext11_bid_0.99_target_0.98,0.9900,0.17046725,0.1688,100.2723
1781217761137,3,btc-updown-15m-1781217000,SELL,DOWN,e_grid_ext12_bid_0.99_target_0.98,0.9900,0.13637380,0.1350,100.4073
1781217761172,3,btc-updown-15m-1781217000,SELL,DOWN,e_grid_ext13_bid_0.99_target_0.98,0.9900,0.10909904,0.1080,100.5153
1781217761545,3,btc-updown-15m-1781217000,SELL,DOWN,e_grid_ext14_bid_0.99_target_0.98,0.9900,0.08727923,0.0864,100.6017
1781217761571,3,btc-updown-15m-1781217000,SELL,DOWN,e_grid_ext15_bid_0.99_target_0.98,0.9900,0.06982339,0.0691,100.6709
1781217761606,3,btc-updown-15m-1781217000,SELL,DOWN,e_grid_ext16_bid_0.99_target_0.98,0.9900,0.05585871,0.0553,100.7262
