timestamp,window_id,slug,action,side,amount,amount_kind,signal_shares,signal_usd_value,price,reason,executed,current_atr,secs_to_end,time_pct,spot_price,spot_velocity_usd_per_sec,spot_smoothed_velocity_usd_per_sec,spot_acceleration_usd_per_sec2,ptb,ptb_delta_usd,ptb_delta_pct,up_bid,up_ask,down_bid,down_ask,up_shares,down_shares,paired_shares,spent,returned,terminal_floor,terminal_floor_gap,mtm,unrealized_pnl
1781770638965,6,eth-updown-15m-1781770500,BUY,DOWN,27.00000000,usd,75.00000000,27.0000,0.3600,h_entry_down_ask_0.36_gap_z_+0.19_active_xc2,true,2.0457,761,15.44,1748.0539,0.028116,0.031957,0.012468,1746.6820,1.3719,0.078543,0.6400,0.6500,0.3500,0.3600,0.00000000,0.00000000,0.00000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1781771264750,6,eth-updown-15m-1781770500,SELL,DOWN,75.00000000,shares,75.00000000,7.5000,0.1000,h_salvage_otm_bid_0.10_gap_z_+0.66,true,1.2629,135,85.00,1747.9255,0.003925,0.006794,-0.000158,1746.6820,1.2435,0.071192,0.8900,0.9000,0.1000,0.1100,0.00000000,75.00000000,0.00000000,27.0000,0.0000,0.0000,-27.0000,7.5000,-19.5000
1781776159909,12,eth-updown-15m-1781775900,BUY,DOWN,27.00000000,usd,69.23076923,27.0000,0.3900,h_entry_down_ask_0.39_gap_z_+0.07_active_xc4,true,0.9636,640,28.89,1745.9667,0.002603,0.000330,-0.001682,1745.7496,0.2171,0.012436,0.6100,0.6200,0.3800,0.3900,0.00000000,0.00000000,0.00000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1781777078161,13,eth-updown-15m-1781776800,BUY,DOWN,27.00000000,usd,69.23076923,27.0000,0.3900,h_entry_down_ask_0.39_gap_z_+0.08_active_xc6,true,0.8257,621,31.00,1744.9785,-0.013348,0.005175,-0.000450,1744.7210,0.2575,0.014760,0.6100,0.6200,0.3800,0.3900,0.00000000,0.00000000,0.00000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1781777827831,14,eth-updown-15m-1781777700,BUY,UP,27.00000000,usd,69.23076923,27.0000,0.3900,h_entry_up_ask_0.39_gap_z_-0.17_active_xc1,true,1.6443,772,14.22,1738.9094,-0.047885,-0.064218,0.003612,1739.8953,-0.9858,-0.056660,0.3800,0.3900,0.6100,0.6200,0.00000000,0.00000000,0.00000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1781779632825,16,eth-updown-15m-1781779500,BUY,DOWN,27.00000000,usd,71.05263158,27.0000,0.3800,h_entry_down_ask_0.38_gap_z_+0.10_active_xc2,true,1.4550,767,14.78,1739.4495,0.005514,0.007251,-0.000427,1738.9363,0.5132,0.029511,0.6200,0.6300,0.3700,0.3800,0.00000000,0.00000000,0.00000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1781781578112,18,eth-updown-15m-1781781300,BUY,UP,27.00000000,usd,69.23076923,27.0000,0.3900,h_entry_up_ask_0.39_gap_z_-0.03_active_xc6,true,1.6050,621,31.00,1744.2536,-0.004436,-0.001447,-0.001067,1744.4031,-0.1495,-0.008570,0.3500,0.3900,0.5500,0.5800,0.00000000,0.00000000,0.00000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1781782072466,18,eth-updown-15m-1781781300,SELL,UP,69.23076923,shares,69.23076923,3.4615,0.0500,h_salvage_otm_bid_0.05_gap_z_-1.17,true,1.4193,127,85.89,1741.9857,0.022147,0.024743,0.005246,1744.4031,-2.4174,-0.138579,0.0500,0.1000,0.9000,0.9520,69.23076923,0.00000000,0.00000000,27.0000,0.0000,0.0000,-27.0000,3.4615,-23.5385
1781782448431,19,eth-updown-15m-1781782200,BUY,DOWN,27.00000000,usd,72.97297297,27.0000,0.3700,h_entry_down_ask_0.37_gap_z_+0.13_active_xc1,true,1.5507,651,27.67,1744.9435,0.013182,0.022183,0.002358,1744.2725,0.6710,0.038470,0.6300,0.6400,0.3600,0.3700,0.00000000,0.00000000,0.00000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1781783272294,20,eth-updown-15m-1781783100,BUY,UP,27.00000000,usd,71.05263158,27.0000,0.3800,h_entry_up_ask_0.38_gap_z_-0.13_active_xc3,true,1.8129,727,19.22,1740.7597,-0.008979,-0.008682,0.000092,1741.5800,-0.8203,-0.047102,0.3700,0.3800,0.6000,0.6100,0.00000000,0.00000000,0.00000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
