timestamp,window_id,slug,event,from_side,to_side,up_mid,down_mid,lead_gap,peak_prev_gap,is_significant,cross_count,significant_cross_count,time_pct,secs_to_end,current_atr,spot_price,ptb,ptb_delta_usd,spot_velocity,spot_smoothed_velocity,spot_acceleration
1781823118269,0,sol-updown-5m-1781823000,armed_init,,DOWN,0.4450,0.5550,0.1100,0.0000,false,0,0,39.67,181,0.0536,,,,,,
1781823122083,0,sol-updown-5m-1781823000,mid_cross,DOWN,UP,0.5500,0.5150,0.0350,0.1300,false,1,0,41.00,177,0.0550,69.5049,69.4909,0.0140,0.007008,0.007008,
1781823171248,0,sol-updown-5m-1781823000,mid_cross,UP,DOWN,0.4350,0.4950,0.0600,0.1600,false,2,0,57.33,128,0.0550,69.5205,69.4909,0.0296,-0.000289,0.000064,-0.000011
1781823179779,0,sol-updown-5m-1781823000,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.2250,true,3,1,60.00,120,0.0579,69.4993,69.4909,0.0084,-0.001060,-0.001079,-0.000037
1781823201931,0,sol-updown-5m-1781823000,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.2100,true,4,2,67.33,98,0.0579,69.5247,69.4909,0.0338,0.001049,0.000279,-0.000024
1781823202542,0,sol-updown-5m-1781823000,mid_cross,DOWN,UP,0.5200,0.4800,0.0400,0.0100,false,5,2,67.67,97,0.0579,69.5247,69.4909,0.0338,0.001049,0.000279,-0.000024
1781823277405,0,sol-updown-5m-1781823000,mid_cross,UP,DOWN,0.5300,0.5650,0.0350,0.9750,true,6,3,92.67,22,0.0607,69.5216,69.4909,0.0307,-0.002689,-0.002640,-0.000673
1781823277407,0,sol-updown-5m-1781823000,mid_cross,DOWN,UP,0.7150,0.5650,0.1500,0.0350,false,7,3,92.67,22,0.0607,69.5216,69.4909,0.0307,-0.002689,-0.002640,-0.000673
1781823279736,0,sol-updown-5m-1781823000,mid_cross,UP,DOWN,0.3850,0.6150,0.2300,0.6750,true,8,4,93.33,20,0.0607,69.5183,69.4909,0.0274,-0.002861,-0.002496,0.000039
1781823324488,1,sol-updown-5m-1781823300,armed_init,,UP,0.5450,0.4900,0.0550,0.0000,false,0,0,8.33,275,0.0636,69.4766,69.4702,0.0064,-0.000138,0.000148,-0.000015
