timestamp,window_id,slug,event,status_before,current_atr,spot_price,ptb,ptb_delta_usd,ptb_delta_pct,up_bid,up_ask,down_bid,down_ask
1781447399815,1,btc-updown-15m-1781447400,promote_skipped,WAITING_ENTRY,35.0286,64124.9394,,,,0.5800,0.5900,0.4200,0.4300
1781448299821,2,btc-updown-15m-1781448300,promote_skipped,WAITING_ENTRY,64.7143,63903.3819,,,,0.6000,0.6400,0.3600,0.4000
1781449199819,3,btc-updown-15m-1781449200,promote_skipped,WAITING_ENTRY,47.8857,63946.6147,,,,0.5800,0.5900,0.4200,0.4300
1781450099823,4,btc-updown-15m-1781450100,promote_skipped,WAITING_ENTRY,35.5857,64077.4808,,,,0.4700,0.5000,0.5300,0.5400
1781450999831,5,btc-updown-15m-1781451000,promote_skipped,WAITING_ENTRY,37.7000,64022.5429,,,,0.5300,0.5400,0.4700,0.4900
1781451899829,6,btc-updown-15m-1781451900,promote_skipped,WAITING_ENTRY,28.1429,64000.0507,,,,0.5100,0.5200,0.4900,0.5000
1781452799834,7,btc-updown-15m-1781452800,promote_skipped,WAITING_ENTRY,20.1714,63989.0954,,,,0.5400,0.5500,0.4600,0.4700
1781453699839,8,btc-updown-15m-1781453700,promote_skipped,WAITING_ENTRY,36.1286,64075.9415,,,,0.5100,0.5200,0.4800,0.5000
1781454599845,9,btc-updown-15m-1781454600,promote_skipped,WAITING_ENTRY,24.6357,64107.4017,,,,0.5000,0.5100,0.5000,0.5200
1781455499847,10,btc-updown-15m-1781455500,promote_skipped,WAITING_ENTRY,15.0214,64120.4079,,,,0.5000,0.5100,0.4900,0.5200
1781456399851,11,btc-updown-15m-1781456400,promote_skipped,WAITING_ENTRY,38.8643,63905.0347,,,,0.5800,0.5900,0.4200,0.4300
1781457299855,12,btc-updown-15m-1781457300,promote_skipped,WAITING_ENTRY,27.9286,63926.5605,,,,0.5600,0.5700,0.4400,0.4500
1781458199860,13,btc-updown-15m-1781458200,promote_skipped,WAITING_ENTRY,21.4500,63868.3227,,,,0.5800,0.5900,0.4200,0.4300
1781459099865,14,btc-updown-15m-1781459100,promote_skipped,WAITING_ENTRY,44.6857,63804.9576,,,,0.5600,0.5700,0.4400,0.4500
1781459999868,15,btc-updown-15m-1781460000,promote_skipped,WAITING_ENTRY,39.6643,63696.8241,,,,0.5900,0.6000,0.4100,0.4200
1781460899870,16,btc-updown-15m-1781460900,promote_skipped,WAITING_ENTRY,32.0429,63696.8241,,,,0.5800,0.6000,0.4000,0.4200
1781461799873,17,btc-updown-15m-1781461800,promote_skipped,WAITING_ENTRY,26.6214,63685.9191,,,,0.5900,0.6000,0.4100,0.4200
