timestamp,window_id,slug,event,status_before,current_atr,spot_price,ptb,ptb_delta_usd,ptb_delta_pct,up_bid,up_ask,down_bid,down_ask
1780527299096,1,btc-updown-5m-1780527300,promote_skipped,WAITING_ENTRY,102.7571,64743.7521,,,,0.5500,0.5600,0.4500,0.4600
1780527599098,2,btc-updown-5m-1780527600,promote_live,ENTERED_PRE_START,102.7571,64815.3761,,,,0.5500,0.5600,0.4500,0.4800
1780527899102,3,btc-updown-5m-1780527900,promote_live,ENTERED_PRE_START,102.7571,64560.6384,,,,0.5600,0.5700,0.4400,0.4900
1780528199118,4,btc-updown-5m-1780528200,promote_live,ENTERED_PRE_START,132.9214,64392.0471,,,,0.5700,0.5800,0.4300,0.4600
1780528499121,5,btc-updown-5m-1780528500,promote_live,ENTERED_PRE_START,140.1500,64517.1465,,,,0.5300,0.5500,0.4700,0.4800
1780528799124,6,btc-updown-5m-1780528800,promote_live,ENTERED_PRE_START,128.4500,64425.3531,,,,0.5100,0.5200,0.4900,0.5000
1780529099130,7,btc-updown-5m-1780529100,promote_live,ENTERED_PRE_START,111.2643,64282.6901,,,,0.5200,0.5300,0.4800,0.4900
1780529399133,8,btc-updown-5m-1780529400,promote_live,ENTERED_PRE_START,99.5000,64404.0335,,,,0.5400,0.5600,0.4600,0.4700
1780529699134,9,btc-updown-5m-1780529700,promote_live,ENTERED_PRE_START,93.0286,64442.4483,,,,0.5200,0.5300,0.4800,0.4900
1780529999140,10,btc-updown-5m-1780530000,promote_live,ENTERED_PRE_START,105.0000,64220.5138,,,,0.5700,0.5800,0.4200,0.4300
1780530299136,11,btc-updown-5m-1780530300,promote_live,ENTERED_PRE_START,99.0571,64170.4085,,,,0.5500,0.5600,0.4500,0.4600
1780530599141,12,btc-updown-5m-1780530600,promote_live,ENTERED_PRE_START,89.8357,64206.5739,,,,0.5400,0.5600,0.4600,0.4700
1780530899142,13,btc-updown-5m-1780530900,promote_live,ENTERED_PRE_START,81.6214,64010.2956,,,,0.5300,0.5500,0.4700,0.4800
