timestamp,window_id,slug,event,status_before,current_atr,spot_price,ptb,ptb_delta_usd,ptb_delta_pct,up_bid,up_ask,down_bid,down_ask
1781078399824,1,btc-updown-15m-1781078400,promote_skipped,WAITING_ENTRY,42.6286,61641.9714,,,,0.4500,0.4800,0.5200,0.5700
1781079299826,2,btc-updown-15m-1781079300,promote_skipped,WAITING_ENTRY,56.4286,61569.1632,,,,0.4900,0.5000,0.5100,0.5200
1781080199829,3,btc-updown-15m-1781080200,promote_skipped,WAITING_ENTRY,50.2500,61487.2611,,,,0.4900,0.5000,0.5100,0.5200
1781081099835,4,btc-updown-15m-1781081100,promote_skipped,WAITING_ENTRY,67.5000,61195.8570,,,,0.5400,0.5600,0.4600,0.4700
1781081999873,5,btc-updown-15m-1781082000,promote_skipped,WAITING_ENTRY,53.9857,61213.0611,,,,0.5100,0.5200,0.4900,0.5000
1781082899839,6,btc-updown-15m-1781082900,promote_skipped,WAITING_ENTRY,58.2214,61036.3424,,,,0.5400,0.5500,0.4600,0.4700
1781083799846,7,btc-updown-15m-1781083800,promote_skipped,WAITING_ENTRY,98.8214,61159.4186,,,,0.5100,0.5200,0.4900,0.5000
1781084699849,8,btc-updown-15m-1781084700,promote_skipped,WAITING_ENTRY,58.1786,61217.4910,,,,0.5100,0.5200,0.4900,0.5000
1781085599853,9,btc-updown-15m-1781085600,promote_skipped,WAITING_ENTRY,51.9286,61282.6395,,,,0.4700,0.4800,0.5300,0.5400
1781086499861,10,btc-updown-15m-1781086500,promote_skipped,WAITING_ENTRY,53.5714,61196.1450,,,,0.4900,0.5000,0.5100,0.5200
1781087399865,11,btc-updown-15m-1781087400,promote_skipped,WAITING_ENTRY,46.4286,61284.1088,,,,0.4700,0.4800,0.5300,0.5400
