timestamp,window_id,slug,event,from_side,to_side,up_mid,down_mid,lead_gap,peak_prev_gap,is_significant,cross_count,significant_cross_count,time_pct,secs_to_end,current_atr,spot_price,ptb,ptb_delta_usd,spot_velocity,spot_smoothed_velocity,spot_acceleration
1781901628968,0,eth-updown-5m-1781901600,armed_init,,DOWN,0.4450,0.5650,0.1200,0.0000,false,0,0,9.67,271,0.7943,1699.9060,1699.9185,-0.0125,-0.000834,-0.001924,0.000207
1781901658959,0,eth-updown-5m-1781901600,mid_cross,DOWN,UP,0.5200,0.5050,0.0150,0.2200,true,1,1,19.67,241,0.7943,1699.9402,1699.9185,0.0217,0.002285,0.006859,0.000373
1781901924993,1,eth-updown-5m-1781901900,armed_init,,DOWN,0.4650,0.5450,0.0800,0.0000,false,0,0,8.33,275,0.6571,1701.1788,1701.2194,-0.0406,0.004479,-0.003683,-0.001163
1781901947073,1,eth-updown-5m-1781901900,mid_cross,DOWN,UP,0.5250,0.4750,0.0500,0.0850,false,1,0,16.00,252,0.6571,1701.1676,1701.2194,-0.0518,0.000621,0.001122,-0.000103
1781902224066,2,eth-updown-5m-1781902200,armed_init,,DOWN,0.4450,0.5550,0.1100,0.0000,false,0,0,8.33,275,0.9036,1704.0703,1704.0428,0.0275,-0.001642,0.005601,-0.001088
1781902247733,2,eth-updown-5m-1781902200,mid_cross,DOWN,UP,0.5100,0.5000,0.0100,0.1600,false,1,0,16.00,252,0.9036,1703.9759,1704.0428,-0.0669,-0.004537,0.000645,0.001068
1781902523252,3,eth-updown-5m-1781902500,armed_init,,UP,0.5750,0.4250,0.1500,0.0000,false,0,0,8.00,276,0.9229,1704.7847,1704.7129,0.0718,0.002446,0.001040,0.000260
1781902530127,3,eth-updown-5m-1781902500,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.1500,false,1,0,10.33,269,0.9229,1704.8126,1704.7129,0.0998,0.003042,-0.000008,-0.000532
1781902531728,3,eth-updown-5m-1781902500,mid_cross,DOWN,UP,0.5100,0.4900,0.0200,0.0100,false,2,0,10.67,268,0.9229,1704.7672,1704.7129,0.0543,0.000829,-0.003642,-0.003634
