timestamp,window_id,slug,type,side,reason,price,shares,usd_value,cash_after
1780394279041,1,btc-updown-15m-1780394400,BUY,UP,pre_start_entry_dynamic,0.5500,16.22727273,8.9250,91.0750
1780394279042,1,btc-updown-15m-1780394400,BUY,DOWN,pre_start_entry_dynamic,0.4700,18.98936170,8.9250,82.1500
1780394529653,1,btc-updown-15m-1780394400,SELL,DOWN,tvds_strong_grid_exit_step_1_0.62_zone_moderate_usd_28.63_pct_0.0413_vel_neutral,0.6200,4.74734043,2.9434,85.0934
1780394537517,1,btc-updown-15m-1780394400,SELL,DOWN,tvds_strong_grid_exit_step_2_0.72_zone_moderate_usd_55.66_pct_0.0803_vel_neutral,0.7200,4.74734043,3.4181,88.5114
1780394667156,1,btc-updown-15m-1780394400,SELL,UP,tvds_strong_grid_exit_step_1_0.62_zone_near_usd_20.26_pct_0.0292_vel_neutral,0.6200,4.05681818,2.5152,91.0267
1780394670076,1,btc-updown-15m-1780394400,SELL,UP,tvds_weak_exit_mid_moderate_take_30_bid_ge_0.30_zone_moderate_usd_25.76_pct_0.0372_vel_neutral,0.6200,12.17045455,7.5457,98.5723
1780395179045,2,btc-updown-15m-1780395300,BUY,UP,pre_start_entry_dynamic,0.4800,22.57812500,10.8375,87.7348
1780395179045,2,btc-updown-15m-1780395300,BUY,DOWN,pre_start_entry_dynamic,0.5400,20.06944444,10.8375,76.8973
1780395299042,1,btc-updown-15m-1780394400,EXPIRED,DOWN,option_expired_otm_loss_0.00,0.0000,9.49468085,0.0000,76.8973
1780395348337,2,btc-updown-15m-1780395300,SELL,UP,tvds_strong_grid_exit_step_1_0.62_zone_moderate_usd_33.99_pct_0.0489_vel_neutral,0.6200,5.64453125,3.4996,80.3970
1780395569444,2,btc-updown-15m-1780395300,SELL,DOWN,tvds_weak_exit_mid_moderate_take_30_bid_ge_0.30_zone_moderate_usd_48.86_pct_0.0703_vel_neutral,0.3100,20.06944444,6.2215,86.6185
1780395587991,2,btc-updown-15m-1780395300,SELL,UP,tvds_strong_grid_exit_step_2_0.72_zone_moderate_usd_62.87_pct_0.0904_vel_neutral,0.7200,5.64453125,4.0641,90.6825
1780396079045,3,btc-updown-15m-1780396200,BUY,UP,pre_start_entry_dynamic,0.5100,25.00000000,12.7500,77.9325
1780396079046,3,btc-updown-15m-1780396200,BUY,DOWN,pre_start_entry_dynamic,0.5100,25.00000000,12.7500,65.1825
1780396155712,2,btc-updown-15m-1780395300,SELL,UP,emergency_15pct_time_stop_bid_ge_0.20,0.2000,11.28906250,2.2578,67.4404
1780396403226,3,btc-updown-15m-1780396200,SELL,DOWN,tvds_strong_grid_exit_step_1_0.62_zone_near_usd_21.55_pct_0.0310_vel_neutral,0.6200,6.25000000,3.8750,71.3154
1780396418403,3,btc-updown-15m-1780396200,SELL,DOWN,tvds_strong_grid_exit_step_2_0.72_zone_moderate_usd_46.62_pct_0.0670_vel_neutral,0.7200,6.25000000,4.5000,75.8154
1780396430848,3,btc-updown-15m-1780396200,SELL,DOWN,tvds_strong_grid_exit_step_3_0.75_zone_moderate_usd_56.89_pct_0.0818_vel_neutral,0.7700,3.75000000,2.8875,78.7029
1780396979049,4,btc-updown-15m-1780397100,BUY,UP,pre_start_entry_dynamic,0.5500,16.22727273,8.9250,69.7779
1780396979049,4,btc-updown-15m-1780397100,BUY,DOWN,pre_start_entry_dynamic,0.4700,18.98936170,8.9250,60.8529
1780397099049,3,btc-updown-15m-1780396200,REDEEM,DOWN,option_expired_itm_win_1.00,1.0000,8.75000000,8.7500,69.6029
1780397099049,3,btc-updown-15m-1780396200,EXPIRED,UP,option_expired_otm_loss_0.00,0.0000,25.00000000,0.0000,69.6029
1780397109235,4,btc-updown-15m-1780397100,SELL,UP,tvds_strong_grid_exit_step_1_0.62_zone_moderate_usd_35.60_pct_0.0513_vel_neutral,0.6200,4.05681818,2.5152,72.1181
1780397409496,4,btc-updown-15m-1780397100,SELL,DOWN,tvds_weak_exit_mid_moderate_take_30_bid_ge_0.30_zone_moderate_usd_27.28_pct_0.0393_vel_neutral,0.3600,18.98936170,6.8362,78.9543
1780397464162,4,btc-updown-15m-1780397100,SELL,UP,tvds_strong_grid_exit_step_2_0.72_zone_moderate_usd_42.76_pct_0.0616_vel_neutral,0.7200,4.05681818,2.9209,81.8752
1780397466775,4,btc-updown-15m-1780397100,SELL,UP,tvds_strong_grid_exit_step_3_0.75_zone_moderate_usd_49.01_pct_0.0706_vel_neutral,0.7500,2.43409091,1.8256,83.7007
1780397879104,5,btc-updown-15m-1780398000,BUY,UP,pre_start_entry_dynamic,0.5200,25.38461538,13.2000,70.5007
1780397879104,5,btc-updown-15m-1780398000,BUY,DOWN,pre_start_entry_dynamic,0.5000,33.60000000,16.8000,53.7007
1780397999052,4,btc-updown-15m-1780397100,REDEEM,UP,option_expired_itm_win_1.00,1.0000,5.67954545,5.6795,59.3803
1780398117235,5,btc-updown-15m-1780398000,SELL,DOWN,tvds_strong_grid_exit_step_1_0.62_zone_near_usd_21.27_pct_0.0306_vel_neutral,0.6200,8.40000000,5.2080,64.5883
1780398129288,5,btc-updown-15m-1780398000,SELL,DOWN,tvds_strong_grid_exit_step_2_0.72_zone_moderate_usd_64.67_pct_0.0930_vel_neutral,0.7300,8.40000000,6.1320,70.7203
