timestamp,window_id,slug,event,status_before,current_atr,spot_price,ptb,ptb_delta_usd,ptb_delta_pct,up_bid,up_ask,down_bid,down_ask
1780394399039,1,btc-updown-15m-1780394400,promote_live,ENTERED_PRE_START,59.1500,69322.1793,,,,0.5400,0.5600,0.4600,0.4700
1780395299045,2,btc-updown-15m-1780395300,promote_live,ENTERED_PRE_START,63.2714,69552.0820,,,,0.4800,0.4900,0.5200,0.5300
1780396199046,3,btc-updown-15m-1780396200,promote_live,ENTERED_PRE_START,47.4214,69533.7717,,,,0.4900,0.5000,0.5100,0.5200
1780397099051,4,btc-updown-15m-1780397100,promote_live,ENTERED_PRE_START,46.5143,69368.9744,,,,0.5100,0.5300,0.4900,0.5000
1780397999054,5,btc-updown-15m-1780398000,promote_live,ENTERED_PRE_START,40.0286,69552.6187,,,,0.5000,0.5100,0.5000,0.5100
1780398899058,6,btc-updown-15m-1780398900,promote_live,ENTERED_PRE_START,38.5286,69451.1925,,,,0.5100,0.5200,0.4900,0.5000
1780399799061,7,btc-updown-15m-1780399800,promote_live,ENTERED_PRE_START,41.3929,69388.2402,,,,0.5200,0.5300,0.4800,0.4900
1780400699064,8,btc-updown-15m-1780400700,promote_live,ENTERED_PRE_START,37.3786,69382.8514,,,,0.5000,0.5100,0.5000,0.5100
1780401599068,9,btc-updown-15m-1780401600,promote_live,ENTERED_PRE_START,35.6786,69378.0929,,,,0.5000,0.5200,0.5000,0.5100
1780402499074,10,btc-updown-15m-1780402500,promote_live,ENTERED_PRE_START,69.5429,69251.5459,,,,0.5600,0.5700,0.4400,0.4500
