timestamp,window_id,slug,event,from_side,to_side,up_mid,down_mid,lead_gap,peak_prev_gap,is_significant,cross_count,significant_cross_count,time_pct,secs_to_end,current_atr,spot_price,ptb,ptb_delta_usd,spot_velocity,spot_smoothed_velocity,spot_acceleration
1781528582175,0,btc-updown-5m-1781528400,armed_init,,DOWN,0.0750,0.9250,0.8500,0.0000,false,0,0,61.00,117,45.9643,,,,,,
1781528723029,1,btc-updown-5m-1781528700,armed_init,,DOWN,0.4450,0.5650,0.1200,0.0000,false,0,0,8.00,276,45.9643,66501.5823,66510.3199,-8.7375,-0.535936,-0.213708,-0.165346
1781528728636,1,btc-updown-5m-1781528700,mid_cross,DOWN,UP,0.5150,0.5050,0.0100,0.1200,false,1,0,9.67,271,45.9643,66501.1135,66510.3199,-9.2063,-0.202327,-0.142347,0.027644
1781528728642,1,btc-updown-5m-1781528700,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.0100,false,2,0,9.67,271,45.9643,66501.1135,66510.3199,-9.2063,-0.202327,-0.142347,0.027644
1781528738085,1,btc-updown-5m-1781528700,mid_cross,DOWN,UP,0.5100,0.4900,0.0200,0.1000,false,3,0,13.00,261,45.9643,66507.2578,66510.3199,-3.0621,0.306930,0.105857,-0.278744
1781528740913,1,btc-updown-5m-1781528700,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.0950,false,4,0,13.67,259,45.9643,66522.5928,66510.3199,12.2730,0.829284,1.257921,0.400284
1781528749507,1,btc-updown-5m-1781528700,mid_cross,DOWN,UP,0.5150,0.5050,0.0100,0.1200,false,5,0,16.67,250,45.9643,66509.1758,66510.3199,-1.1441,0.002499,-0.085286,0.004670
1781528761644,1,btc-updown-5m-1781528700,mid_cross,UP,DOWN,0.5000,0.5150,0.0150,0.0850,false,6,0,20.67,238,45.9643,66521.7881,66510.3199,11.4682,0.033290,0.676300,-0.046658
1781528763629,1,btc-updown-5m-1781528700,mid_cross,DOWN,UP,0.5100,0.4900,0.0200,0.0600,false,7,0,21.33,236,45.9643,66515.5229,66510.3199,5.2030,0.183864,0.071537,-0.550638
1781529023054,2,btc-updown-5m-1781529000,armed_init,,UP,0.7550,0.2600,0.4950,0.0000,false,0,0,8.00,276,45.9643,66593.4642,66547.6303,45.8339,2.420698,2.650334,0.665618
1781529107399,2,btc-updown-5m-1781529000,mid_cross,UP,DOWN,0.5050,0.5150,0.0100,0.6400,true,1,1,36.00,192,45.9643,66553.9882,66547.6303,6.3579,-2.090192,-3.880940,-3.595285
1781529107400,2,btc-updown-5m-1781529000,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.0100,false,2,1,36.00,192,45.9643,66553.9882,66547.6303,6.3579,-2.090192,-3.880940,-3.595285
1781529107407,2,btc-updown-5m-1781529000,mid_cross,UP,DOWN,0.5050,0.5250,0.0200,0.0100,false,3,1,36.00,192,45.9643,66553.9882,66547.6303,6.3579,-2.090192,-3.880940,-3.595285
1781529107421,2,btc-updown-5m-1781529000,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.0200,false,4,1,36.00,192,45.9643,66553.9882,66547.6303,6.3579,-2.090192,-3.880940,-3.595285
1781529107474,2,btc-updown-5m-1781529000,mid_cross,UP,DOWN,0.5050,0.5250,0.0200,0.0100,false,5,1,36.00,192,45.9643,66553.9882,66547.6303,6.3579,-2.090192,-3.880940,-3.595285
