timestamp,window_id,slug,cross_count,significant_cross_count,final_side,last_cross_atr
1781842499693,73,btc-updown-5m-1781842200,0,0,UP,44.38571428571335
1781842799694,74,btc-updown-5m-1781842500,0,0,UP,37.22142857142899
1781843099694,75,btc-updown-5m-1781842800,0,0,UP,37.59285714285735
1781843399695,76,btc-updown-5m-1781843100,0,0,UP,33.264285714286025
1781843699695,77,btc-updown-5m-1781843400,1,0,DOWN,37.29999999999927
1781843999695,78,btc-updown-5m-1781843700,34,9,DOWN,40.86428571428561
1781844299695,79,btc-updown-5m-1781844000,0,0,UP,40.86428571428561
1781844599697,80,btc-updown-5m-1781844300,25,3,UP,30.199999999999687
1781844899697,81,btc-updown-5m-1781844600,1,0,DOWN,28.557142857142026
1781845199699,82,btc-updown-5m-1781844900,0,0,DOWN,39.99285714285621
1781845499702,83,btc-updown-5m-1781845200,0,0,UP,52.65714285714213
1781845799702,84,btc-updown-5m-1781845500,0,0,UP,47.34285714285631
1781846099701,85,btc-updown-5m-1781845800,8,3,UP,34.82142857142857
1781846399701,86,btc-updown-5m-1781846100,0,0,DOWN,32.15000000000042
1781846699706,87,btc-updown-5m-1781846400,6,2,DOWN,33.32857142857184
1781846999707,88,btc-updown-5m-1781846700,6,3,UP,38.58571428571356
1781847299709,89,btc-updown-5m-1781847000,5,2,DOWN,40.03571428571325
1781847599708,90,btc-updown-5m-1781847300,12,3,UP,38.13571428571387
1781847899713,91,btc-updown-5m-1781847600,12,2,UP,39.04285714285756
1781848199714,92,btc-updown-5m-1781847900,12,1,UP,36.450000000001246
1781848499713,93,btc-updown-5m-1781848200,17,6,UP,26.54285714285652
1781848799716,94,btc-updown-5m-1781848500,21,3,UP,21.807142857140985
1781849099718,95,btc-updown-5m-1781848800,3,2,UP,20.607142857141817
1781849399719,96,btc-updown-5m-1781849100,7,2,DOWN,26.171428571428674
1781849699720,97,btc-updown-5m-1781849400,5,1,UP,32.6000000000001
1781849999721,98,btc-updown-5m-1781849700,3,1,DOWN,33.27857142857153
1781850299724,99,btc-updown-5m-1781850000,8,2,UP,33.22857142857226
1781850599723,100,btc-updown-5m-1781850300,17,2,UP,28.878571428572677
1781850899724,101,btc-updown-5m-1781850600,7,2,DOWN,26.535714285713766
1781851199727,102,btc-updown-5m-1781850900,0,0,DOWN,24.592857142856833
1781851499726,103,btc-updown-5m-1781851200,0,0,UP,24.685714285714702
1781851799730,104,btc-updown-5m-1781851500,0,0,DOWN,25.778571428572054
1781852099732,105,btc-updown-5m-1781851800,10,3,UP,22.421428571429196
1781852399732,106,btc-updown-5m-1781852100,9,2,UP,27.22857142857174
1781852699734,107,btc-updown-5m-1781852400,5,1,DOWN,26.66428571428592
1781852999735,108,btc-updown-5m-1781852700,13,3,UP,27.121428571429924
1781853299737,109,btc-updown-5m-1781853000,4,1,DOWN,27.964285714286753
1781853599740,110,btc-updown-5m-1781853300,14,4,DOWN,27.95714285714504
1781853899740,111,btc-updown-5m-1781853600,0,0,UP,33.46428571428779
1781854199742,112,btc-updown-5m-1781853900,3,1,DOWN,36.500000000001556
1781854499742,113,btc-updown-5m-1781854200,3,1,DOWN,37.73571428571501
