timestamp,window_id,slug,type,side,reason,price,shares,usd_value,cash_after
1780410864021,1,btc-updown-5m-1780410900,BUY,UP,pre_start_entry_dynamic,0.5300,11.36138614,6.0215,93.9785
1780410864021,1,btc-updown-5m-1780410900,BUY,DOWN,pre_start_entry_dynamic,0.4800,11.36138614,5.4535,88.5250
1780410959367,1,btc-updown-5m-1780410900,SELL,UP,tvds_strong_grid_exit_step_1_0.62_p_0.73_edge_0.03_zone_far_usd_100.72_pct_0.1482_redeem_hold_runner_vel_neutral,0.7600,2.84034653,2.1587,90.6837
1780410963872,1,btc-updown-5m-1780410900,SELL,UP,tvds_strong_grid_exit_step_2_0.72_p_0.53_edge_0.24_zone_moderate_usd_82.63_pct_0.1216_vel_neutral,0.7700,2.84034653,2.1871,92.8707
1780410968161,1,btc-updown-5m-1780410900,SELL,UP,tvds_strong_grid_exit_step_3_0.75_p_0.44_edge_0.31_zone_moderate_usd_69.32_pct_0.1020_vel_neutral,0.7500,1.70420792,1.2782,94.1489
1780411079022,2,btc-updown-5m-1780411200,BUY,UP,pre_start_entry_dynamic,0.5300,11.25000000,5.9625,88.1864
1780411079023,2,btc-updown-5m-1780411200,BUY,DOWN,pre_start_entry_dynamic,0.4900,11.25000000,5.5125,82.6739
1780411188949,1,btc-updown-5m-1780410900,SELL,DOWN,emergency_15pct_time_stop_otm_surplus_bid_ge_0.20_p_0.27_keep_paired_3.9765,0.2800,7.38490099,2.0678,84.7417
1780411189185,1,btc-updown-5m-1780410900,SELL,DOWN,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.28_edge_0.05_zone_moderate_usd_40.07_pct_0.0590_vel_neutral_sell_0.4772_reserve_3.4993_insurance_0.00,0.3300,0.47717822,0.1575,84.8991
1780411189207,1,btc-updown-5m-1780410900,SELL,DOWN,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.28_edge_0.05_zone_moderate_usd_40.07_pct_0.0590_vel_neutral_sell_0.4199_reserve_3.0794_insurance_0.00,0.3300,0.41991683,0.1386,85.0377
1780411189207,1,btc-updown-5m-1780410900,SELL,DOWN,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.28_edge_0.05_zone_moderate_usd_40.07_pct_0.0590_vel_neutral_sell_0.3695_reserve_2.7099_insurance_0.00,0.3300,0.36952681,0.1219,85.1596
1780411189208,1,btc-updown-5m-1780410900,SELL,DOWN,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.28_edge_0.05_zone_moderate_usd_40.07_pct_0.0590_vel_neutral_capital_protected_0.71_sell_0.3252_reserve_2.3847_insurance_0.00,0.3300,0.32518359,0.1073,85.2670
1780411189208,1,btc-updown-5m-1780410900,SELL,DOWN,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.28_edge_0.05_zone_moderate_usd_40.07_pct_0.0590_vel_neutral_capital_protected_0.72_sell_0.2862_reserve_2.0985_insurance_0.00,0.3300,0.28616156,0.0944,85.3614
1780411189209,1,btc-updown-5m-1780410900,SELL,DOWN,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.28_edge_0.05_zone_moderate_usd_40.07_pct_0.0590_vel_neutral_capital_protected_0.72_sell_0.2518_reserve_1.8467_insurance_0.00,0.3300,0.25182218,0.0831,85.4445
