timestamp,window_id,slug,event,status_before,current_atr,spot_price,ptb,ptb_delta_usd,ptb_delta_pct,up_bid,up_ask,down_bid,down_ask
1781903399951,1,btc-updown-5m-1781903400,promote_skipped,WAITING_ENTRY,30.1500,63147.0116,,,,0.5100,0.5500,0.4500,0.4900
1781903699956,2,btc-updown-5m-1781903700,promote_skipped,WAITING_ENTRY,25.4357,63209.4426,,,,0.4200,0.4300,0.5800,0.6000
1781903999955,3,btc-updown-5m-1781904000,promote_skipped,WAITING_ENTRY,19.3071,63187.3114,,,,0.5400,0.5500,0.4600,0.4700
1781904299960,4,btc-updown-5m-1781904300,promote_skipped,WAITING_ENTRY,19.2643,63163.8484,,,,0.5500,0.5600,0.4500,0.4600
1781904599961,5,btc-updown-5m-1781904600,promote_skipped,WAITING_ENTRY,19.9929,63102.8664,,,,0.5400,0.5500,0.4600,0.4700
1781904899961,6,btc-updown-5m-1781904900,promote_skipped,WAITING_ENTRY,19.4500,63075.0211,,,,0.4700,0.4800,0.5500,0.5600
1781905199970,7,btc-updown-5m-1781905200,promote_skipped,WAITING_ENTRY,19.3643,63051.5159,,,,0.5200,0.5300,0.4900,0.5000
1781905499967,8,btc-updown-5m-1781905500,promote_skipped,WAITING_ENTRY,19.3214,63035.7638,,,,0.5100,0.5200,0.4900,0.5000
1781905799968,9,btc-updown-5m-1781905800,promote_skipped,WAITING_ENTRY,26.1714,63062.4868,,,,0.4800,0.4900,0.5200,0.5300
1781906099969,10,btc-updown-5m-1781906100,promote_skipped,WAITING_ENTRY,23.5857,63018.0227,,,,0.5000,0.5100,0.4900,0.5000
1781906399972,11,btc-updown-5m-1781906400,promote_skipped,WAITING_ENTRY,19.5214,63015.7009,,,,0.5100,0.5300,0.4900,0.5000
1781906699974,12,btc-updown-5m-1781906700,promote_skipped,WAITING_ENTRY,19.4571,63030.1566,,,,0.4900,0.5000,0.5000,0.5100
1781906999976,13,btc-updown-5m-1781907000,promote_skipped,WAITING_ENTRY,19.0143,63036.4971,,,,0.3600,0.3700,0.6400,0.6500
1781907299977,14,btc-updown-5m-1781907300,promote_skipped,WAITING_ENTRY,23.0357,63037.9768,,,,0.4800,0.4900,0.5100,0.5200
1781907599979,15,btc-updown-5m-1781907600,promote_skipped,WAITING_ENTRY,17.9571,63131.5481,,,,0.5000,0.5100,0.5000,0.5100
1781907899980,16,btc-updown-5m-1781907900,promote_skipped,WAITING_ENTRY,22.5429,63224.7910,,,,0.4300,0.4400,0.5700,0.5800
1781908199980,17,btc-updown-5m-1781908200,promote_skipped,WAITING_ENTRY,22.5357,63207.1187,,,,0.4800,0.4900,0.5200,0.5300
1781908499982,18,btc-updown-5m-1781908500,promote_skipped,WAITING_ENTRY,20.5714,63216.1345,,,,0.4700,0.4800,0.5300,0.5400
1781908799984,19,btc-updown-5m-1781908800,promote_skipped,WAITING_ENTRY,17.9357,63220.1091,,,,0.4900,0.5000,0.5100,0.5200
1781909099985,20,btc-updown-5m-1781909100,promote_skipped,WAITING_ENTRY,23.9357,63261.1145,,,,0.4600,0.4700,0.5400,0.5500
