timestamp,window_id,slug,event,from_side,to_side,up_mid,down_mid,lead_gap,peak_prev_gap,is_significant,cross_count,significant_cross_count,time_pct,secs_to_end,current_atr,spot_price,ptb,ptb_delta_usd,spot_velocity,spot_smoothed_velocity,spot_acceleration
1781251354132,0,btc-updown-15m-1781251200,armed_init,,UP,0.6850,0.3150,0.3700,0.0000,false,0,0,17.22,745,38.9429,63071.7841,63071.7841,0.0000,,,
1781252172495,1,btc-updown-15m-1781252100,armed_init,,DOWN,0.4650,0.5350,0.0700,0.0000,false,0,0,8.11,827,38.9429,63220.9783,63219.7311,1.2472,0.371458,0.224314,0.152939
1781252178288,1,btc-updown-15m-1781252100,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.0700,false,1,0,8.78,821,38.9429,63232.6865,63219.7311,12.9554,0.732189,1.021891,0.435395
1781253071473,2,btc-updown-15m-1781253000,armed_init,,DOWN,0.3800,0.6450,0.2650,0.0000,false,0,0,8.00,828,56.2857,63418.9534,63445.8822,-26.9288,-0.178801,-0.127260,-0.135058
1781253971053,3,btc-updown-15m-1781253900,armed_init,,DOWN,0.3700,0.6350,0.2650,0.0000,false,0,0,8.00,828,32.4143,63280.4931,63308.6764,-28.1833,-0.897663,-0.840921,0.036320
1781254006856,3,btc-updown-15m-1781253900,mid_cross,DOWN,UP,0.5250,0.5000,0.0250,0.3000,true,1,1,11.89,793,32.4143,63295.5076,63308.6764,-13.1688,0.778128,0.896126,0.320624
1781254872366,4,btc-updown-15m-1781254800,armed_init,,DOWN,0.4950,0.5050,0.0100,0.0000,false,0,0,8.11,827,27.1429,63392.0796,63388.9853,3.0943,0.936754,0.677719,-0.066115
1781254895327,4,btc-updown-15m-1781254800,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.0200,false,1,0,10.67,804,27.1429,63397.4509,63388.9853,8.4656,0.248072,0.164322,-0.022142
1781254904464,4,btc-updown-15m-1781254800,mid_cross,UP,DOWN,0.4850,0.5050,0.0200,0.0200,false,2,0,11.67,795,27.1429,63398.7118,63388.9853,9.7265,-0.001206,0.146034,-0.021797
1781254913742,4,btc-updown-15m-1781254800,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.0550,false,3,0,12.67,786,27.1429,63391.4575,63388.9853,2.4723,-0.313535,-0.302470,0.029947
