timestamp,window_id,slug,status,spent,returned,pnl,close_spot,ptb,winner,strategy,utc_hour,time_pct_at_close,final_gap_z,final_atr,mid_cross_count,significant_mid_cross_count,entry_side,entry_reason,would_redeem_hold,h_market_win,h_salvaged,h_salvage_win
1781252999983,1,btc-updown-15m-1781252100,CLOSED_TIME,27.0000,67.5000,40.5000,63444.4762,63219.7311,UP,cheap_hold_h,8,100.00,29.2548,59.5071,1,0,UP,h_entry_up_ask_0.40_gap_z_-0.01,false,true,false,false
1781253899990,2,btc-updown-15m-1781253000,CLOSED_TIME,27.0000,3.3750,-23.6250,63308.8555,63445.8822,DOWN,cheap_hold_h,8,100.00,-29.9168,35.4786,0,0,UP,h_entry_up_ask_0.40_gap_z_+0.00,false,false,true,false
1781254799992,3,btc-updown-15m-1781253900,CLOSED_TIME,27.0000,69.2308,42.2308,63390.3345,63308.6764,UP,cheap_hold_h,8,100.00,20.6754,30.5929,1,1,UP,h_entry_up_ask_0.39_gap_z_-0.09,false,true,false,false
1781255699996,4,btc-updown-15m-1781254800,CLOSED_TIME,27.0000,67.5000,40.5000,63470.8818,63388.9853,UP,cheap_hold_h,9,100.00,16.5354,38.3643,13,3,UP,h_entry_up_ask_0.40_gap_z_-0.09,false,true,false,false
1781256600000,5,btc-updown-15m-1781255700,CLOSED_TIME,27.0000,0.0000,-27.0000,63689.3032,63473.0192,UP,cheap_hold_h,9,100.00,36.7685,45.5643,11,1,DOWN,h_entry_down_ask_0.39_gap_z_+0.03,false,false,false,false
1781258399009,7,btc-updown-15m-1781257500,CLOSED_TIME,27.0000,7.4250,-19.5750,63679.3600,63812.2197,DOWN,cheap_hold_h,9,100.00,-24.6455,41.7571,6,2,UP,h_entry_up_ask_0.40_gap_z_+0.00,false,false,true,false
1781259299008,8,btc-updown-15m-1781258400,CLOSED_TIME,27.0000,30.3750,3.3750,63693.0701,63679.2242,UP,cheap_hold_h,10,100.00,2.3079,46.4714,27,12,UP,h_entry_up_ask_0.40_gap_z_-0.07,false,true,true,true
1781260199010,9,btc-updown-15m-1781259300,CLOSED_TIME,27.0000,3.4615,-23.5385,63540.1209,63693.5050,DOWN,cheap_hold_h,10,100.00,-25.5900,46.4286,12,3,UP,h_entry_up_ask_0.39_gap_z_-0.13,false,false,true,false
1781261099016,10,btc-updown-15m-1781260200,CLOSED_TIME,27.0000,3.4615,-23.5385,63603.2654,63538.7656,UP,cheap_hold_h,10,100.00,10.7791,46.3500,0,0,DOWN,h_entry_down_ask_0.39_gap_z_-0.01,false,false,true,false
1781261999021,11,btc-updown-15m-1781261100,CLOSED_TIME,27.0000,11.4750,-15.5250,63623.6972,63605.8746,UP,cheap_hold_h,10,100.00,4.4948,30.7143,14,3,DOWN,h_entry_down_ask_0.40_gap_z_+0.12,false,false,true,false
