timestamp,window_id,slug,event,status_before,current_atr,spot_price,ptb,ptb_delta_usd,ptb_delta_pct,up_bid,up_ask,down_bid,down_ask
1780612199055,1,btc-updown-15m-1780612200,promote_skipped,WAITING_ENTRY,80.4786,63287.4707,,,,0.5000,0.5100,0.5000,0.5100
1780613099060,2,btc-updown-15m-1780613100,promote_skipped,WAITING_ENTRY,101.2857,63442.2862,,,,0.4700,0.4800,0.5300,0.5400
1780613999057,3,btc-updown-15m-1780614000,promote_skipped,WAITING_ENTRY,70.9071,63678.7999,,,,0.4300,0.4400,0.5700,0.5800
1780614899060,4,btc-updown-15m-1780614900,promote_skipped,WAITING_ENTRY,69.0857,63538.3386,,,,0.5000,0.5100,0.5000,0.5100
1780615799063,5,btc-updown-15m-1780615800,promote_skipped,WAITING_ENTRY,73.7857,63393.6215,,,,0.5100,0.5200,0.4900,0.5000
1780616699065,6,btc-updown-15m-1780616700,promote_skipped,WAITING_ENTRY,64.2357,63694.3257,,,,0.4800,0.4900,0.5200,0.5300
1780617599064,7,btc-updown-15m-1780617600,promote_skipped,WAITING_ENTRY,71.2500,63814.5019,,,,0.4400,0.4500,0.5600,0.5700
1780618499063,8,btc-updown-15m-1780618500,promote_skipped,WAITING_ENTRY,79.6000,63598.1723,,,,0.4800,0.4900,0.5200,0.5300
1780619399063,9,btc-updown-15m-1780619400,promote_skipped,WAITING_ENTRY,87.5357,63833.1542,,,,0.4700,0.4800,0.5300,0.5400
1780620299071,10,btc-updown-15m-1780620300,promote_skipped,WAITING_ENTRY,77.7786,63629.6654,,,,0.5000,0.5100,0.5000,0.5200
1780621199064,11,btc-updown-15m-1780621200,promote_skipped,WAITING_ENTRY,64.8500,63372.8133,,,,0.5300,0.5400,0.4600,0.4900
1780622099067,12,btc-updown-15m-1780622100,promote_skipped,WAITING_ENTRY,104.0000,63292.1207,,,,0.5400,0.5500,0.4500,0.4600
1780622999064,13,btc-updown-15m-1780623000,promote_skipped,WAITING_ENTRY,90.0643,63264.3077,,,,0.5500,0.5600,0.4500,0.4600
1780623899065,14,btc-updown-15m-1780623900,promote_skipped,WAITING_ENTRY,91.7929,63360.1031,,,,0.5100,0.5200,0.4900,0.5000
1780624799064,15,btc-updown-15m-1780624800,promote_skipped,WAITING_ENTRY,73.1571,63300.1443,,,,0.5000,0.5100,0.5000,0.5100
1780625699063,16,btc-updown-15m-1780625700,promote_skipped,WAITING_ENTRY,84.4357,63111.3377,,,,0.5600,0.5700,0.4400,0.4500
1780626599066,17,btc-updown-15m-1780626600,promote_skipped,WAITING_ENTRY,116.0929,62631.1038,,,,0.5700,0.5800,0.4300,0.4400
1780627499063,18,btc-updown-15m-1780627500,promote_skipped,WAITING_ENTRY,104.6214,62682.1416,,,,0.5300,0.5400,0.4700,0.4800
1780628399064,19,btc-updown-15m-1780628400,promote_skipped,WAITING_ENTRY,79.2929,62542.5245,,,,0.5700,0.5800,0.4400,0.4500
