timestamp,window_id,slug,type,side,reason,price,shares,usd_value,cash_after
1780575482842,1,btc-updown-5m-1780575600,BUY,DOWN,d1_one_leg_down_ask_0.50_fair_0.500_edge_+0.000_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.020_discount_req_0.035_combined_1.02_atr_100.79_atr_regime_storm_budget_mult_0.10,0.5000,6.00000000,3.0000,97.0000
1780575782963,2,btc-updown-5m-1780575900,BUY,UP,d1_one_leg_up_ask_0.51_fair_0.500_edge_-0.010_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.000_discount_req_0.035_combined_1.02_atr_100.79_atr_regime_storm_budget_mult_0.10,0.5100,5.88235294,3.0000,94.0000
1780575899953,1,btc-updown-5m-1780575600,EXPIRED,DOWN,option_expired_otm_loss_0.00,0.0000,6.00000000,0.0000,94.0000
1780576083252,3,btc-updown-5m-1780576200,BUY,UP,d1_one_leg_up_ask_0.51_fair_0.500_edge_-0.010_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.000_discount_req_0.035_combined_1.02_atr_100.79_atr_regime_storm_budget_mult_0.10,0.5100,5.88235294,3.0000,91.0000
1780576093561,2,btc-updown-5m-1780575900,BUY,DOWN,d1_cross_hedge_buy_down_phase_late_atr_storm_cross_now_false_baseline_BELOW_relation_BELOW_first_p_0.664_first_otm_pct_0.0198_first_otm_z_0.09_hedge_now_0.00_hedge_target_0.35_hedge_gap_0.35_first_0.51_opp_0.50_pair_cost_1.01_max_pair_1.04_shares_2.0588,0.5000,2.05882353,1.0294,89.9706
1780576154043,2,btc-updown-5m-1780575900,SELL,UP,d1_weak_salvage_sell_up_phase_final_atr_storm_crossed_first_true_bid_0.29_p_0.264_otm_pct_0.0932_otm_z_0.68_sell_3.8235_keep_paired_2.0588_time_85.0,0.2900,3.82352941,1.1088,91.0794
1780576199955,2,btc-updown-5m-1780575900,REDEEM,DOWN,option_expired_itm_win_1.00,1.0000,2.05882353,2.0588,93.1382
1780576199955,2,btc-updown-5m-1780575900,EXPIRED,UP,option_expired_otm_loss_0.00,0.0000,2.05882353,0.0000,93.1382
1780576294340,3,btc-updown-5m-1780576200,BUY,DOWN,d1_cross_hedge_buy_down_phase_mid_atr_storm_cross_now_true_baseline_ABOVE_relation_BELOW_first_p_0.603_first_otm_pct_0.0354_first_otm_z_0.08_hedge_now_0.00_hedge_target_0.35_hedge_gap_0.35_first_0.51_opp_0.53_pair_cost_1.04_max_pair_1.04_shares_2.0588,0.5300,2.05882353,1.0912,92.0471
1780576321696,3,btc-updown-5m-1780576200,SELL,UP,d1_strong_runner_sell_up_step1_runner_skim_phase_mid_atr_storm_bid_0.79_p_0.934_itm_pct_0.1969_itm_z_0.45_step_1_fraction_0.20_sell_1.1765_keep_paired_2.0588_time_40.7,0.7900,1.17647059,0.9294,92.9765
1780576379019,3,btc-updown-5m-1780576200,SELL,UP,d1_strong_runner_sell_up_step2_profit_lock_phase_late_atr_storm_bid_0.99_p_0.954_itm_pct_0.4852_itm_z_1.36_step_2_fraction_0.25_sell_1.1765_keep_paired_2.0588_time_60.0,0.9900,1.17647059,1.1647,94.1412
1780576379021,3,btc-updown-5m-1780576200,SELL,UP,d1_strong_runner_sell_up_step3_deep_lock_phase_late_atr_storm_bid_0.99_p_0.954_itm_pct_0.4852_itm_z_1.36_step_3_fraction_0.20_sell_0.7059_keep_paired_2.0588_time_60.0,0.9900,0.70588235,0.6988,94.8400
1780576383808,4,btc-updown-5m-1780576500,BUY,UP,d1_one_leg_up_ask_0.50_fair_0.500_edge_+0.000_source_momentum_no_ptb_conf_3_ptb_known_false_discount_0.010_discount_req_0.035_combined_1.01_atr_160.01_atr_regime_storm_budget_mult_0.10,0.5000,6.00000000,3.0000,91.8400
1780576499955,3,btc-updown-5m-1780576200,REDEEM,UP,option_expired_itm_win_1.00,1.0000,2.82352941,2.8235,94.6635
1780576499955,3,btc-updown-5m-1780576200,EXPIRED,DOWN,option_expired_otm_loss_0.00,0.0000,2.05882353,0.0000,94.6635
1780576581362,4,btc-updown-5m-1780576500,BUY,DOWN,d1_cross_hedge_buy_down_phase_mid_atr_storm_cross_now_true_baseline_ABOVE_relation_BELOW_first_p_0.532_first_otm_pct_0.0736_first_otm_z_0.13_hedge_now_0.00_hedge_target_0.35_hedge_gap_0.35_first_0.50_opp_0.54_pair_cost_1.04_max_pair_1.04_shares_2.1000,0.5400,2.10000000,1.1340,93.5295
