timestamp,window_id,slug,status,spent,returned,pnl,close_spot,ptb,winner
1780580999966,18,btc-updown-5m-1780580700,CLOSED_TIME,4.0104,2.7538,-1.2566,63770.5330,63741.8177,UP
1780581299968,19,btc-updown-5m-1780581000,CLOSED_TIME,4.1130,4.0560,-0.0570,63774.9456,63766.1433,UP
1780581599968,20,btc-updown-5m-1780581300,CLOSED_TIME,3.0000,5.7771,2.7771,64138.5517,63773.6583,UP
1780581899970,21,btc-updown-5m-1780581600,CLOSED_TIME,3.0000,0.7647,-2.2353,64007.0457,64152.5159,DOWN
1780582199967,22,btc-updown-5m-1780581900,CLOSED_TIME,3.0000,0.0000,-3.0000,64240.5339,64008.5500,UP
1780582499970,23,btc-updown-5m-1780582200,CLOSED_TIME,3.0000,5.7061,2.7061,64319.2292,64242.5232,UP
1780582799971,24,btc-updown-5m-1780582500,CLOSED_TIME,4.1571,2.1429,-2.0143,64114.4180,64312.1685,DOWN
1780583099971,25,btc-updown-5m-1780582800,CLOSED_TIME,4.1130,2.6850,-1.4280,64122.8268,64116.1100,UP
1780583399972,26,btc-updown-5m-1780583100,CLOSED_TIME,3.0000,5.7360,2.7360,64089.7936,64119.5670,DOWN
1780583699971,27,btc-updown-5m-1780583400,CLOSED_TIME,3.0000,5.6518,2.6518,64059.0009,64091.4102,DOWN
1780583999971,28,btc-updown-5m-1780583700,CLOSED_TIME,3.0000,0.0000,-3.0000,63835.3974,64031.6368,DOWN
1780584299973,29,btc-updown-5m-1780584000,CLOSED_TIME,3.0000,0.0000,-3.0000,63931.6204,63837.4388,UP
1780584599976,30,btc-updown-5m-1780584300,CLOSED_TIME,3.0000,0.8588,-2.1412,63843.9937,63936.1343,DOWN
1780584899974,31,btc-updown-5m-1780584600,CLOSED_TIME,3.0000,0.8353,-2.1647,63787.9308,63842.0092,DOWN
1780585199976,32,btc-updown-5m-1780584900,CLOSED_TIME,3.0000,0.0000,-3.0000,63893.5932,63776.7276,UP
1780585499976,33,btc-updown-5m-1780585200,CLOSED_TIME,4.0912,2.8941,-1.1971,63879.9449,63892.4434,DOWN
1780585799976,34,btc-updown-5m-1780585500,CLOSED_TIME,3.0000,5.7929,2.7929,64253.4838,63877.7199,UP
1780586100035,35,btc-updown-5m-1780585800,CLOSED_TIME,4.1813,6.2500,2.0687,64299.3430,64262.3650,UP
1780586399978,36,btc-updown-5m-1780586100,CLOSED_TIME,3.0000,0.0000,-3.0000,64056.6413,64294.5070,DOWN
1780586699979,37,btc-updown-5m-1780586400,CLOSED_TIME,3.0000,5.6469,2.6469,63904.6943,64038.5918,DOWN
1780586999979,38,btc-updown-5m-1780586700,CLOSED_TIME,4.1130,2.9580,-1.1550,63919.1606,63904.0012,UP
1780587300063,39,btc-updown-5m-1780587000,CLOSED_TIME,3.0000,5.6640,2.6640,63861.5747,63913.6921,DOWN
1780587599008,40,btc-updown-5m-1780587300,CLOSED_TIME,4.0912,5.3647,1.2735,63809.5837,63863.6386,DOWN
1780587899981,41,btc-updown-5m-1780587600,CLOSED_TIME,3.0000,5.5920,2.5920,63774.0975,63808.7182,DOWN
1780588199982,42,btc-updown-5m-1780587900,CLOSED_TIME,3.0000,5.4096,2.4096,63687.7411,63773.8502,DOWN
1780588499984,43,btc-updown-5m-1780588200,CLOSED_TIME,3.0000,2.1000,-0.9000,63704.5110,63688.5911,UP
1780588799984,44,btc-updown-5m-1780588500,CLOSED_TIME,3.0000,0.0000,-3.0000,63828.5390,63704.9636,UP
1780589099987,45,btc-updown-5m-1780588800,CLOSED_TIME,3.0000,0.0000,-3.0000,63662.4813,63826.1335,DOWN
1780589399988,46,btc-updown-5m-1780589100,CLOSED_TIME,3.0000,0.0000,-3.0000,63720.7251,63662.0515,UP
1780589699989,47,btc-updown-5m-1780589400,CLOSED_TIME,3.0000,0.7882,-2.2118,63600.9644,63716.8371,DOWN
1780589999989,48,btc-updown-5m-1780589700,CLOSED_TIME,4.0912,2.0588,-2.0324,63647.7560,63595.4615,UP
1780590299989,49,btc-updown-5m-1780590000,CLOSED_TIME,4.1340,3.0240,-1.1100,63748.4738,63647.7508,UP
1780590599990,50,btc-updown-5m-1780590300,CLOSED_TIME,3.0000,5.5344,2.5344,63578.2403,63734.7473,DOWN
1780590899991,51,btc-updown-5m-1780590600,CLOSED_TIME,3.0000,5.5035,2.5035,63397.6863,63575.6756,DOWN
1780591199990,52,btc-updown-5m-1780590900,CLOSED_TIME,4.1357,2.1429,-1.9929,63665.1297,63401.0436,UP
1780591499989,53,btc-updown-5m-1780591200,CLOSED_TIME,4.0912,5.4941,1.4029,63706.3342,63665.1798,UP
1780591799993,54,btc-updown-5m-1780591500,CLOSED_TIME,4.0912,5.5882,1.4971,63690.7072,63704.2660,DOWN
1780592099994,55,btc-updown-5m-1780591800,CLOSED_TIME,4.0706,2.0588,-2.0118,63589.9121,63693.7963,DOWN
1780592399993,56,btc-updown-5m-1780592100,CLOSED_TIME,3.0000,0.0000,-3.0000,63494.4198,63589.8156,DOWN
1780592699992,57,btc-updown-5m-1780592400,CLOSED_TIME,4.0912,2.0588,-2.0324,63449.6055,63491.0683,DOWN
1780592999993,58,btc-updown-5m-1780592700,CLOSED_TIME,3.0000,2.1720,-0.8280,63492.6343,63449.6917,UP
1780593299994,59,btc-updown-5m-1780593000,CLOSED_TIME,3.0000,5.5035,2.5035,63515.5125,63486.6301,UP
1780593599995,60,btc-updown-5m-1780593300,CLOSED_TIME,3.0000,5.7224,2.7224,63182.6065,63515.3504,DOWN
1780593899994,61,btc-updown-5m-1780593600,CLOSED_TIME,4.0912,5.6471,1.5559,63078.1346,63182.2813,DOWN
1780594199994,62,btc-updown-5m-1780593900,CLOSED_TIME,3.0000,0.0000,-3.0000,63149.6727,63079.9036,UP
1780594499996,63,btc-updown-5m-1780594200,CLOSED_TIME,4.0500,2.0588,-1.9912,63009.1286,63150.7882,DOWN
1780594799996,64,btc-updown-5m-1780594500,CLOSED_TIME,4.0710,5.4960,1.4250,62942.2800,63009.1896,DOWN
1780595099996,65,btc-updown-5m-1780594800,CLOSED_TIME,4.0710,2.1000,-1.9710,62968.0797,62933.8090,UP
1780595399997,66,btc-updown-5m-1780595100,CLOSED_TIME,4.0290,2.1000,-1.9290,63017.6297,62969.4102,UP
1780595699996,67,btc-updown-5m-1780595400,CLOSED_TIME,3.0000,5.6448,2.6448,63520.4867,63017.3319,UP
1780595999998,68,btc-updown-5m-1780595700,CLOSED_TIME,4.0286,2.1429,-1.8857,63461.6858,63521.5033,DOWN
