timestamp,window_id,slug,action,side,amount,amount_kind,signal_shares,signal_usd_value,price,reason,executed,current_atr,secs_to_end,time_pct,spot_price,spot_velocity_usd_per_sec,spot_smoothed_velocity_usd_per_sec,spot_acceleration_usd_per_sec2,ptb,ptb_delta_usd,ptb_delta_pct,up_bid,up_ask,down_bid,down_ask,up_shares,down_shares,paired_shares,spent,returned,terminal_floor,terminal_floor_gap,mtm,unrealized_pnl
1780920070536,20,btc-updown-15m-1780920000,BUY,UP,6.60000000,usd,10.47619048,6.6000,0.6300,dx_live_entry_up_source_gap_aligned_phase_entry_atr_volatile_ask_0.63_bid_0.62_mid_0.62_spread_0.010_fair_0.887_edge_+0.257_gap_z_+0.56_side_gap_z_+0.56_d1_up_d1_edge_+0.257_fair_best_up_fair_edge_+0.257_up_mid_0.62_down_mid_0.35_time_7.9_spot_conf_2_prob30_+0.2500_prob60_+0.2887_budget_6.60,true,62.9786,829,7.89,63559.6775,1.787984,1.234691,-2.600513,63428.4262,131.2513,0.206928,0.6200,0.6300,0.3500,0.3600,0.00000000,0.00000000,0.00000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1780949383374,52,btc-updown-15m-1780948800,BUY,DOWN,9.00000000,usd,14.51612903,9.0000,0.6200,dx_live_entry_down_source_gap_aligned_phase_manage_atr_normal_ask_0.62_bid_0.61_mid_0.61_spread_0.010_fair_0.857_edge_+0.237_gap_z_-0.42_side_gap_z_+0.42_d1_down_d1_edge_+0.237_fair_best_down_fair_edge_+0.237_up_mid_0.39_down_mid_0.61_time_64.9_spot_conf_2_prob30_-0.3186_prob60_-0.1348_budget_9.00,true,44.1643,316,64.89,63308.3804,-2.723630,-1.827799,0.100656,63350.8419,-42.4614,-0.067026,0.3800,0.3900,0.6100,0.6200,0.00000000,0.00000000,0.00000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1780949397078,52,btc-updown-15m-1780948800,SELL,DOWN,5.08064516,shares,5.08064516,3.4548,0.6800,dx_primary_ptb_sell_down_step_1_phase_manage_bid_0.68_avg_0.62_target_0.060_fair_0.419_edge_+0.261_sell_5.0806_paired_0.0000_runner_floor_0.0000_recovered_false_fav_true_time_66.4,true,44.1643,302,66.44,63327.0643,0.494252,0.415920,0.399639,63350.8419,-23.7776,-0.037533,0.3200,0.3300,0.6800,0.6900,0.00000000,14.51612903,0.00000000,9.0000,0.0000,0.0000,-9.0000,9.8710,0.8710
1780949428415,52,btc-updown-15m-1780948800,SELL,DOWN,3.30241935,shares,3.30241935,2.5429,0.7700,dx_primary_ptb_sell_down_step_2_phase_manage_bid_0.77_avg_0.62_target_0.125_fair_0.722_edge_+0.048_sell_3.3024_paired_0.0000_runner_floor_0.0000_recovered_false_fav_true_time_69.9,true,43.6643,271,69.89,63293.0834,0.553157,0.033246,0.057461,63350.8419,-57.7584,-0.091172,0.2300,0.2400,0.7700,0.7800,0.00000000,9.43548387,0.00000000,9.0000,3.4548,3.4548,-5.5452,7.2653,1.7202
1780949489488,52,btc-updown-15m-1780948800,SELL,DOWN,1.53326613,shares,1.53326613,1.2266,0.8000,dx_primary_ptb_sell_down_step_3_phase_late_bid_0.80_avg_0.62_target_0.176_fair_0.627_edge_+0.173_sell_1.5333_paired_0.0000_runner_floor_0.0000_recovered_false_fav_true_time_76.7,true,44.3857,210,76.67,63309.3371,0.301709,0.199692,-0.049374,63350.8419,-41.5048,-0.065516,0.2000,0.2100,0.8000,0.8100,0.00000000,6.13306452,0.00000000,9.0000,5.9977,5.9977,-3.0023,4.9065,1.9042
1780949567520,52,btc-updown-15m-1780948800,SELL,DOWN,4.59979839,shares,4.59979839,3.7718,0.8200,dx_primary_ptb_sell_down_step_4_phase_late_bid_0.82_avg_0.62_target_0.176_fair_0.442_edge_+0.378_sell_4.5998_paired_0.0000_runner_floor_0.0000_recovered_false_fav_false_time_85.3,true,45.5500,132,85.33,63352.2897,0.111684,0.182914,-0.015896,63350.8419,1.4479,0.002285,0.1700,0.2200,0.8200,0.8300,0.00000000,4.59979839,0.00000000,9.0000,7.2243,7.2243,-1.7757,3.7718,1.9961
1780952446282,56,btc-updown-15m-1780952400,BUY,UP,9.00000000,usd,14.51612903,9.0000,0.6200,dx_live_entry_up_source_gap_aligned_phase_entry_atr_normal_ask_0.62_bid_0.61_mid_0.61_spread_0.010_fair_0.853_edge_+0.233_gap_z_+0.40_side_gap_z_+0.40_d1_up_d1_edge_+0.233_fair_best_up_fair_edge_+0.233_up_mid_0.61_down_mid_0.39_time_5.2_spot_conf_2_prob30_+0.2680_prob60_+0.2551_budget_9.00,true,30.0571,853,5.22,63511.0181,2.175106,0.756377,-0.379261,63465.8978,45.1203,0.071094,0.6100,0.6200,0.3800,0.3900,0.00000000,0.00000000,0.00000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1780952577516,56,btc-updown-15m-1780952400,SELL,UP,5.08064516,shares,5.08064516,3.8613,0.7600,dx_primary_ptb_sell_up_step_1_phase_entry_bid_0.76_avg_0.62_target_0.060_fair_0.745_edge_+0.015_sell_5.0806_paired_0.0000_runner_floor_0.0000_recovered_false_fav_true_time_19.8,true,33.2571,722,19.78,63543.3484,-0.267081,-0.005901,-0.160016,63465.8978,77.4506,0.122035,0.7600,0.7700,0.2400,0.2500,14.51612903,0.00000000,0.00000000,9.0000,0.0000,0.0000,-9.0000,11.0323,2.0323
1780952578627,56,btc-updown-15m-1780952400,SELL,UP,3.30241935,shares,3.30241935,2.5429,0.7700,dx_primary_ptb_sell_up_step_2_phase_entry_bid_0.77_avg_0.62_target_0.125_fair_0.750_edge_+0.020_sell_3.3024_paired_0.0000_runner_floor_0.0000_recovered_false_fav_true_time_19.9,true,33.2571,721,19.89,63543.4185,-0.231556,0.001186,0.013761,63465.8978,77.5207,0.122146,0.7700,0.7800,0.2300,0.2400,9.43548387,0.00000000,0.00000000,9.0000,3.8613,3.8613,-5.1387,7.2653,2.1266
1780952661010,56,btc-updown-15m-1780952400,SELL,UP,1.53326613,shares,1.53326613,1.2879,0.8400,dx_primary_ptb_sell_up_step_3_phase_entry_bid_0.84_avg_0.62_target_0.220_fair_0.681_edge_+0.159_sell_1.5333_paired_0.0000_runner_floor_0.0000_recovered_false_fav_true_time_29.1,true,37.3857,638,29.11,63572.7469,-0.135356,-0.221354,0.029856,63465.8978,106.8491,0.168357,0.8400,0.8500,0.1600,0.1700,6.13306452,0.00000000,0.00000000,9.0000,6.4042,6.4042,-2.5958,5.1518,2.5559
1780952662484,56,btc-updown-15m-1780952400,SELL,UP,1.14994960,shares,1.14994960,0.9890,0.8600,dx_primary_ptb_sell_up_step_4_phase_entry_bid_0.86_avg_0.62_target_0.220_fair_0.693_edge_+0.167_sell_1.1499_paired_0.0000_runner_floor_0.0000_recovered_false_fav_true_time_29.2,true,37.3857,637,29.22,63572.7519,-0.137012,-0.203256,0.018098,63465.8978,106.8541,0.168365,0.8600,0.8700,0.1500,0.1700,4.59979839,0.00000000,0.00000000,9.0000,7.6921,7.6921,-1.3079,3.9558,2.6479
1780952735245,56,btc-updown-15m-1780952400,SELL,UP,0.86246220,shares,0.86246220,0.7676,0.8900,dx_primary_ptb_sell_up_step_5_phase_entry_bid_0.89_avg_0.62_target_0.220_fair_0.640_edge_+0.250_sell_0.8625_paired_0.0000_runner_floor_0.0000_recovered_true_fav_true_time_37.3,true,38.7929,564,37.33,63585.7703,-0.516634,-0.740167,-0.062903,63465.8978,119.8725,0.188877,0.8900,0.9100,0.1000,0.1100,3.44984879,0.00000000,0.00000000,9.0000,8.6811,8.6811,-0.3189,3.0704,2.7514
1780952735245,56,btc-updown-15m-1780952400,SELL,UP,0.64684665,shares,0.64684665,0.5757,0.8900,dx_primary_ptb_sell_up_step_6_phase_entry_bid_0.89_avg_0.62_target_0.220_fair_0.640_edge_+0.250_sell_0.6468_paired_0.0000_runner_floor_0.0000_recovered_true_fav_true_time_37.3,true,38.7929,564,37.33,63585.7703,-0.516634,-0.740167,-0.062903,63465.8978,119.8725,0.188877,0.8900,0.9100,0.0900,0.1100,2.58738659,0.00000000,0.00000000,9.0000,9.4486,9.4486,0.4486,2.3028,2.7514
1780952735263,56,btc-updown-15m-1780952400,SELL,UP,0.48513499,shares,0.48513499,0.4366,0.9000,dx_primary_ptb_sell_up_step_7_phase_entry_bid_0.90_avg_0.62_target_0.220_fair_0.640_edge_+0.260_sell_0.4851_paired_0.0000_runner_floor_0.0000_recovered_true_fav_true_time_37.3,true,38.7929,564,37.33,63585.7703,-0.516634,-0.740167,-0.062903,63465.8978,119.8725,0.188877,0.9000,0.9100,0.0900,0.1100,1.94053994,0.00000000,0.00000000,9.0000,10.0243,10.0243,1.0243,1.7465,2.7708
1780952735299,56,btc-updown-15m-1780952400,SELL,UP,0.36385124,shares,0.36385124,0.3311,0.9100,dx_primary_ptb_sell_up_step_8_phase_entry_bid_0.91_avg_0.62_target_0.220_fair_0.640_edge_+0.270_sell_0.3639_paired_0.0000_runner_floor_0.0000_recovered_true_fav_true_time_37.3,true,38.7929,564,37.33,63585.7703,-0.516634,-0.740167,-0.062903,63465.8978,119.8725,0.188877,0.9100,0.9200,0.0900,0.1100,1.45540496,0.00000000,0.00000000,9.0000,10.4610,10.4610,1.4610,1.3244,2.7854
1780952735300,56,btc-updown-15m-1780952400,SELL,UP,0.27288843,shares,0.27288843,0.2483,0.9100,dx_primary_ptb_sell_up_step_9_phase_entry_bid_0.91_avg_0.62_target_0.220_fair_0.640_edge_+0.270_sell_0.2729_paired_0.0000_runner_floor_0.0000_recovered_true_fav_true_time_37.3,true,38.7929,564,37.33,63585.7703,-0.516634,-0.740167,-0.062903,63465.8978,119.8725,0.188877,0.9100,0.9200,0.0800,0.0900,1.09155372,0.00000000,0.00000000,9.0000,10.7921,10.7921,1.7921,0.9933,2.7854
1780952735349,56,btc-updown-15m-1780952400,SELL,UP,0.20466632,shares,0.20466632,0.1862,0.9100,dx_primary_ptb_sell_up_step_10_phase_entry_bid_0.91_avg_0.62_target_0.220_fair_0.640_edge_+0.270_sell_0.2047_paired_0.0000_runner_floor_0.0000_recovered_true_fav_true_time_37.3,true,38.7929,564,37.33,63585.7703,-0.516634,-0.740167,-0.062903,63465.8978,119.8725,0.188877,0.9100,0.9200,0.0800,0.0900,0.81866529,0.00000000,0.00000000,9.0000,11.0404,11.0404,2.0404,0.7450,2.7854
1780952735419,56,btc-updown-15m-1780952400,SELL,UP,0.15349974,shares,0.15349974,0.1397,0.9100,dx_primary_ptb_sell_up_step_11_phase_entry_bid_0.91_avg_0.62_target_0.220_fair_0.640_edge_+0.270_sell_0.1535_paired_0.0000_runner_floor_0.0000_recovered_true_fav_true_time_37.3,true,38.7929,564,37.33,63585.7703,-0.516634,-0.740167,-0.062903,63465.8978,119.8725,0.188877,0.9100,0.9200,0.0800,0.0900,0.61399897,0.00000000,0.00000000,9.0000,11.2266,11.2266,2.2266,0.5587,2.7854
1780952735420,56,btc-updown-15m-1780952400,SELL,UP,0.11512481,shares,0.11512481,0.1048,0.9100,dx_primary_ptb_sell_up_step_12_phase_entry_bid_0.91_avg_0.62_target_0.220_fair_0.640_edge_+0.270_sell_0.1151_paired_0.0000_runner_floor_0.0000_recovered_true_fav_true_time_37.3,true,38.7929,564,37.33,63585.7703,-0.516634,-0.740167,-0.062903,63465.8978,119.8725,0.188877,0.9100,0.9200,0.0800,0.0900,0.46049923,0.00000000,0.00000000,9.0000,11.3663,11.3663,2.3663,0.4191,2.7854
