timestamp,window_id,slug,pnl,entry_side,real_winner_side,h_market_win,h_salvaged,h_salvage_win,entry_price,exit_price,cum_market_wins,cum_market_losses,cum_salvage_escapes,cum_salvage_wins
1781453999096,23,btc-updown-5m-1781453700,-3.3750,UP,DOWN,false,true,false,0.40,0.35,9,13,13,1
1781454299097,24,btc-updown-5m-1781454000,-20.0769,DOWN,UP,false,true,false,0.39,0.10,9,14,14,1
1781454599100,25,btc-updown-5m-1781454300,40.5000,DOWN,DOWN,true,false,false,0.40,1.00,10,14,14,1
1781454899099,26,btc-updown-5m-1781454600,7.1053,DOWN,UP,false,true,true,0.38,0.48,10,15,15,2
1781455199102,27,btc-updown-5m-1781454900,40.5000,DOWN,DOWN,true,false,false,0.40,1.00,11,15,15,2
1781455499102,28,btc-updown-5m-1781455200,48.0000,DOWN,DOWN,true,false,false,0.36,1.00,12,15,15,2
1781455799104,29,btc-updown-5m-1781455500,-27.0000,UP,DOWN,false,false,false,0.40,,12,16,15,2
1781456099107,30,btc-updown-5m-1781455800,42.2308,DOWN,DOWN,true,false,false,0.39,1.00,13,16,15,2
1781456699108,32,btc-updown-5m-1781456400,-22.2750,DOWN,UP,false,true,false,0.40,0.07,13,17,16,2
1781456999107,33,btc-updown-5m-1781456700,-27.0000,UP,DOWN,false,false,false,0.39,,13,18,16,2
1781457299111,34,btc-updown-5m-1781457000,-20.7692,DOWN,UP,false,true,false,0.39,0.09,13,19,17,2
1781457599111,35,btc-updown-5m-1781457300,-2.7000,DOWN,DOWN,true,true,false,0.40,0.36,14,19,18,2
1781457899113,36,btc-updown-5m-1781457600,-10.8000,UP,DOWN,false,true,false,0.40,0.24,14,20,19,2
1781458199114,37,btc-updown-5m-1781457900,-13.5000,UP,DOWN,false,true,false,0.40,0.20,14,21,20,2
1781458499115,38,btc-updown-5m-1781458200,-20.9250,DOWN,UP,false,true,false,0.40,0.09,14,22,21,2
1781458799120,39,btc-updown-5m-1781458500,40.5000,DOWN,DOWN,true,false,false,0.40,1.00,15,22,21,2
1781459099119,40,btc-updown-5m-1781458800,-27.0000,DOWN,UP,false,false,false,0.40,,15,23,21,2
1781459399119,41,btc-updown-5m-1781459100,-11.4750,UP,DOWN,false,true,false,0.40,0.23,15,24,22,2
1781459699123,42,btc-updown-5m-1781459400,-16.8750,UP,DOWN,false,true,false,0.40,0.15,15,25,23,2
1781459999123,43,btc-updown-5m-1781459700,40.5000,DOWN,DOWN,true,false,false,0.40,1.00,16,25,23,2
1781460299125,44,btc-updown-5m-1781460000,-5.4000,DOWN,UP,false,true,false,0.40,0.32,16,26,24,2
1781460599126,45,btc-updown-5m-1781460300,-27.0000,UP,DOWN,false,false,false,0.40,,16,27,24,2
1781460899127,46,btc-updown-5m-1781460600,-9.4500,UP,DOWN,false,true,false,0.40,0.26,16,28,25,2
1781461199128,47,btc-updown-5m-1781460900,40.5000,DOWN,DOWN,true,false,false,0.40,1.00,17,28,25,2
1781461499127,48,btc-updown-5m-1781461200,-7.2973,DOWN,UP,false,true,false,0.37,0.27,17,29,26,2
1781461799131,49,btc-updown-5m-1781461500,0.0000,DOWN,DOWN,true,true,false,0.40,0.40,18,29,27,2
1781462099164,50,btc-updown-5m-1781461800,-23.5385,DOWN,UP,false,true,false,0.39,0.05,18,30,28,2
1781462399132,51,btc-updown-5m-1781462100,-22.2750,DOWN,UP,false,true,false,0.40,0.07,18,31,29,2
1781462699132,52,btc-updown-5m-1781462400,40.5000,DOWN,DOWN,true,false,false,0.40,1.00,19,31,29,2
1781462999132,53,btc-updown-5m-1781462700,-23.6250,DOWN,DOWN,true,true,false,0.40,0.05,20,31,30,2
1781463299136,54,btc-updown-5m-1781463000,-22.9500,DOWN,UP,false,true,false,0.40,0.06,20,32,31,2
1781463599138,55,btc-updown-5m-1781463300,-17.7632,DOWN,UP,false,true,false,0.38,0.13,20,33,32,2
1781463899139,56,btc-updown-5m-1781463600,-7.6154,DOWN,UP,false,true,false,0.39,0.28,20,34,33,2
1781464199141,57,btc-updown-5m-1781463900,42.2308,DOWN,DOWN,true,false,false,0.39,1.00,21,34,33,2
1781464499138,58,btc-updown-5m-1781464200,-22.9500,DOWN,UP,false,true,false,0.40,0.06,21,35,34,2
1781464799145,59,btc-updown-5m-1781464500,-27.0000,DOWN,UP,false,false,false,0.40,,21,36,34,2
1781465099143,60,btc-updown-5m-1781464800,-23.6250,UP,DOWN,false,true,false,0.40,0.05,21,37,35,2
1781465399145,61,btc-updown-5m-1781465100,42.2308,DOWN,DOWN,true,false,false,0.39,1.00,22,37,35,2
1781465699145,62,btc-updown-5m-1781465400,-20.7692,DOWN,UP,false,true,false,0.39,0.09,22,38,36,2
1781466299146,64,btc-updown-5m-1781466000,40.5000,DOWN,DOWN,true,false,false,0.40,1.00,23,38,36,2
1781466599151,65,btc-updown-5m-1781466300,-21.4615,UP,UP,true,true,false,0.39,0.08,24,38,37,2
1781466899150,66,btc-updown-5m-1781466600,40.5000,UP,UP,true,false,false,0.40,1.00,25,38,37,2
1781467199152,67,btc-updown-5m-1781466900,-18.9000,DOWN,UP,false,true,false,0.40,0.12,25,39,38,2
1781467799154,69,btc-updown-5m-1781467500,-23.6250,UP,DOWN,false,true,false,0.40,0.05,25,40,39,2
1781468099155,70,btc-updown-5m-1781467800,-10.8000,DOWN,UP,false,true,false,0.40,0.24,25,41,40,2
1781468699159,72,btc-updown-5m-1781468400,-27.0000,DOWN,UP,false,false,false,0.40,,25,42,40,2
1781468999158,73,btc-updown-5m-1781468700,40.5000,UP,UP,true,false,false,0.40,1.00,26,42,40,2
1781469899160,76,btc-updown-5m-1781469600,8.2500,UP,DOWN,false,true,true,0.36,0.47,26,43,41,3
1781470799164,79,btc-updown-5m-1781470500,-20.0769,UP,DOWN,false,true,false,0.39,0.10,26,44,42,3
1781471099166,80,btc-updown-5m-1781470800,40.5000,UP,UP,true,false,false,0.40,1.00,27,44,42,3
1781471399167,81,btc-updown-5m-1781471100,0.0000,DOWN,UP,false,true,false,0.39,0.39,27,45,43,3
1781471699168,82,btc-updown-5m-1781471400,-21.1622,DOWN,UP,false,true,false,0.37,0.08,27,46,44,3
1781472299172,84,btc-updown-5m-1781472000,40.5000,UP,UP,true,false,false,0.40,1.00,28,46,44,3
1781472599170,85,btc-updown-5m-1781472300,42.2308,DOWN,DOWN,true,false,false,0.39,1.00,29,46,44,3
1781472899207,86,btc-updown-5m-1781472600,-17.7632,DOWN,UP,false,true,false,0.38,0.13,29,47,45,3
1781473199173,87,btc-updown-5m-1781472900,-2.1892,UP,UP,true,true,false,0.37,0.34,30,47,46,3
1781473799174,89,btc-updown-5m-1781473500,-2.7000,DOWN,UP,false,true,false,0.40,0.36,30,48,47,3
1781474399180,91,btc-updown-5m-1781474100,-20.9250,UP,DOWN,false,true,false,0.40,0.09,30,49,48,3
1781474699180,92,btc-updown-5m-1781474400,-23.4474,DOWN,DOWN,true,true,false,0.38,0.05,31,49,49,3
1781474999181,93,btc-updown-5m-1781474700,-27.0000,UP,DOWN,false,false,false,0.40,,31,50,49,3
1781475299183,94,btc-updown-5m-1781475000,40.5000,UP,UP,true,false,false,0.40,1.00,32,50,49,3
1781475599183,95,btc-updown-5m-1781475300,-10.1250,UP,UP,true,true,false,0.40,0.25,33,50,50,3
1781475899185,96,btc-updown-5m-1781475600,40.5000,UP,UP,true,false,false,0.40,1.00,34,50,50,3
1781476199183,97,btc-updown-5m-1781475900,7.4250,UP,UP,true,true,true,0.40,0.51,35,50,51,4
1781476499186,98,btc-updown-5m-1781476200,2.7000,DOWN,UP,false,true,true,0.40,0.44,35,51,52,5
1781476799188,99,btc-updown-5m-1781476500,-23.6250,DOWN,UP,false,true,false,0.40,0.05,35,52,53,5
1781477099192,100,btc-updown-5m-1781476800,40.5000,UP,UP,true,false,false,0.40,1.00,36,52,53,5
1781477399189,101,btc-updown-5m-1781477100,-18.9000,UP,DOWN,false,true,false,0.40,0.12,36,53,54,5
1781477699191,102,btc-updown-5m-1781477400,-13.5000,UP,UP,true,true,false,0.40,0.20,37,53,55,5
1781477999193,103,btc-updown-5m-1781477700,-23.6250,UP,DOWN,false,true,false,0.40,0.05,37,54,56,5
1781478299192,104,btc-updown-5m-1781478000,-18.4737,UP,DOWN,false,true,false,0.38,0.12,37,55,57,5
1781478599194,105,btc-updown-5m-1781478300,40.5000,UP,UP,true,false,false,0.40,1.00,38,55,57,5
1781478899198,106,btc-updown-5m-1781478600,-27.0000,DOWN,UP,false,false,false,0.40,,38,56,57,5
1781479199197,107,btc-updown-5m-1781478900,-14.2500,DOWN,DOWN,true,true,false,0.36,0.17,39,56,58,5
1781479499197,108,btc-updown-5m-1781479200,-4.1538,UP,DOWN,false,true,false,0.39,0.33,39,57,59,5
1781479799201,109,btc-updown-5m-1781479500,-27.0000,DOWN,UP,false,false,false,0.40,,39,58,59,5
1781480099203,110,btc-updown-5m-1781479800,40.5000,DOWN,DOWN,true,false,false,0.40,1.00,40,58,59,5
1781480399202,111,btc-updown-5m-1781480100,-12.1500,UP,DOWN,false,true,false,0.40,0.22,40,59,60,5
1781480699207,112,btc-updown-5m-1781480400,40.5000,DOWN,DOWN,true,false,false,0.40,1.00,41,59,60,5
1781480999205,113,btc-updown-5m-1781480700,-23.6250,DOWN,UP,false,true,false,0.40,0.05,41,60,61,5
1781481299205,114,btc-updown-5m-1781481000,44.0526,UP,UP,true,false,false,0.38,1.00,42,60,61,5
1781481599207,115,btc-updown-5m-1781481300,1.3846,DOWN,DOWN,true,true,true,0.39,0.41,43,60,62,6
1781481899246,116,btc-updown-5m-1781481600,40.5000,DOWN,DOWN,true,false,false,0.40,1.00,44,60,62,6
1781482199210,117,btc-updown-5m-1781481900,-22.9500,DOWN,UP,false,true,false,0.40,0.06,44,61,63,6
1781482499211,118,btc-updown-5m-1781482200,-13.8462,DOWN,UP,false,true,false,0.39,0.19,44,62,64,6
1781482799213,119,btc-updown-5m-1781482500,-27.0000,UP,DOWN,false,false,false,0.39,,44,63,64,6
1781483099214,120,btc-updown-5m-1781482800,42.2308,DOWN,DOWN,true,false,false,0.39,1.00,45,63,64,6
1781483399215,121,btc-updown-5m-1781483100,-19.5750,DOWN,UP,false,true,false,0.40,0.11,45,64,65,6
1781483699216,122,btc-updown-5m-1781483400,-27.0000,UP,DOWN,false,false,false,0.40,,45,65,65,6
1781483999217,123,btc-updown-5m-1781483700,-18.9000,UP,DOWN,false,true,false,0.40,0.12,45,66,66,6
1781484299217,124,btc-updown-5m-1781484000,-14.1750,UP,UP,true,true,false,0.40,0.19,46,66,67,6
1781484599220,125,btc-updown-5m-1781484300,40.5000,UP,UP,true,false,false,0.40,1.00,47,66,67,6
1781484899219,126,btc-updown-5m-1781484600,-3.3750,UP,UP,true,true,false,0.40,0.35,48,66,68,6
1781485199220,127,btc-updown-5m-1781484900,-23.6250,DOWN,UP,false,true,false,0.40,0.05,48,67,69,6
1781485799225,129,btc-updown-5m-1781485500,-27.0000,DOWN,UP,false,false,false,0.40,,48,68,69,6
1781486099224,130,btc-updown-5m-1781485800,40.5000,UP,UP,true,false,false,0.40,1.00,49,68,69,6
1781486399227,131,btc-updown-5m-1781486100,-3.3750,UP,DOWN,false,true,false,0.40,0.35,49,69,70,6
1781486699226,132,btc-updown-5m-1781486400,-20.9250,UP,DOWN,false,true,false,0.40,0.09,49,70,71,6
1781486999226,133,btc-updown-5m-1781486700,10.1250,UP,DOWN,false,true,true,0.40,0.55,49,71,72,7
1781487299268,134,btc-updown-5m-1781487000,-27.0000,DOWN,UP,false,false,false,0.39,,49,72,72,7
1781487599232,135,btc-updown-5m-1781487300,-27.0000,DOWN,UP,false,false,false,0.39,,49,73,72,7
1781487899229,136,btc-updown-5m-1781487600,-23.6250,UP,UP,true,true,false,0.40,0.05,50,73,73,7
1781488199233,137,btc-updown-5m-1781487900,-19.7027,UP,DOWN,false,true,false,0.37,0.10,50,74,74,7
1781488499234,138,btc-updown-5m-1781488200,-27.0000,UP,DOWN,false,false,false,0.39,,50,75,74,7
1781488799235,139,btc-updown-5m-1781488500,-27.0000,DOWN,UP,false,false,false,0.39,,50,76,74,7
1781489099236,140,btc-updown-5m-1781488800,0.0000,UP,UP,true,true,false,0.36,0.36,51,76,75,7
1781489399240,141,btc-updown-5m-1781489100,-27.0000,DOWN,UP,false,false,false,0.40,,51,77,75,7
1781489699240,142,btc-updown-5m-1781489400,-16.8750,DOWN,UP,false,true,false,0.40,0.15,51,78,76,7
1781489999239,143,btc-updown-5m-1781489700,-22.9500,DOWN,UP,false,true,false,0.40,0.06,51,79,77,7
1781490299239,144,btc-updown-5m-1781490000,-2.7692,UP,UP,true,true,false,0.39,0.35,52,79,78,7
1781490599244,145,btc-updown-5m-1781490300,-23.6250,UP,DOWN,false,true,false,0.40,0.05,52,80,79,7
1781490899245,146,btc-updown-5m-1781490600,40.5000,DOWN,DOWN,true,false,false,0.40,1.00,53,80,79,7
1781491199245,147,btc-updown-5m-1781490900,-23.6250,DOWN,UP,false,true,false,0.40,0.05,53,81,80,7
1781491499246,148,btc-updown-5m-1781491200,-14.9211,UP,DOWN,false,true,false,0.38,0.17,53,82,81,7
1781491799245,149,btc-updown-5m-1781491500,-23.6250,UP,DOWN,false,true,false,0.40,0.05,53,83,82,7
1781492099247,150,btc-updown-5m-1781491800,-23.6250,UP,DOWN,false,true,false,0.40,0.05,53,84,83,7
1781492399246,151,btc-updown-5m-1781492100,-7.4250,UP,DOWN,false,true,false,0.40,0.29,53,85,84,7
1781492699250,152,btc-updown-5m-1781492400,40.5000,UP,UP,true,false,false,0.40,1.00,54,85,84,7
1781492999252,153,btc-updown-5m-1781492700,1.3846,DOWN,UP,false,true,true,0.39,0.41,54,86,85,8
1781493299252,154,btc-updown-5m-1781493000,-27.0000,DOWN,UP,false,false,false,0.39,,54,87,85,8
1781493599254,155,btc-updown-5m-1781493300,-13.1538,UP,DOWN,false,true,false,0.39,0.20,54,88,86,8
1781493899256,156,btc-updown-5m-1781493600,2.8421,DOWN,DOWN,true,true,true,0.38,0.42,55,88,87,9
1781494199255,157,btc-updown-5m-1781493900,-21.8919,DOWN,UP,false,true,false,0.37,0.07,55,89,88,9
1781494499257,158,btc-updown-5m-1781494200,44.0526,UP,UP,true,false,false,0.38,1.00,56,89,88,9
1781494799257,159,btc-updown-5m-1781494500,-13.5000,UP,DOWN,false,true,false,0.40,0.20,56,90,89,9
1781495099258,160,btc-updown-5m-1781494800,-27.0000,DOWN,UP,false,false,false,0.40,,56,91,89,9
1781495399258,161,btc-updown-5m-1781495100,5.4000,UP,UP,true,true,true,0.40,0.48,57,91,90,10
1781495699262,162,btc-updown-5m-1781495400,-6.0750,DOWN,UP,false,true,false,0.40,0.31,57,92,91,10
1781495999263,163,btc-updown-5m-1781495700,-22.9500,UP,DOWN,false,true,false,0.40,0.06,57,93,92,10
1781496299302,164,btc-updown-5m-1781496000,-23.6250,UP,DOWN,false,true,false,0.40,0.05,57,94,93,10
1781496899267,166,btc-updown-5m-1781496600,-27.0000,UP,DOWN,false,false,false,0.40,,57,95,93,10
1781497199269,167,btc-updown-5m-1781496900,40.5000,UP,UP,true,false,false,0.40,1.00,58,95,93,10
1781497499270,168,btc-updown-5m-1781497200,-15.9231,UP,DOWN,false,true,false,0.39,0.16,58,96,94,10
1781497799271,169,btc-updown-5m-1781497500,-23.5385,UP,DOWN,false,true,false,0.39,0.05,58,97,95,10
1781498099271,170,btc-updown-5m-1781497800,-1.4595,UP,UP,true,true,false,0.37,0.35,59,97,96,10
1781498399274,171,btc-updown-5m-1781498100,-27.0000,UP,DOWN,false,false,false,0.37,,59,98,96,10
1781498699274,172,btc-updown-5m-1781498400,-4.8462,UP,DOWN,false,true,false,0.39,0.32,59,99,97,10
1781498999274,173,btc-updown-5m-1781498700,-11.2500,UP,DOWN,false,true,false,0.36,0.21,59,100,98,10
1781499299279,174,btc-updown-5m-1781499000,-22.5000,UP,DOWN,false,true,false,0.36,0.06,59,101,99,10
1781499599280,175,btc-updown-5m-1781499300,-10.1250,UP,DOWN,false,true,false,0.40,0.25,59,102,100,10
1781499899282,176,btc-updown-5m-1781499600,6.0750,UP,DOWN,false,true,true,0.40,0.49,59,103,101,11
1781500199280,177,btc-updown-5m-1781499900,40.5000,UP,UP,true,false,false,0.40,1.00,60,103,101,11
1781500499283,178,btc-updown-5m-1781500200,-22.2750,DOWN,UP,false,true,false,0.40,0.07,60,104,102,11
1781500799283,179,btc-updown-5m-1781500500,-11.4750,DOWN,UP,false,true,false,0.40,0.23,60,105,103,11
1781501099287,180,btc-updown-5m-1781500800,-27.0000,DOWN,UP,false,false,false,0.40,,60,106,103,11
1781501399284,181,btc-updown-5m-1781501100,1.3500,DOWN,UP,false,true,true,0.40,0.42,60,107,104,12
1781501999288,183,btc-updown-5m-1781501700,40.5000,DOWN,DOWN,true,false,false,0.40,1.00,61,107,104,12
1781502299290,184,btc-updown-5m-1781502000,-3.3750,DOWN,DOWN,true,true,false,0.40,0.35,62,107,105,12
1781502599292,185,btc-updown-5m-1781502300,40.5000,UP,UP,true,false,false,0.40,1.00,63,107,105,12
1781502899293,186,btc-updown-5m-1781502600,-27.0000,DOWN,UP,false,false,false,0.40,,63,108,105,12
1781503499293,188,btc-updown-5m-1781503200,-18.9000,UP,UP,true,true,false,0.40,0.12,64,108,106,12
1781503799295,189,btc-updown-5m-1781503500,6.0000,UP,DOWN,false,true,true,0.36,0.44,64,109,107,13
1781504099298,190,btc-updown-5m-1781503800,40.5000,UP,UP,true,false,false,0.40,1.00,65,109,107,13
1781504399297,191,btc-updown-5m-1781504100,-11.0769,UP,DOWN,false,true,false,0.39,0.23,65,110,108,13
1781504699298,192,btc-updown-5m-1781504400,-23.6250,DOWN,UP,false,true,false,0.40,0.05,65,111,109,13
1781504999299,193,btc-updown-5m-1781504700,-22.2750,DOWN,UP,false,true,false,0.40,0.07,65,112,110,13
1781505599302,195,btc-updown-5m-1781505300,-0.6750,UP,DOWN,false,true,false,0.40,0.39,65,113,111,13
1781505899302,196,btc-updown-5m-1781505600,42.2308,UP,UP,true,false,false,0.39,1.00,66,113,111,13
1781506199308,197,btc-updown-5m-1781505900,-20.9250,DOWN,UP,false,true,false,0.40,0.09,66,114,112,13
1781506499341,198,btc-updown-5m-1781506200,-6.9231,UP,DOWN,false,true,false,0.39,0.29,66,115,113,13
1781506799306,199,btc-updown-5m-1781506500,40.5000,DOWN,DOWN,true,false,false,0.40,1.00,67,115,113,13
1781507099310,200,btc-updown-5m-1781506800,-27.0000,UP,DOWN,false,false,false,0.40,,67,116,113,13
1781507399310,201,btc-updown-5m-1781507100,40.5000,UP,UP,true,false,false,0.40,1.00,68,116,113,13
1781507699310,202,btc-updown-5m-1781507400,44.0526,UP,UP,true,false,false,0.38,1.00,69,116,113,13
1781507999311,203,btc-updown-5m-1781507700,-27.0000,DOWN,UP,false,false,false,0.38,,69,117,113,13
1781508299313,204,btc-updown-5m-1781508000,0.6750,UP,UP,true,true,true,0.40,0.41,70,117,114,14
1781508599314,205,btc-updown-5m-1781508300,2.7000,UP,DOWN,false,true,true,0.40,0.44,70,118,115,15
1781508899316,206,btc-updown-5m-1781508600,-27.0000,UP,DOWN,false,false,false,0.40,,70,119,115,15
1781509499317,208,btc-updown-5m-1781509200,-13.5000,UP,DOWN,false,true,false,0.40,0.20,70,120,116,15
1781509799319,209,btc-updown-5m-1781509500,-22.2750,UP,DOWN,false,true,false,0.40,0.07,70,121,117,15
1781510099321,210,btc-updown-5m-1781509800,-22.1538,DOWN,UP,false,true,false,0.39,0.07,70,122,118,15
1781510699361,212,btc-updown-5m-1781510400,40.5000,UP,UP,true,false,false,0.40,1.00,71,122,118,15
1781511299325,214,btc-updown-5m-1781511000,-6.2308,DOWN,UP,false,true,false,0.39,0.30,71,123,119,15
1781511599326,215,btc-updown-5m-1781511300,40.5000,DOWN,DOWN,true,false,false,0.40,1.00,72,123,119,15
1781511899328,216,btc-updown-5m-1781511600,-19.8947,UP,DOWN,false,true,false,0.38,0.10,72,124,120,15
1781512199329,217,btc-updown-5m-1781511900,42.2308,UP,UP,true,false,false,0.39,1.00,73,124,120,15
1781512499330,218,btc-updown-5m-1781512200,40.5000,UP,UP,true,false,false,0.40,1.00,74,124,120,15
1781512799333,219,btc-updown-5m-1781512500,4.1538,UP,DOWN,false,true,true,0.39,0.45,74,125,121,16
1781513099331,220,btc-updown-5m-1781512800,-23.4474,DOWN,UP,false,true,false,0.38,0.05,74,126,122,16
1781513699336,222,btc-updown-5m-1781513400,-27.0000,UP,DOWN,false,false,false,0.40,,74,127,122,16
1781513999335,223,btc-updown-5m-1781513700,-3.3750,DOWN,DOWN,true,true,false,0.40,0.35,75,127,123,16
1781514299338,224,btc-updown-5m-1781514000,-15.2308,DOWN,UP,false,true,false,0.39,0.17,75,128,124,16
1781514599339,225,btc-updown-5m-1781514300,-22.2750,DOWN,UP,false,true,false,0.40,0.07,75,129,125,16
1781514899339,226,btc-updown-5m-1781514600,-20.6053,UP,DOWN,false,true,false,0.38,0.09,75,130,126,16
1781515199342,227,btc-updown-5m-1781514900,40.5000,UP,UP,true,false,false,0.40,1.00,76,130,126,16
1781515499342,228,btc-updown-5m-1781515200,-27.0000,UP,DOWN,false,false,false,0.39,,76,131,126,16
1781515799342,229,btc-updown-5m-1781515500,45.9730,DOWN,DOWN,true,false,false,0.37,1.00,77,131,126,16
1781516099378,230,btc-updown-5m-1781515800,-22.2750,UP,DOWN,false,true,false,0.40,0.07,77,132,127,16
1781516399346,231,btc-updown-5m-1781516100,18.2250,DOWN,DOWN,true,true,true,0.40,0.67,78,132,128,17
1781516699345,232,btc-updown-5m-1781516400,-23.4474,DOWN,UP,false,true,false,0.38,0.05,78,133,129,17
1781516999347,233,btc-updown-5m-1781516700,-23.6250,UP,DOWN,false,true,false,0.40,0.05,78,134,130,17
1781517299348,234,btc-updown-5m-1781517000,-4.0500,DOWN,UP,false,true,false,0.40,0.34,78,135,131,17
1781517599349,235,btc-updown-5m-1781517300,-23.6250,DOWN,UP,false,true,false,0.40,0.05,78,136,132,17
1781517899352,236,btc-updown-5m-1781517600,45.9730,UP,UP,true,false,false,0.37,1.00,79,136,132,17
1781518199353,237,btc-updown-5m-1781517900,-27.0000,DOWN,UP,false,false,false,0.37,,79,137,132,17
1781518499354,238,btc-updown-5m-1781518200,-22.2750,DOWN,UP,false,true,false,0.40,0.07,79,138,133,17
1781518799357,239,btc-updown-5m-1781518500,-23.5385,UP,DOWN,false,true,false,0.39,0.05,79,139,134,17
1781519399358,241,btc-updown-5m-1781519100,-22.1538,UP,DOWN,false,true,false,0.39,0.07,79,140,135,17
1781519699358,242,btc-updown-5m-1781519400,40.5000,UP,UP,true,false,false,0.40,1.00,80,140,135,17
1781519999358,243,btc-updown-5m-1781519700,6.7500,DOWN,DOWN,true,true,true,0.40,0.50,81,140,136,18
1781520299365,244,btc-updown-5m-1781520000,-27.0000,DOWN,UP,false,false,false,0.38,,81,141,136,18
1781520599363,245,btc-updown-5m-1781520300,-14.1750,UP,DOWN,false,true,false,0.40,0.19,81,142,137,18
1781520899364,246,btc-updown-5m-1781520600,0.6923,UP,UP,true,true,true,0.39,0.40,82,142,138,19
1781521199366,247,btc-updown-5m-1781520900,-23.4474,DOWN,UP,false,true,false,0.38,0.05,82,143,139,19
1781521499365,248,btc-updown-5m-1781521200,-7.4250,UP,DOWN,false,true,false,0.40,0.29,82,144,140,19
1781521799368,249,btc-updown-5m-1781521500,-23.6250,DOWN,UP,false,true,false,0.40,0.05,82,145,141,19
