timestamp,window_id,slug,type,side,reason,price,shares,usd_value,cash_after
1781447122776,1,btc-updown-5m-1781447100,BUY,DOWN,h_entry_down_ask_0.40_gap_z_+0.06,0.4000,67.50000000,27.0000,473.0000
1781447399071,1,btc-updown-5m-1781447100,REDEEM,DOWN,option_expired_itm_win_1.00,1.0000,67.50000000,67.5000,540.5000
1781447409898,2,btc-updown-5m-1781447400,BUY,DOWN,h_entry_down_ask_0.39_gap_z_-0.04,0.3900,69.23076923,27.0000,513.5000
1781447699070,2,btc-updown-5m-1781447400,REDEEM,DOWN,option_expired_itm_win_1.00,1.0000,69.23076923,69.2308,582.7308
1781447702325,3,btc-updown-5m-1781447700,BUY,DOWN,h_entry_down_ask_0.39_gap_z_+0.05,0.3900,69.23076923,27.0000,555.7308
1781447999072,3,btc-updown-5m-1781447700,REDEEM,DOWN,option_expired_itm_win_1.00,1.0000,69.23076923,69.2308,624.9615
1781448007582,4,btc-updown-5m-1781448000,BUY,DOWN,h_entry_down_ask_0.40_gap_z_+0.07,0.4000,67.50000000,27.0000,597.9615
1781448250633,4,btc-updown-5m-1781448000,SELL,DOWN,h_salvage_otm_bid_0.14_gap_z_+0.04,0.1400,67.50000000,9.4500,607.4115
1781448334959,5,btc-updown-5m-1781448300,BUY,DOWN,h_entry_down_ask_0.39_gap_z_+0.11,0.3900,69.23076923,27.0000,580.4115
1781448599073,5,btc-updown-5m-1781448300,REDEEM,DOWN,option_expired_itm_win_1.00,1.0000,69.23076923,69.2308,649.6423
1781448646311,6,btc-updown-5m-1781448600,BUY,DOWN,h_entry_down_ask_0.39_gap_z_-0.05,0.3900,69.23076923,27.0000,622.6423
1781448824039,6,btc-updown-5m-1781448600,SELL,DOWN,h_salvage_otm_bid_0.05_gap_z_+0.95,0.0500,69.23076923,3.4615,626.1038
1781448930871,7,btc-updown-5m-1781448900,BUY,DOWN,h_entry_down_ask_0.40_gap_z_+0.03,0.4000,67.50000000,27.0000,599.1038
1781449124217,7,btc-updown-5m-1781448900,SELL,DOWN,h_salvage_otm_bid_0.06_gap_z_+0.64,0.0600,67.50000000,4.0500,603.1538
1781449207233,8,btc-updown-5m-1781449200,BUY,DOWN,h_entry_down_ask_0.37_gap_z_-0.05,0.3700,72.97297297,27.0000,576.1538
1781449499074,8,btc-updown-5m-1781449200,EXPIRED,DOWN,option_expired_otm_loss_0.00,0.0000,72.97297297,0.0000,576.1538
1781449501447,9,btc-updown-5m-1781449500,BUY,UP,h_entry_up_ask_0.39_gap_z_+0.00,0.3900,69.23076923,27.0000,549.1538
1781449724024,9,btc-updown-5m-1781449500,SELL,UP,h_salvage_otm_bid_0.24_gap_z_-0.33,0.2400,69.23076923,16.6154,565.7692
1781449871788,10,btc-updown-5m-1781449800,BUY,UP,h_entry_up_ask_0.40_gap_z_-0.08,0.4000,67.50000000,27.0000,538.7692
1781450024137,10,btc-updown-5m-1781449800,SELL,UP,h_salvage_otm_bid_0.27_gap_z_-0.35,0.2700,67.50000000,18.2250,556.9942
1781450132174,11,btc-updown-5m-1781450100,BUY,DOWN,h_entry_down_ask_0.37_gap_z_+0.01,0.3700,72.97297297,27.0000,529.9942
1781450399077,11,btc-updown-5m-1781450100,REDEEM,DOWN,option_expired_itm_win_1.00,1.0000,72.97297297,72.9730,602.9672
1781450482576,12,btc-updown-5m-1781450400,BUY,DOWN,h_entry_down_ask_0.40_gap_z_+0.06,0.4000,67.50000000,27.0000,575.9672
1781450624423,12,btc-updown-5m-1781450400,SELL,DOWN,h_salvage_otm_bid_0.05_gap_z_+1.39,0.0500,67.50000000,3.3750,579.3422
1781451034352,14,btc-updown-5m-1781451000,BUY,UP,h_entry_up_ask_0.40_gap_z_-0.17,0.4000,67.50000000,27.0000,552.3422
1781451224560,14,btc-updown-5m-1781451000,SELL,UP,h_salvage_otm_bid_0.05_gap_z_-1.12,0.0500,67.50000000,3.3750,555.7172
1781451340754,15,btc-updown-5m-1781451300,BUY,DOWN,h_entry_down_ask_0.39_gap_z_+0.12,0.3900,69.23076923,27.0000,528.7172
1781451524048,15,btc-updown-5m-1781451300,SELL,DOWN,h_salvage_otm_bid_0.08_gap_z_+0.86,0.0800,69.23076923,5.5385,534.2557
1781451639663,16,btc-updown-5m-1781451600,BUY,UP,h_entry_up_ask_0.40_gap_z_-0.07,0.4000,67.50000000,27.0000,507.2557
