timestamp,window_id,slug,status,spent,returned,pnl,close_spot,ptb,winner,strategy,utc_hour,time_pct_at_close,final_gap_z,final_atr,mid_cross_count,significant_mid_cross_count,entry_side,entry_reason,would_redeem_hold,h_market_win,h_salvaged,h_salvage_win
1781447399073,1,btc-updown-5m-1781447100,CLOSED_TIME,27.0000,67.5000,40.5000,64124.9394,64233.6978,DOWN,cheap_hold_h,14,100.00,-24.0501,35.0286,11,2,DOWN,h_entry_down_ask_0.40_gap_z_+0.06,false,true,false,false
1781447699070,2,btc-updown-5m-1781447400,CLOSED_TIME,27.0000,69.2308,42.2308,63961.0754,64123.4927,DOWN,cheap_hold_h,14,100.00,-35.9158,35.0286,9,1,DOWN,h_entry_down_ask_0.39_gap_z_-0.04,false,true,false,false
1781447999074,3,btc-updown-5m-1781447700,CLOSED_TIME,27.0000,69.2308,42.2308,63879.6665,63968.9936,DOWN,cheap_hold_h,14,100.00,-12.2946,56.2786,10,1,DOWN,h_entry_down_ask_0.39_gap_z_+0.05,false,true,false,false
1781448299075,4,btc-updown-5m-1781448000,CLOSED_TIME,27.0000,9.4500,-17.5500,63903.3581,63881.2228,UP,cheap_hold_h,14,100.00,2.6495,64.7143,14,3,DOWN,h_entry_down_ask_0.40_gap_z_+0.07,false,false,true,false
1781448599078,5,btc-updown-5m-1781448300,CLOSED_TIME,27.0000,69.2308,42.2308,63865.9166,63903.5946,DOWN,cheap_hold_h,14,100.00,-4.5796,63.7286,19,4,DOWN,h_entry_down_ask_0.39_gap_z_+0.11,false,true,false,false
1781448899075,6,btc-updown-5m-1781448600,CLOSED_TIME,27.0000,3.4615,-23.5385,63896.7398,63864.6661,UP,cheap_hold_h,14,100.00,4.3483,57.1357,25,4,DOWN,h_entry_down_ask_0.39_gap_z_-0.05,false,false,true,false
1781449199076,7,btc-updown-5m-1781448900,CLOSED_TIME,27.0000,4.0500,-22.9500,63946.6147,63888.3211,UP,cheap_hold_h,14,100.00,9.4296,47.8857,2,1,DOWN,h_entry_down_ask_0.40_gap_z_+0.03,false,false,true,false
1781449499076,8,btc-updown-5m-1781449200,CLOSED_TIME,27.0000,0.0000,-27.0000,64096.9337,63949.1423,UP,cheap_hold_h,15,100.00,23.4656,48.7857,0,0,DOWN,h_entry_down_ask_0.37_gap_z_-0.05,false,false,false,false
1781449799076,9,btc-updown-5m-1781449500,CLOSED_TIME,27.0000,16.6154,-10.3846,64080.2231,64098.4563,DOWN,cheap_hold_h,15,100.00,-3.7055,38.1143,6,1,UP,h_entry_up_ask_0.39_gap_z_+0.00,false,false,true,false
1781450099079,10,btc-updown-5m-1781449800,CLOSED_TIME,27.0000,18.2250,-8.7750,64080.2135,64080.9472,DOWN,cheap_hold_h,15,100.00,-0.1597,35.5857,19,6,UP,h_entry_up_ask_0.40_gap_z_-0.08,false,false,true,false
1781450399080,11,btc-updown-5m-1781450100,CLOSED_TIME,27.0000,72.9730,45.9730,63992.9822,64072.7080,DOWN,cheap_hold_h,15,100.00,-25.3690,24.3429,8,1,DOWN,h_entry_down_ask_0.37_gap_z_+0.01,false,true,false,false
1781450699080,12,btc-updown-5m-1781450400,CLOSED_TIME,27.0000,3.3750,-23.6250,64043.0800,64000.5661,UP,cheap_hold_h,15,100.00,10.4142,31.6214,7,0,DOWN,h_entry_down_ask_0.40_gap_z_+0.06,false,false,true,false
1781451299085,14,btc-updown-5m-1781451000,CLOSED_TIME,27.0000,3.3750,-23.6250,63974.8455,64022.9899,DOWN,cheap_hold_h,15,100.00,-10.8589,34.3429,0,0,UP,h_entry_up_ask_0.40_gap_z_-0.17,false,false,true,false
1781451599085,15,btc-updown-5m-1781451300,CLOSED_TIME,27.0000,5.5385,-21.4615,64019.4453,64005.5898,UP,cheap_hold_h,15,100.00,3.1264,34.3286,0,0,DOWN,h_entry_down_ask_0.39_gap_z_+0.12,false,false,true,false
1781451899087,16,btc-updown-5m-1781451600,CLOSED_TIME,27.0000,18.9000,-8.1000,63999.8803,64020.9959,DOWN,cheap_hold_h,15,100.00,-5.8118,28.1429,7,3,UP,h_entry_up_ask_0.40_gap_z_-0.07,false,false,true,false
1781452199089,17,btc-updown-5m-1781451900,CLOSED_TIME,27.0000,67.5000,40.5000,64018.3059,64000.1163,UP,cheap_hold_h,15,100.00,5.4490,25.8571,11,2,UP,h_entry_up_ask_0.40_gap_z_-0.13,false,true,false,false
1781452499089,18,btc-updown-5m-1781452200,CLOSED_TIME,27.0000,38.0769,11.0769,64025.0537,64019.1218,UP,cheap_hold_h,15,100.00,2.2715,20.2286,25,2,UP,h_entry_up_ask_0.39_gap_z_+0.00,false,true,true,true
1781452799091,19,btc-updown-5m-1781452500,CLOSED_TIME,27.0000,67.5000,40.5000,63989.2083,64026.4568,DOWN,cheap_hold_h,15,100.00,-14.3037,20.1714,19,2,DOWN,h_entry_down_ask_0.40_gap_z_+0.09,false,true,false,false
1781453099089,20,btc-updown-5m-1781452800,CLOSED_TIME,27.0000,9.6923,-17.3077,63987.2487,63987.2672,DOWN,cheap_hold_h,16,100.00,-0.0063,22.6000,34,9,DOWN,h_entry_down_ask_0.39_gap_z_+0.05,false,true,true,false
1781453399094,21,btc-updown-5m-1781453100,CLOSED_TIME,27.0000,6.9231,-20.0769,64019.1616,63989.1191,UP,cheap_hold_h,16,100.00,7.9249,29.3643,17,5,DOWN,h_entry_down_ask_0.39_gap_z_+0.15,false,false,true,false
1781453699096,22,btc-updown-5m-1781453400,CLOSED_TIME,27.0000,0.0000,-27.0000,64075.9415,63988.5426,UP,cheap_hold_h,16,100.00,18.7383,36.1286,0,0,DOWN,h_entry_down_ask_0.40_gap_z_+0.00,false,false,false,false
1781453999096,23,btc-updown-5m-1781453700,CLOSED_TIME,27.0000,23.6250,-3.3750,64057.7393,64075.6136,DOWN,cheap_hold_h,16,100.00,-4.5458,30.4571,6,2,UP,h_entry_up_ask_0.40_gap_z_+0.00,false,false,true,false
1781454299098,24,btc-updown-5m-1781454000,CLOSED_TIME,27.0000,6.9231,-20.0769,64131.3764,64057.1683,UP,cheap_hold_h,16,100.00,22.9075,25.0929,0,0,DOWN,h_entry_down_ask_0.39_gap_z_+0.14,false,false,true,false
1781454599100,25,btc-updown-5m-1781454300,CLOSED_TIME,27.0000,67.5000,40.5000,64107.3504,64132.8053,DOWN,cheap_hold_h,16,100.00,-8.0035,24.6357,1,1,DOWN,h_entry_down_ask_0.40_gap_z_+0.13,false,true,false,false
1781454899100,26,btc-updown-5m-1781454600,CLOSED_TIME,27.0000,34.1053,7.1053,64143.8834,64105.0274,UP,cheap_hold_h,16,100.00,13.8471,21.7357,14,1,DOWN,h_entry_down_ask_0.38_gap_z_+0.00,false,false,true,true
1781455199102,27,btc-updown-5m-1781454900,CLOSED_TIME,27.0000,67.5000,40.5000,64124.6921,64143.8132,DOWN,cheap_hold_h,16,100.00,-7.6459,19.3714,5,0,DOWN,h_entry_down_ask_0.40_gap_z_+0.06,false,true,false,false
1781455499102,28,btc-updown-5m-1781455200,CLOSED_TIME,27.0000,75.0000,48.0000,64120.4102,64123.0441,DOWN,cheap_hold_h,16,100.00,-1.3582,15.0214,19,5,DOWN,h_entry_down_ask_0.36_gap_z_+0.10,false,true,false,false
1781455799105,29,btc-updown-5m-1781455500,CLOSED_TIME,27.0000,0.0000,-27.0000,63978.7864,64122.0249,DOWN,cheap_hold_h,16,100.00,-53.5261,20.7286,1,0,UP,h_entry_up_ask_0.40_gap_z_+0.20,false,false,false,false
1781456099107,30,btc-updown-5m-1781455800,CLOSED_TIME,27.0000,69.2308,42.2308,63924.0314,63978.0791,DOWN,cheap_hold_h,16,100.00,-13.2275,31.6500,13,5,DOWN,h_entry_down_ask_0.39_gap_z_-0.15,false,true,false,false
1781456699108,32,btc-updown-5m-1781456400,CLOSED_TIME,27.0000,4.7250,-22.2750,63975.5088,63906.5941,UP,cheap_hold_h,17,100.00,16.2500,32.8500,20,2,DOWN,h_entry_down_ask_0.40_gap_z_-0.01,false,false,true,false
1781456999108,33,btc-updown-5m-1781456700,CLOSED_TIME,27.0000,0.0000,-27.0000,63899.1009,63975.7344,DOWN,cheap_hold_h,17,100.00,-20.4187,29.0714,0,0,UP,h_entry_up_ask_0.39_gap_z_+0.01,false,false,false,false
1781457299112,34,btc-updown-5m-1781457000,CLOSED_TIME,27.0000,6.2308,-20.7692,63926.5648,63903.2958,UP,cheap_hold_h,17,100.00,6.4536,27.9286,10,1,DOWN,h_entry_down_ask_0.39_gap_z_+0.06,false,false,true,false
1781457599112,35,btc-updown-5m-1781457300,CLOSED_TIME,27.0000,24.3000,-2.7000,63923.9681,63926.4527,DOWN,cheap_hold_h,17,100.00,-0.7892,24.3857,6,1,DOWN,h_entry_down_ask_0.40_gap_z_+0.10,false,true,true,false
1781457899114,36,btc-updown-5m-1781457600,CLOSED_TIME,27.0000,16.2000,-10.8000,63894.8146,63923.9339,DOWN,cheap_hold_h,17,100.00,-10.3773,21.7357,1,0,UP,h_entry_up_ask_0.40_gap_z_-0.13,false,false,true,false
1781458199115,37,btc-updown-5m-1781457900,CLOSED_TIME,27.0000,13.5000,-13.5000,63868.3227,63894.8496,DOWN,cheap_hold_h,17,100.00,-9.5793,21.4500,0,0,UP,h_entry_up_ask_0.40_gap_z_-0.14,false,false,true,false
1781458499116,38,btc-updown-5m-1781458200,CLOSED_TIME,27.0000,6.0750,-20.9250,63908.4868,63863.9763,UP,cheap_hold_h,17,100.00,16.4571,20.9500,18,2,DOWN,h_entry_down_ask_0.40_gap_z_+0.03,false,false,true,false
1781458799120,39,btc-updown-5m-1781458500,CLOSED_TIME,27.0000,67.5000,40.5000,63743.4234,63907.7791,DOWN,cheap_hold_h,17,100.00,-33.3084,38.2214,7,3,DOWN,h_entry_down_ask_0.40_gap_z_+0.11,false,true,false,false
1781459099120,40,btc-updown-5m-1781458800,CLOSED_TIME,27.0000,0.0000,-27.0000,63803.1447,63745.3941,UP,cheap_hold_h,17,100.00,10.0107,44.6857,0,0,DOWN,h_entry_down_ask_0.40_gap_z_+0.08,false,false,false,false
1781459399120,41,btc-updown-5m-1781459100,CLOSED_TIME,27.0000,15.5250,-11.4750,63752.6086,63804.7229,DOWN,cheap_hold_h,17,100.00,-8.1870,49.3071,18,4,UP,h_entry_up_ask_0.40_gap_z_-0.01,false,false,true,false
1781459699124,42,btc-updown-5m-1781459400,CLOSED_TIME,27.0000,10.1250,-16.8750,63712.0542,63754.1092,DOWN,cheap_hold_h,17,100.00,-10.0631,32.3714,10,3,UP,h_entry_up_ask_0.40_gap_z_-0.16,false,false,true,false
1781459999123,43,btc-updown-5m-1781459700,CLOSED_TIME,27.0000,67.5000,40.5000,63695.6379,63711.3647,DOWN,cheap_hold_h,17,100.00,-3.0712,39.6643,5,2,DOWN,h_entry_down_ask_0.40_gap_z_+0.06,false,true,false,false
1781460299126,44,btc-updown-5m-1781460000,CLOSED_TIME,27.0000,21.6000,-5.4000,63738.7688,63695.6888,UP,cheap_hold_h,18,100.00,9.1192,36.5929,8,2,DOWN,h_entry_down_ask_0.40_gap_z_+0.00,false,false,true,false
1781460599126,45,btc-updown-5m-1781460300,CLOSED_TIME,27.0000,0.0000,-27.0000,63702.3838,63740.0618,DOWN,cheap_hold_h,18,100.00,-7.5247,38.7857,1,0,UP,h_entry_up_ask_0.40_gap_z_-0.11,false,false,false,false
1781460899128,46,btc-updown-5m-1781460600,CLOSED_TIME,27.0000,17.5500,-9.4500,63689.5577,63702.6099,DOWN,cheap_hold_h,18,100.00,-3.1552,32.0429,0,0,UP,h_entry_up_ask_0.40_gap_z_-0.14,false,false,true,false
