timestamp,window_id,slug,cross_count,significant_cross_count,final_side,last_cross_atr
1781447099070,0,btc-updown-5m-1781446800,20,1,DOWN,35.028571428570494
1781447399073,1,btc-updown-5m-1781447100,11,2,DOWN,35.028571428570494
1781447699071,2,btc-updown-5m-1781447400,9,1,DOWN,35.028571428570494
1781447999074,3,btc-updown-5m-1781447700,10,1,DOWN,35.028571428570494
1781448299075,4,btc-updown-5m-1781448000,14,3,UP,68.1071428571439
1781448599078,5,btc-updown-5m-1781448300,19,4,DOWN,65.8357142857146
1781448899075,6,btc-updown-5m-1781448600,25,4,UP,56.22857142857122
1781449199076,7,btc-updown-5m-1781448900,2,1,UP,55.63571428571387
1781449499077,8,btc-updown-5m-1781449200,0,0,UP,47.77142857142878
1781449799077,9,btc-updown-5m-1781449500,6,1,DOWN,45.1857142857147
1781450099079,10,btc-updown-5m-1781449800,19,6,DOWN,35.585714285714594
1781450399080,11,btc-updown-5m-1781450100,8,1,DOWN,25.907142857143167
1781450699081,12,btc-updown-5m-1781450400,7,0,UP,27.100000000000104
1781450999083,13,btc-updown-5m-1781450700,12,1,DOWN,33.414285714285924
1781451299086,14,btc-updown-5m-1781451000,0,0,DOWN,36.47142857142795
1781451599085,15,btc-updown-5m-1781451300,0,0,UP,36.90000000000042
1781451899087,16,btc-updown-5m-1781451600,7,3,DOWN,28.14285714285922
1781452199090,17,btc-updown-5m-1781451900,11,2,UP,27.16428571428696
1781452499089,18,btc-updown-5m-1781452200,25,2,UP,20.921428571429196
1781452799091,19,btc-updown-5m-1781452500,19,2,DOWN,21.807142857143067
1781453099090,20,btc-updown-5m-1781452800,34,9,UP,22.600000000000104
1781453399094,21,btc-updown-5m-1781453100,17,5,DOWN,29.36428571428561
1781453699096,22,btc-updown-5m-1781453400,0,0,UP,29.042857142857038
1781453999098,23,btc-updown-5m-1781453700,6,2,DOWN,34.32142857142857
1781454299099,24,btc-updown-5m-1781454000,0,0,UP,28.31428571428582
1781454599100,25,btc-updown-5m-1781454300,1,1,DOWN,24.757142857142753
1781454899101,26,btc-updown-5m-1781454600,14,1,UP,20.578571428570804
1781455199103,27,btc-updown-5m-1781454900,5,0,DOWN,22.442857142856933
1781455499103,28,btc-updown-5m-1781455200,19,5,DOWN,15.02142857142774
1781455799105,29,btc-updown-5m-1781455500,1,0,DOWN,15.007142857142233
1781456099108,30,btc-updown-5m-1781455800,13,5,DOWN,30.942857142855896
1781456399107,31,btc-updown-5m-1781456100,41,6,DOWN,38.86428571428457
1781456699109,32,btc-updown-5m-1781456400,20,2,UP,36.93571428571314
1781456999108,33,btc-updown-5m-1781456700,0,0,DOWN,30.77142857142774
1781457299112,34,btc-updown-5m-1781457000,10,1,UP,27.350000000000623
1781457599112,35,btc-updown-5m-1781457300,6,1,DOWN,24.38571428571543
1781457899114,36,btc-updown-5m-1781457600,1,0,DOWN,25.121428571429924
1781458199115,37,btc-updown-5m-1781457900,0,0,DOWN,21.22857142857174
1781458499116,38,btc-updown-5m-1781458200,18,2,UP,19.778571428572054
1781458799120,39,btc-updown-5m-1781458500,7,3,DOWN,21.22857142857226
1781459099120,40,btc-updown-5m-1781458800,0,0,UP,39.77857142857205
1781459399121,41,btc-updown-5m-1781459100,18,4,DOWN,46.514285714286544
1781459699124,42,btc-updown-5m-1781459400,10,3,DOWN,33.32857142857184
1781459999124,43,btc-updown-5m-1781459700,5,2,DOWN,34.15714285714317
1781460299127,44,btc-updown-5m-1781460000,8,2,UP,36.77857142857153
1781460599127,45,btc-updown-5m-1781460300,1,0,DOWN,37.55714285714358
1781460899128,46,btc-updown-5m-1781460600,0,0,DOWN,41.13571428571543
1781461199129,47,btc-updown-5m-1781460900,9,3,DOWN,31.278571428572572
1781461499128,48,btc-updown-5m-1781461200,22,2,UP,27.36428571428665
1781461799131,49,btc-updown-5m-1781461500,30,5,DOWN,26.6214285714294
1781462099165,50,btc-updown-5m-1781461800,0,0,UP,27.70714285714348
1781462399133,51,btc-updown-5m-1781462100,0,0,UP,25.4785714285733
1781462699132,52,btc-updown-5m-1781462400,1,1,DOWN,21.692857142857974
1781462999133,53,btc-updown-5m-1781462700,15,5,DOWN,15.649999999998856
1781463299136,54,btc-updown-5m-1781463000,0,0,UP,16.828571428569767
1781463599139,55,btc-updown-5m-1781463300,30,2,UP,17.164285714284365
1781463899140,56,btc-updown-5m-1781463600,5,2,UP,14.621428571428364
1781464199142,57,btc-updown-5m-1781463900,7,1,DOWN,13.307142857142546
1781464499139,58,btc-updown-5m-1781464200,0,0,UP,20.82142857142909
1781464799146,59,btc-updown-5m-1781464500,0,0,UP,23.242857142856206
1781465099144,60,btc-updown-5m-1781464800,0,0,DOWN,28.09285714285631
1781465399146,61,btc-updown-5m-1781465100,15,2,DOWN,17.47857142857174
1781465699148,62,btc-updown-5m-1781465400,6,3,UP,15.4357142857147
1781465999146,63,btc-updown-5m-1781465700,15,2,DOWN,14.878571428572156
1781466299147,64,btc-updown-5m-1781466000,1,1,DOWN,15.200000000000207
1781466599154,65,btc-updown-5m-1781466300,7,1,UP,12.821428571429092
1781466899150,66,btc-updown-5m-1781466600,9,2,UP,13.214285714285714
1781467199152,67,btc-updown-5m-1781466900,0,0,UP,13.72857142857174
1781467499152,68,btc-updown-5m-1781467200,0,0,UP,12.421428571429194
1781467799155,69,btc-updown-5m-1781467500,5,1,DOWN,17.957142857142962
1781468099156,70,btc-updown-5m-1781467800,0,0,UP,19.585714285714598
1781468399154,71,btc-updown-5m-1781468100,1,0,UP,14
1781468699160,72,btc-updown-5m-1781468400,0,0,UP,15.02142857142878
1781468999159,73,btc-updown-5m-1781468700,9,1,UP,21.442857142856933
1781469299159,74,btc-updown-5m-1781469000,3,1,UP,21.99999999999896
1781469599158,75,btc-updown-5m-1781469300,0,0,UP,19.99999999999896
1781469899160,76,btc-updown-5m-1781469600,16,1,DOWN,30.328571428571326
1781470199160,77,btc-updown-5m-1781469900,21,2,UP,26.764285714286025
1781470499162,78,btc-updown-5m-1781470200,38,5,DOWN,12.435714285714182
1781470799164,79,btc-updown-5m-1781470500,10,1,DOWN,14.557142857142546
1781471099167,80,btc-updown-5m-1781470800,14,1,UP,18.714285714285193
1781471399167,81,btc-updown-5m-1781471100,0,0,UP,19.528571428571013
1781471699169,82,btc-updown-5m-1781471400,6,0,UP,14.942857142857454
1781471999169,83,btc-updown-5m-1781471700,0,0,UP,15.542857142857558
1781472299173,84,btc-updown-5m-1781472000,8,2,UP,148.4142857142849
1781472599171,85,btc-updown-5m-1781472300,57,8,DOWN,193.44285714285692
1781472899208,86,btc-updown-5m-1781472600,14,2,UP,181.38571428571439
1781473199174,87,btc-updown-5m-1781472900,19,5,UP,122.48571428571293
1781473499174,88,btc-updown-5m-1781473200,11,0,UP,114.12142857142733
1781473799176,89,btc-updown-5m-1781473500,22,4,UP,130.64999999999782
1781474099175,90,btc-updown-5m-1781473800,14,3,UP,150.4571428571414
1781474399181,91,btc-updown-5m-1781474100,27,3,DOWN,113.3571428571413
1781474699180,92,btc-updown-5m-1781474400,91,14,DOWN,119.50714285714172
1781474999182,93,btc-updown-5m-1781474700,0,0,DOWN,114.99285714285621
1781475299184,94,btc-updown-5m-1781475000,7,0,UP,140.62142857142888
1781475599184,95,btc-updown-5m-1781475300,27,3,UP,120.9500000000002
1781475899186,96,btc-updown-5m-1781475600,8,2,UP,98.05714285714203
1781476199184,97,btc-updown-5m-1781475900,33,6,UP,83.86428571428458
1781476499187,98,btc-updown-5m-1781476200,20,7,UP,77.14999999999989
1781476799189,99,btc-updown-5m-1781476500,0,0,UP,74.5
1781477099193,100,btc-updown-5m-1781476800,5,0,UP,71.32857142857185
1781477399191,101,btc-updown-5m-1781477100,0,0,DOWN,70.56428571428634
1781477699191,102,btc-updown-5m-1781477400,21,8,UP,57.57142857142805
1781477999194,103,btc-updown-5m-1781477700,0,0,DOWN,60.078571428570804
1781478299193,104,btc-updown-5m-1781478000,4,1,DOWN,55.078571428570285
1781478599194,105,btc-updown-5m-1781478300,5,1,UP,52.24285714285621
1781478899199,106,btc-updown-5m-1781478600,3,0,UP,67.04999999999875
