timestamp,window_id,slug,event,status_before,current_atr,spot_price,ptb,ptb_delta_usd,ptb_delta_pct,up_bid,up_ask,down_bid,down_ask
1781007299372,1,btc-updown-15m-1781007300,promote_skipped,WAITING_ENTRY,49.3429,62768.1094,,,,0.4300,0.4500,0.5600,0.5700
1781008199378,2,btc-updown-15m-1781008200,promote_skipped,WAITING_ENTRY,48.4857,62622.7317,,,,0.5300,0.5400,0.4700,0.4800
1781009099380,3,btc-updown-15m-1781009100,promote_skipped,WAITING_ENTRY,48.5143,62485.4644,,,,0.5400,0.5500,0.4600,0.4700
1781009999382,4,btc-updown-15m-1781010000,promote_skipped,WAITING_ENTRY,48.7214,62603.6296,,,,0.5000,0.5100,0.4900,0.5100
1781010899386,5,btc-updown-15m-1781010900,promote_skipped,WAITING_ENTRY,59.5571,62523.5604,,,,0.5000,0.5100,0.5000,0.5100
1781011799384,6,btc-updown-15m-1781011800,promote_skipped,WAITING_ENTRY,62.7214,62304.8517,,,,0.5500,0.5600,0.4500,0.4600
1781012699387,7,btc-updown-15m-1781012700,promote_skipped,WAITING_ENTRY,109.5286,62383.5070,,,,0.5200,0.5300,0.4800,0.4900
1781013599389,8,btc-updown-15m-1781013600,promote_skipped,WAITING_ENTRY,86.9000,62239.3171,,,,0.5200,0.5300,0.4800,0.4900
1781014499391,9,btc-updown-15m-1781014500,promote_skipped,WAITING_ENTRY,110.7571,61973.7113,,,,0.5500,0.5600,0.4500,0.4600
1781015399394,10,btc-updown-15m-1781015400,promote_skipped,WAITING_ENTRY,115.6500,61560.5213,,,,0.5600,0.5700,0.4400,0.4500
1781016694900,11,btc-updown-15m-1781016300,promote_skipped,WAITING_ENTRY,117.7571,61461.4160,,,,0.5200,0.5300,0.4700,0.4800
1781017282582,12,btc-updown-15m-1781017200,promote_skipped,WAITING_ENTRY,117.7571,61461.4160,,,,0.0000,0.0000,0.0000,0.0000
1781018969206,13,btc-updown-15m-1781018100,promote_skipped,WAITING_ENTRY,117.7571,61605.0483,,,,0.5100,0.5200,0.4900,0.5000
1781019364215,14,btc-updown-15m-1781019000,promote_skipped,WAITING_ENTRY,117.7571,61605.0483,,,,0.5000,0.5100,0.4900,0.5000
1781021543033,15,btc-updown-15m-1781019900,promote_skipped,WAITING_ENTRY,117.7571,61315.9872,,,,0.5000,0.5100,0.5000,0.5100
1781021544033,16,btc-updown-15m-1781020800,promote_skipped,WAITING_ENTRY,117.7571,61315.9872,,,,0.0000,0.0000,0.0000,0.0000
1781022977310,17,btc-updown-15m-1781021700,promote_skipped,WAITING_ENTRY,117.7571,61025.0381,,,,0.5100,0.5200,0.4900,0.5000
1781022978312,18,btc-updown-15m-1781022600,promote_skipped,WAITING_ENTRY,117.7571,61025.0381,,,,0.0000,0.0000,0.0000,0.0000
1781023903446,19,btc-updown-15m-1781023500,promote_skipped,WAITING_ENTRY,117.7571,61255.8631,,,,0.5000,0.5100,0.5000,0.5100
1781024399652,20,btc-updown-15m-1781024400,promote_skipped,WAITING_ENTRY,117.7571,61347.9220,,,,0.5000,0.5100,0.5000,0.5100
1781025299651,21,btc-updown-15m-1781025300,promote_skipped,WAITING_ENTRY,117.7571,61555.9826,,,,0.3800,0.3900,0.6200,0.6300
1781026199651,22,btc-updown-15m-1781026200,promote_skipped,WAITING_ENTRY,117.7571,61694.6606,,,,0.4200,0.4300,0.5800,0.5900
1781027099651,23,btc-updown-15m-1781027100,promote_skipped,WAITING_ENTRY,117.7571,61640.0695,,,,0.4500,0.4600,0.5500,0.5600
