timestamp,window_id,slug,pnl,entry_side,real_winner_side,h_market_win,h_salvaged,h_salvage_win,entry_price,exit_price,cum_market_wins,cum_market_losses,cum_salvage_escapes,cum_salvage_wins
1781813699165,2,eth-updown-5m-1781813400,-19.3846,DOWN,UP,false,true,false,0.39,0.11,0,1,1,0
1781813999167,3,eth-updown-5m-1781813700,-13.1351,DOWN,UP,false,true,false,0.37,0.19,0,2,2,0
1781814899179,6,eth-updown-5m-1781814600,44.0526,UP,UP,true,false,false,0.38,1.00,1,2,2,0
1781815499174,8,eth-updown-5m-1781815200,-18.6923,DOWN,UP,false,true,false,0.39,0.12,1,3,3,0
