timestamp,window_id,slug,event,status_before,current_atr,spot_price,ptb,ptb_delta_usd,ptb_delta_pct,up_bid,up_ask,down_bid,down_ask
1781813099194,1,eth-updown-5m-1781813100,promote_skipped,WAITING_ENTRY,2.2600,1711.8762,,,,0.4700,0.4800,0.5300,0.5500
1781813399171,2,eth-updown-5m-1781813400,promote_skipped,WAITING_ENTRY,2.2600,1708.8912,,,,0.4700,0.4800,0.5300,0.5400
1781813699166,3,eth-updown-5m-1781813700,promote_skipped,WAITING_ENTRY,2.2600,1710.1787,,,,0.4800,0.4900,0.5200,0.5300
1781813999168,4,eth-updown-5m-1781814000,promote_skipped,WAITING_ENTRY,1.9357,1711.0089,,,,0.4700,0.4800,0.5300,0.5400
1781814299169,5,eth-updown-5m-1781814300,promote_skipped,WAITING_ENTRY,2.2314,1711.2621,,,,0.4700,0.4800,0.5300,0.5400
1781814599171,6,eth-updown-5m-1781814600,promote_skipped,WAITING_ENTRY,1.9893,1711.3678,,,,0.4500,0.4600,0.5500,0.5600
1781814899181,7,eth-updown-5m-1781814900,promote_skipped,WAITING_ENTRY,1.5021,1712.4777,,,,0.4700,0.4800,0.5300,0.5400
1781815199173,8,eth-updown-5m-1781815200,promote_skipped,WAITING_ENTRY,1.3243,1711.0663,,,,0.4800,0.4900,0.5200,0.5300
1781815499176,9,eth-updown-5m-1781815500,promote_skipped,WAITING_ENTRY,1.4814,1711.2897,,,,0.4800,0.5000,0.5000,0.5300
1781815799176,10,eth-updown-5m-1781815800,promote_skipped,WAITING_ENTRY,1.3307,1708.6625,,,,0.5200,0.5300,0.4700,0.4800
