timestamp,window_id,slug,status,spent,returned,pnl,close_spot,ptb,winner,strategy,utc_hour,time_pct_at_close,final_gap_z,final_atr,mid_cross_count,significant_mid_cross_count,entry_side,entry_reason,would_redeem_hold,h_market_win,h_salvaged,h_salvage_win
1781834099754,1,btc-updown-5m-1781833800,CLOSED_TIME,74.7990,80.6550,5.8560,62933.9919,62862.7440,UP,j_endgame,1,100.00,25.6180,21.5429,0,0,UP,j_final_seal_taker_up_fill_0.91_ask_0.92_gap_z_+1.36_phase_accumulate_pnl_proj_+0.00_tape_$446/33_xc0,false,,,
1781834699757,3,btc-updown-5m-1781834400,CLOSED_TIME,74.7440,80.0955,5.3515,63024.9175,62957.3347,UP,j_endgame,2,100.00,21.8318,23.9786,8,1,UP,j_final_seal_taker_up_fill_0.93_ask_0.93_gap_z_+1.49_phase_accumulate_pnl_proj_+0.00_tape_$889/50_xc8,false,,,
1781835501973,4,btc-updown-5m-1781834700,CLOSED_TIME,75.0000,98.2065,23.2065,62973.3407,63024.9206,DOWN,j_endgame,2,100.00,-15.8997,25.1286,3,1,DOWN,j_final_seal_taker_down_fill_0.75_ask_0.75_gap_z_-1.97_phase_accumulate_pnl_proj_+0.00_tape_$2743/100_xc3,false,,,
1781836535848,6,btc-updown-5m-1781835300,CLOSED_TIME,69.3421,81.3596,12.0175,62930.9248,62973.3407,DOWN,j_endgame,2,100.00,-13.0748,25.1286,0,0,UP,j_insurance_taker_up_fill_0.17_ask_0.17_gap_z_-0.00_phase_insurance_pnl_proj_+0.00_tape_$85/31_xc0,false,,,
1781836799844,9,btc-updown-5m-1781836500,CLOSED_TIME,74.7758,81.6741,6.8984,62864.1234,62930.9248,DOWN,j_endgame,2,100.00,-14.5378,35.5929,7,2,DOWN,j_final_seal_taker_down_fill_0.88_ask_0.88_gap_z_-1.36_phase_accumulate_pnl_proj_+0.00_tape_$261/7_xc7,false,,,
1781837699845,12,btc-updown-5m-1781837400,CLOSED_TIME,74.6392,80.6703,6.0311,62918.4387,62876.3008,UP,j_endgame,2,100.00,12.1823,26.7929,9,1,UP,j_final_seal_taker_up_fill_0.92_ask_0.93_gap_z_+1.71_phase_accumulate_pnl_proj_+0.00_tape_$691/38_xc9,false,,,
1781839797950,16,btc-updown-5m-1781838600,CLOSED_TIME,75.0000,75.7576,0.7576,62742.7097,62927.8914,DOWN,j_endgame,3,100.00,-51.6240,27.7857,0,0,DOWN,j_final_seal_taker_down_fill_0.99_ask_0.99_gap_z_-4.66_phase_accumulate_pnl_proj_+0.00_tape_$2247/17_xc0,false,,,
1781840399478,21,btc-updown-5m-1781840100,CLOSED_TIME,68.1765,68.9500,0.7735,62572.7644,62744.9680,DOWN,j_endgame,3,100.00,-15.3850,86.7000,0,0,UP,j_insurance_taker_up_fill_0.06_ask_0.06_gap_z_+0.00_phase_insurance_pnl_proj_+0.00_tape_$32/13_xc0,false,,,
1781841299479,24,btc-updown-5m-1781841000,CLOSED_TIME,68.5476,69.2400,0.6924,62694.0246,62601.1216,UP,j_endgame,3,100.00,16.0887,44.7286,0,0,UP,j_final_seal_taker_up_fill_0.99_ask_0.99_gap_z_+1.56_phase_accumulate_pnl_proj_+0.00_tape_$93/12_xc0,false,,,
1781841899483,26,btc-updown-5m-1781841600,CLOSED_TIME,70.3326,71.0754,0.7428,62571.8347,62705.5008,DOWN,j_endgame,4,100.00,-24.4728,42.3071,0,0,DOWN,j_final_seal_taker_down_fill_0.99_ask_0.99_gap_z_-1.90_phase_accumulate_pnl_proj_+0.00_tape_$52/13_xc0,false,,,
1781842199484,27,btc-updown-5m-1781841900,CLOSED_TIME,74.7687,105.3081,30.5393,62713.7285,62572.9707,UP,j_endgame,4,100.00,24.6755,44.1857,0,0,UP,j_final_seal_taker_up_fill_0.71_ask_0.72_gap_z_+1.87_phase_accumulate_pnl_proj_+0.00_tape_$0/0_xc0,true,,,
