timestamp,window_id,slug,cross_count,significant_cross_count,final_side,last_cross_atr
1781833799750,0,btc-updown-5m-1781833500,18,7,UP,20.471428571428987
1781834099755,1,btc-updown-5m-1781833800,0,0,UP,19.79285714285808
1781834399753,2,btc-updown-5m-1781834100,0,0,UP,21.742857142857765
1781834699758,3,btc-updown-5m-1781834400,8,1,UP,21.350000000000623
1781835501973,4,btc-updown-5m-1781834700,3,1,DOWN,23.121428571428883
1781836535848,6,btc-updown-5m-1781835300,0,0,DOWN,25.128571428571636
1781836537846,8,btc-updown-5m-1781836200,0,0,UP,25.128571428571636
1781836799845,9,btc-updown-5m-1781836500,7,2,DOWN,25.128571428571636
1781837099846,10,btc-updown-5m-1781836800,12,2,UP,28.321428571428573
1781837399845,11,btc-updown-5m-1781837100,19,8,UP,26.578571428570804
1781837699845,12,btc-updown-5m-1781837400,9,1,UP,26.578571428570804
1781838730811,13,btc-updown-5m-1781837700,8,1,UP,27.785714285713247
1781839797951,16,btc-updown-5m-1781838600,0,0,DOWN,27.785714285713247
1781839800949,19,btc-updown-5m-1781839500,0,0,DOWN,27.785714285713247
1781840248706,20,btc-updown-5m-1781839800,0,0,DOWN,27.785714285713247
1781840399479,21,btc-updown-5m-1781840100,0,0,DOWN,86.70000000000073
1781840699478,22,btc-updown-5m-1781840400,9,3,UP,40.30000000000031
1781840999478,23,btc-updown-5m-1781840700,4,3,DOWN,40.27142857142878
1781841299479,24,btc-updown-5m-1781841000,0,0,UP,42.11428571428613
1781841599478,25,btc-updown-5m-1781841300,6,2,UP,36.79285714285756
1781841899484,26,btc-updown-5m-1781841600,0,0,DOWN,36.86428571428509
1781842199485,27,btc-updown-5m-1781841900,0,0,UP,42.307142857142026
1781842499485,28,btc-updown-5m-1781842200,0,0,UP,48.19285714285642
1781842799487,29,btc-updown-5m-1781842500,0,0,UP,33.764285714285506
1781843099485,30,btc-updown-5m-1781842800,0,0,UP,38.55714285714306
1781843399486,31,btc-updown-5m-1781843100,0,0,UP,34.47142857142899
1781843699487,32,btc-updown-5m-1781843400,1,0,DOWN,38.457142857141925
1781843999485,33,btc-updown-5m-1781843700,34,9,DOWN,41.12142857142836
1781844299488,34,btc-updown-5m-1781844000,0,0,UP,30.382857142856665
1781844599487,35,btc-updown-5m-1781844300,25,3,UP,30.199999999999687
1781844899488,36,btc-updown-5m-1781844600,1,0,DOWN,28.557142857142026
1781845199493,37,btc-updown-5m-1781844900,0,0,DOWN,39.99285714285621
1781845499493,38,btc-updown-5m-1781845200,0,0,UP,52.65714285714213
1781845799493,39,btc-updown-5m-1781845500,0,0,UP,47.34285714285631
1781846099492,40,btc-updown-5m-1781845800,8,3,UP,34.82142857142857
1781846399495,41,btc-updown-5m-1781846100,0,0,DOWN,32.15000000000042
1781846699496,42,btc-updown-5m-1781846400,6,2,DOWN,33.32857142857184
1781846999496,43,btc-updown-5m-1781846700,6,3,UP,38.58571428571356
1781847299497,44,btc-updown-5m-1781847000,5,2,DOWN,40.03571428571325
1781847599500,45,btc-updown-5m-1781847300,12,3,UP,38.13571428571387
1781847899503,46,btc-updown-5m-1781847600,12,2,UP,39.04285714285756
1781848199507,47,btc-updown-5m-1781847900,12,1,UP,36.450000000001246
1781848499505,48,btc-updown-5m-1781848200,17,6,UP,26.54285714285652
1781848799504,49,btc-updown-5m-1781848500,21,3,UP,21.807142857140985
1781849099509,50,btc-updown-5m-1781848800,3,2,UP,20.607142857141817
1781849399512,51,btc-updown-5m-1781849100,7,2,DOWN,26.171428571428674
1781849699511,52,btc-updown-5m-1781849400,5,1,UP,32.6000000000001
1781849999512,53,btc-updown-5m-1781849700,3,1,DOWN,33.27857142857153
1781850299514,54,btc-updown-5m-1781850000,8,2,UP,33.22857142857226
1781850599514,55,btc-updown-5m-1781850300,17,2,UP,28.878571428572677
1781850899515,56,btc-updown-5m-1781850600,7,2,DOWN,26.535714285713766
1781851199515,57,btc-updown-5m-1781850900,0,0,DOWN,24.592857142856833
1781851499519,58,btc-updown-5m-1781851200,0,0,UP,24.685714285714702
1781851799520,59,btc-updown-5m-1781851500,0,0,DOWN,25.778571428572054
1781852099520,60,btc-updown-5m-1781851800,10,3,UP,22.421428571429196
1781852399523,61,btc-updown-5m-1781852100,9,2,UP,27.22857142857174
1781852699525,62,btc-updown-5m-1781852400,5,1,DOWN,26.66428571428592
1781852999524,63,btc-updown-5m-1781852700,13,3,UP,27.121428571429924
1781853299526,64,btc-updown-5m-1781853000,4,1,DOWN,27.964285714286753
1781853599526,65,btc-updown-5m-1781853300,14,4,DOWN,27.95714285714504
1781853899530,66,btc-updown-5m-1781853600,0,0,UP,33.46428571428779
1781854199533,67,btc-updown-5m-1781853900,3,1,DOWN,36.500000000001556
1781854499534,68,btc-updown-5m-1781854200,3,1,DOWN,37.73571428571501
