timestamp,window_id,slug,cross_count,significant_cross_count,final_side,last_cross_atr
1781765999166,0,btc-updown-5m-1781765700,13,5,UP,20.699999999999168
1781766299170,1,btc-updown-5m-1781766000,14,4,UP,20.699999999999168
1781766599171,2,btc-updown-5m-1781766300,3,1,DOWN,20.699999999999168
1781766899170,3,btc-updown-5m-1781766600,15,4,UP,26.79285714285652
1781767199173,4,btc-updown-5m-1781766900,1,0,UP,30.421428571428155
1781767499175,5,btc-updown-5m-1781767200,1,0,UP,39.92142857142816
1781767799177,6,btc-updown-5m-1781767500,17,2,UP,39.80714285714151
1781768099179,7,btc-updown-5m-1781767800,0,0,DOWN,32.96428571428415
1781768399177,8,btc-updown-5m-1781768100,0,0,UP,30.378571428570076
1781768699179,9,btc-updown-5m-1781768400,4,1,DOWN,36.57857142857132
1781768999183,10,btc-updown-5m-1781768700,3,1,UP,34.83571428571512
1781769299182,11,btc-updown-5m-1781769000,2,1,DOWN,32.450000000001246
1781769599192,12,btc-updown-5m-1781769300,29,6,UP,31.25000000000104
1781769899185,13,btc-updown-5m-1781769600,0,0,DOWN,30.70714285714348
1781770199189,14,btc-updown-5m-1781769900,1,0,UP,33.72857142857278
1781770499189,15,btc-updown-5m-1781770200,4,1,DOWN,49.50000000000104
1781770799191,16,btc-updown-5m-1781770500,8,2,UP,53.25714285714275
1781771099193,17,btc-updown-5m-1781770800,3,0,DOWN,53.64999999999937
1781771399192,18,btc-updown-5m-1781771100,25,4,UP,29.36428571428457
1781771699193,19,btc-updown-5m-1781771400,30,6,DOWN,23.107142857141817
1781771999194,20,btc-updown-5m-1781771700,11,5,UP,25.742857142855687
1781772299198,21,btc-updown-5m-1781772000,0,0,DOWN,27.942857142856933
1781772599200,22,btc-updown-5m-1781772300,14,4,DOWN,32.107142857144936
1781772899199,23,btc-updown-5m-1781772600,0,0,DOWN,32.02857142857361
1781773199201,24,btc-updown-5m-1781772900,0,0,DOWN,28.4785714285733
1781773499202,25,btc-updown-5m-1781773200,2,1,DOWN,30.65714285714265
1781773799204,26,btc-updown-5m-1781773500,20,4,DOWN,31.492857142856206
1781774099203,27,btc-updown-5m-1781773800,1,1,UP,32.13571428571335
1781774399203,28,btc-updown-5m-1781774100,0,0,UP,29.592857142856833
1781774699205,29,btc-updown-5m-1781774400,0,0,DOWN,27.542857142856
1781774999204,30,btc-updown-5m-1781774700,0,0,DOWN,29.235714285713453
1781775299204,31,btc-updown-5m-1781775000,12,3,UP,34.8142857142853
1781775599206,32,btc-updown-5m-1781775300,4,1,DOWN,36.02142857142826
1781775899206,33,btc-updown-5m-1781775600,23,7,DOWN,30.014285714284988
1781776199210,34,btc-updown-5m-1781775900,5,2,DOWN,23.828571428570804
1781776499211,35,btc-updown-5m-1781776200,14,3,DOWN,21.807142857142026
1781776799212,36,btc-updown-5m-1781776500,0,0,DOWN,21.507142857141712
1781777099216,37,btc-updown-5m-1781776800,0,0,DOWN,20.035714285713766
1781777399215,38,btc-updown-5m-1781777100,0,0,DOWN,21.778571428569972
1781777699219,39,btc-updown-5m-1781777400,5,2,DOWN,26.957142857141402
1781777999222,40,btc-updown-5m-1781777700,6,1,DOWN,39.65714285714213
1781778299222,41,btc-updown-5m-1781778000,9,3,DOWN,39.77142857142826
1781778599221,42,btc-updown-5m-1781778300,0,0,UP,39.757142857142235
1781778899221,43,btc-updown-5m-1781778600,14,5,UP,35.335714285714076
1781779199222,44,btc-updown-5m-1781778900,16,5,UP,43.34999999999958
1781779499231,45,btc-updown-5m-1781779200,10,1,DOWN,40.34285714285735
1781779799222,46,btc-updown-5m-1781779500,0,0,UP,40.50000000000052
1781780099305,47,btc-updown-5m-1781779800,0,0,UP,36.04999999999927
1781780399224,48,btc-updown-5m-1781780100,4,1,DOWN,41.49999999999948
1781780699225,49,btc-updown-5m-1781780400,0,0,UP,43.77857142857101
1781780999227,50,btc-updown-5m-1781780700,0,0,DOWN,50.335714285714076
1781781299229,51,btc-updown-5m-1781781000,0,0,DOWN,43.785714285713766
1781781599231,52,btc-updown-5m-1781781300,19,3,DOWN,41.32142857142753
1781781899233,53,btc-updown-5m-1781781600,4,1,DOWN,43.628571428570595
