timestamp,window_id,slug,event,from_side,to_side,up_mid,down_mid,lead_gap,peak_prev_gap,is_significant,cross_count,significant_cross_count,time_pct,secs_to_end,current_atr,spot_price,ptb,ptb_delta_usd,spot_velocity,spot_smoothed_velocity,spot_acceleration
1781700509215,0,btc-updown-15m-1781700300,armed_init,,UP,0.9450,0.0550,0.8900,0.0000,false,0,0,23.33,690,50.1500,,,,,,
1781701273197,1,btc-updown-15m-1781701200,armed_init,,DOWN,0.4550,0.5450,0.0900,0.0000,false,0,0,8.22,826,50.1500,64983.2840,64992.0616,-8.7775,0.574525,0.179482,-0.088475
1781701306178,1,btc-updown-15m-1781701200,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.1850,false,1,0,11.89,793,50.1500,64990.7866,64992.0616,-1.2750,0.792838,1.050855,-0.037171
1781701317985,1,btc-updown-15m-1781701200,mid_cross,UP,DOWN,0.4900,0.5100,0.0200,0.0200,false,2,0,13.11,782,50.1500,64992.2721,64992.0616,0.2105,1.004722,0.457119,-0.040322
1781701320726,1,btc-updown-15m-1781701200,mid_cross,DOWN,UP,0.5250,0.5000,0.0250,0.0400,false,3,0,13.44,779,50.1500,64987.8312,64992.0616,-4.2304,0.486216,0.028510,-0.068290
1781701321208,1,btc-updown-15m-1781701200,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.0250,false,4,0,13.56,778,50.1500,64987.8312,64992.0616,-4.2304,0.486216,0.028510,-0.068290
1781701321994,1,btc-updown-15m-1781701200,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.0300,false,5,0,13.56,778,50.1500,64988.1671,64992.0616,-3.8945,0.478511,0.053087,0.024577
1781701341382,1,btc-updown-15m-1781701200,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.0400,false,6,0,15.78,758,50.1500,64994.8316,64992.0616,2.7700,0.350020,0.168757,0.110891
1781701598456,1,btc-updown-15m-1781701200,mid_cross,DOWN,UP,0.5100,0.4900,0.0200,0.4600,true,7,1,44.33,501,39.3643,64984.4770,64992.0616,-7.5846,1.236338,1.378589,0.236346
1781701662141,1,btc-updown-15m-1781701200,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.2800,true,8,2,51.44,437,40.5000,65008.0920,64992.0616,16.0304,0.193268,-0.041746,-0.032848
1781701978150,1,btc-updown-15m-1781701200,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.7600,true,9,3,86.56,121,45.2429,64987.1972,64992.0616,-4.8644,0.354653,0.253926,0.100780
1781702171737,2,btc-updown-15m-1781702100,armed_init,,DOWN,0.3350,0.6750,0.3400,0.0000,false,0,0,8.00,828,44.4143,64978.9205,65026.3591,-47.4386,0.037259,-0.123619,-0.003299
1781703071931,3,btc-updown-15m-1781703000,armed_init,,UP,0.5650,0.4350,0.1300,0.0000,false,0,0,8.00,828,48.3786,64895.9670,64870.5035,25.4635,3.206837,2.388704,-0.233182
1781703972638,4,btc-updown-15m-1781703900,armed_init,,DOWN,0.4950,0.5050,0.0100,0.0000,false,0,0,8.11,827,83.6714,65236.9705,65226.9887,9.9818,0.778536,0.522384,0.120085
1781703976392,4,btc-updown-15m-1781703900,mid_cross,DOWN,UP,0.5150,0.5000,0.0150,0.0100,false,1,0,8.56,823,83.6714,65240.6393,65226.9887,13.6505,0.795053,0.678508,0.106597
1781704053310,4,btc-updown-15m-1781703900,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.3200,true,2,1,17.11,746,83.3429,65244.5279,65226.9887,17.5392,-0.800056,-1.971468,0.171329
1781704061168,4,btc-updown-15m-1781703900,mid_cross,DOWN,UP,0.5100,0.5000,0.0100,0.0200,false,3,1,18.00,738,83.3429,65238.8442,65226.9887,11.8555,-2.786650,-1.435597,0.109885
1781704069758,4,btc-updown-15m-1781703900,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.0600,false,4,1,18.89,730,83.3429,65247.4429,65226.9887,20.4542,-0.413612,-0.140329,0.049271
1781704079104,4,btc-updown-15m-1781703900,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.0300,false,5,1,20.00,720,83.3429,65232.9700,65226.9887,5.9813,-0.337030,-0.745525,0.177121
1781704106892,4,btc-updown-15m-1781703900,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.2000,false,6,1,23.00,693,85.6000,65260.7466,65226.9887,33.7579,0.126568,-0.170928,-0.215297
1781704108952,4,btc-updown-15m-1781703900,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.0100,false,7,1,23.22,691,85.6000,65241.0702,65226.9887,14.0815,-0.965369,-1.631129,-0.388247
1781704110747,4,btc-updown-15m-1781703900,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.0600,false,8,1,23.44,689,85.6000,65242.4202,65226.9887,15.4315,-1.583311,-1.264910,0.334179
1781704112621,4,btc-updown-15m-1781703900,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.0200,false,9,1,23.67,687,85.6000,65244.7444,65226.9887,17.7557,-1.535087,-0.900030,0.074392
1781704118611,4,btc-updown-15m-1781703900,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.0200,false,10,1,24.33,681,85.6000,65237.9017,65226.9887,10.9130,-1.807658,-1.002448,0.043187
1781704138778,4,btc-updown-15m-1781703900,mid_cross,DOWN,UP,0.5150,0.5000,0.0150,0.0400,false,11,1,26.56,661,85.6000,65231.6649,65226.9887,4.6762,-0.311843,-0.205326,0.066165
1781704168188,4,btc-updown-15m-1781703900,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.2200,true,12,2,29.89,631,85.5929,65244.7372,65226.9887,17.7485,-1.281329,-1.277338,-0.058494
1781704176098,4,btc-updown-15m-1781703900,mid_cross,DOWN,UP,0.5100,0.4900,0.0200,0.0500,false,13,2,30.78,623,85.5929,65232.9128,65226.9887,5.9241,-2.226879,-1.253422,0.294234
