timestamp,window_id,slug,action,side,amount,amount_kind,signal_shares,signal_usd_value,price,reason,executed,current_atr,secs_to_end,time_pct,spot_price,spot_velocity_usd_per_sec,spot_smoothed_velocity_usd_per_sec,spot_acceleration_usd_per_sec2,ptb,ptb_delta_usd,ptb_delta_pct,up_bid,up_ask,down_bid,down_ask,up_shares,down_shares,paired_shares,spent,returned,terminal_floor,terminal_floor_gap,mtm,unrealized_pnl
1781701369535,1,btc-updown-15m-1781701200,BUY,UP,27.00000000,usd,69.23076923,27.0000,0.3900,h_entry_up_ask_0.39_gap_z_-0.12_active_xc6,true,50.1500,730,18.89,64971.1197,-1.068254,-0.510953,0.092600,64992.0616,-20.9418,-0.032222,0.3800,0.3900,0.6000,0.6100,0.00000000,0.00000000,0.00000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1781704006340,4,btc-updown-15m-1781703900,BUY,DOWN,27.00000000,usd,69.23076923,27.0000,0.3900,h_entry_down_ask_0.39_gap_z_+0.16_active_xc1,true,83.6714,793,11.89,65276.1620,0.126089,0.298556,-0.262398,65226.9887,49.1733,0.075388,0.6100,0.6200,0.3800,0.3900,0.00000000,0.00000000,0.00000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1781704777459,4,btc-updown-15m-1781703900,SELL,DOWN,69.23076923,shares,69.23076923,6.2308,0.0900,h_salvage_otm_bid_0.09_gap_z_+0.18,true,63.5357,22,97.56,65233.9485,1.851845,0.623802,-0.408952,65226.9887,6.9598,0.010670,0.8400,0.9100,0.0900,0.1600,0.00000000,69.23076923,0.00000000,27.0000,0.0000,0.0000,-27.0000,6.2308,-20.7692
1781705922400,6,btc-updown-15m-1781705700,BUY,UP,27.00000000,usd,69.23076923,27.0000,0.3900,h_entry_up_ask_0.39_gap_z_-0.18_active_xc3,true,78.5571,677,24.78,65259.4477,-0.784691,-0.978623,-0.142188,65306.6370,-47.1893,-0.072258,0.3800,0.3900,0.6000,0.6100,0.00000000,0.00000000,0.00000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1781706709214,7,btc-updown-15m-1781706600,BUY,UP,27.00000000,usd,72.97297297,27.0000,0.3700,h_entry_up_ask_0.37_gap_z_-0.17_active_xc1,true,61.1714,790,12.22,65157.5609,-0.375882,-0.751753,-0.079006,65195.5432,-37.9823,-0.058259,0.3600,0.3700,0.6100,0.6300,0.00000000,0.00000000,0.00000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1781707383744,7,btc-updown-15m-1781706600,SELL,UP,72.97297297,shares,72.97297297,3.6486,0.0500,h_salvage_otm_bid_0.05_gap_z_-1.65,true,54.8929,116,87.11,65069.2326,1.025290,1.154300,0.119230,65195.5432,-126.3106,-0.193741,0.0500,0.0600,0.9500,0.9600,72.97297297,0.00000000,0.00000000,27.0000,0.0000,0.0000,-27.0000,3.6486,-23.3514
1781707635839,8,btc-updown-15m-1781707500,BUY,UP,27.00000000,usd,71.05263158,27.0000,0.3800,h_entry_up_ask_0.38_gap_z_-0.04_active_xc1,true,56.2214,764,15.11,65047.8979,-2.933910,-3.974372,-2.371263,65055.6036,-7.7057,-0.011845,0.3300,0.3800,0.6900,0.7000,0.00000000,0.00000000,0.00000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1781708398739,8,btc-updown-15m-1781707500,SELL,UP,71.05263158,shares,71.05263158,8.5263,0.1200,h_salvage_otm_bid_0.12_gap_z_-0.70,true,110.6143,1,99.89,65045.6338,-0.725257,-1.254736,0.103103,65055.6036,-9.9698,-0.015325,0.1200,0.1600,0.8100,0.8700,71.05263158,0.00000000,0.00000000,27.0000,0.0000,0.0000,-27.0000,8.5263,-18.4737
1781710375772,11,btc-updown-15m-1781710200,BUY,DOWN,27.00000000,usd,71.05263158,27.0000,0.3800,h_entry_down_ask_0.38_gap_z_+0.05_active_xc3,true,57.2857,724,19.56,65286.8557,1.879802,1.902257,-0.067512,65277.6594,9.1963,0.014088,0.6200,0.6300,0.3700,0.3800,0.00000000,0.00000000,0.00000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1781711302096,12,btc-updown-15m-1781711100,BUY,DOWN,27.00000000,usd,69.23076923,27.0000,0.3900,h_entry_down_ask_0.39_gap_z_+0.19_active_xc7,true,50.5786,697,22.56,65475.4772,0.815338,0.962355,0.519346,65442.7223,32.7550,0.050051,0.6100,0.6200,0.3800,0.3900,0.00000000,0.00000000,0.00000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
