timestamp,window_id,slug,status,spent,returned,pnl,close_spot,ptb,winner,strategy,utc_hour,time_pct_at_close,final_gap_z,final_atr,mid_cross_count,significant_mid_cross_count,entry_side,entry_reason,would_redeem_hold,h_market_win,h_salvaged,h_salvage_win
1781702099061,1,btc-updown-15m-1781701200,CLOSED_TIME,27.0000,69.2308,42.2308,65026.2618,64992.0616,UP,cheap_hold_h,13,100.00,5.7778,45.8500,9,3,UP,h_entry_up_ask_0.39_gap_z_-0.12_active_xc6,false,true,false,false
1781704799072,4,btc-updown-15m-1781703900,CLOSED_TIME,27.0000,6.2308,-20.7692,65239.9236,65226.9887,UP,cheap_hold_h,13,100.00,1.5770,63.5357,27,7,DOWN,h_entry_down_ask_0.39_gap_z_+0.16_active_xc1,false,false,true,false
1781706599082,6,btc-updown-15m-1781705700,CLOSED_TIME,27.0000,0.0000,-27.0000,65194.1178,65306.6370,DOWN,cheap_hold_h,14,100.00,-13.4843,64.6357,3,1,UP,h_entry_up_ask_0.39_gap_z_-0.18_active_xc3,false,false,false,false
1781707499085,7,btc-updown-15m-1781706600,CLOSED_TIME,27.0000,3.6486,-23.3514,65056.6800,65195.5432,DOWN,cheap_hold_h,14,100.00,-19.1296,56.2286,1,0,UP,h_entry_up_ask_0.37_gap_z_-0.17_active_xc1,false,false,true,false
1781708399088,8,btc-updown-15m-1781707500,CLOSED_TIME,27.0000,8.5263,-18.4737,65045.6338,65055.6036,DOWN,cheap_hold_h,14,100.00,-0.6982,110.6143,17,6,UP,h_entry_up_ask_0.38_gap_z_-0.04_active_xc1,false,false,true,false
1781711099099,11,btc-updown-15m-1781710200,CLOSED_TIME,27.0000,0.0000,-27.0000,65435.9429,65277.6594,UP,cheap_hold_h,15,100.00,20.7580,59.0643,3,1,DOWN,h_entry_down_ask_0.38_gap_z_+0.05_active_xc3,false,false,false,false
1781711999104,12,btc-updown-15m-1781711100,CLOSED_TIME,27.0000,0.0000,-27.0000,65700.9721,65442.7223,UP,cheap_hold_h,15,100.00,26.8690,74.4500,7,0,DOWN,h_entry_down_ask_0.39_gap_z_+0.19_active_xc7,false,false,false,false
1781713799112,14,btc-updown-15m-1781712900,CLOSED_TIME,27.0000,0.0000,-27.0000,66225.2230,65797.1444,UP,cheap_hold_h,16,100.00,36.2278,91.5286,1,0,DOWN,h_entry_down_ask_0.39_gap_z_+0.13_active_xc1,false,false,false,false
1781715599118,16,btc-updown-15m-1781714700,CLOSED_TIME,27.0000,8.5263,-18.4737,65810.7641,65916.8193,DOWN,cheap_hold_h,16,100.00,-16.6657,49.2929,20,1,UP,h_entry_up_ask_0.38_gap_z_-0.02_active_xc20,false,false,true,false
1781718299130,19,btc-updown-15m-1781717400,CLOSED_TIME,27.0000,3.4615,-23.5385,65812.2917,65917.6971,DOWN,cheap_hold_h,17,100.00,-19.9590,40.9071,0,0,UP,h_entry_up_ask_0.39_gap_z_-0.01_fallback_xc0,false,false,true,false
1781719199135,20,btc-updown-15m-1781718300,CLOSED_TIME,27.0000,69.2308,42.2308,66028.8601,65811.7325,UP,cheap_hold_h,17,100.00,23.7503,70.8143,6,2,UP,h_entry_up_ask_0.39_gap_z_-0.10_active_xc1,false,true,false,false
1781721899137,23,btc-updown-15m-1781721000,CLOSED_TIME,27.0000,69.2308,42.2308,65976.8058,65354.5009,UP,cheap_hold_h,18,100.00,28.8632,167.0071,14,4,UP,h_entry_up_ask_0.39_gap_z_+0.04_active_xc1,false,true,false,false
1781723699132,25,btc-updown-15m-1781722800,CLOSED_TIME,27.0000,3.5526,-23.4474,65314.0248,65468.2734,DOWN,cheap_hold_h,19,100.00,-9.7285,122.8143,7,1,UP,h_entry_up_ask_0.38_gap_z_-0.17_active_xc7,false,false,true,false
1781727299126,29,btc-updown-15m-1781726400,CLOSED_TIME,27.0000,69.2308,42.2308,64157.6034,64255.0653,DOWN,cheap_hold_h,20,100.00,-10.4160,72.4786,4,2,DOWN,h_entry_down_ask_0.39_gap_z_+0.15_active_xc3,false,true,false,false
1781731799141,34,btc-updown-15m-1781730900,CLOSED_TIME,27.0000,8.3077,-18.6923,64209.8873,64268.0665,DOWN,cheap_hold_h,21,100.00,-12.3419,36.5143,13,4,UP,h_entry_up_ask_0.39_gap_z_-0.13_active_xc1,false,false,true,false
1781733599151,36,btc-updown-15m-1781732700,CLOSED_TIME,27.0000,8.5263,-18.4737,64198.9028,64138.4475,UP,cheap_hold_h,21,100.00,10.8885,43.0071,6,2,DOWN,h_entry_down_ask_0.38_gap_z_+0.09_active_xc6,false,false,true,false
1781739899179,43,btc-updown-15m-1781739000,CLOSED_TIME,27.0000,3.6486,-23.3514,64389.6576,64443.4077,DOWN,cheap_hold_h,23,100.00,-13.6956,30.4000,2,0,UP,h_entry_up_ask_0.37_gap_z_+0.09_active_xc2,false,false,true,false
1781740799185,44,btc-updown-15m-1781739900,CLOSED_TIME,27.0000,18.7500,-8.2500,64447.7671,64389.5562,UP,cheap_hold_h,23,100.00,12.4804,36.1286,3,3,DOWN,h_entry_down_ask_0.36_gap_z_+0.19_active_xc1,false,false,true,false
1781749799216,54,btc-updown-15m-1781748900,CLOSED_TIME,27.0000,75.0000,48.0000,64641.4383,64508.0936,UP,cheap_hold_h,2,100.00,26.2486,39.3500,3,1,UP,h_entry_up_ask_0.36_gap_z_-0.11_fallback_xc0,false,true,false,false
1781750699258,55,btc-updown-15m-1781749800,CLOSED_TIME,27.0000,18.6923,-8.3077,64702.6431,64641.4118,UP,cheap_hold_h,2,100.00,18.4499,25.7071,14,3,DOWN,h_entry_down_ask_0.39_gap_z_+0.15_active_xc2,false,false,true,false
1781753399234,58,btc-updown-15m-1781752500,CLOSED_TIME,27.0000,0.0000,-27.0000,64247.6725,64460.1641,DOWN,cheap_hold_h,3,100.00,-53.6516,30.6786,6,0,UP,h_entry_up_ask_0.39_gap_z_-0.20_active_xc6,false,false,false,false
1781755199245,60,btc-updown-15m-1781754300,CLOSED_TIME,27.0000,6.9231,-20.0769,64215.6500,64255.6527,DOWN,cheap_hold_h,3,100.00,-9.8952,31.3143,4,2,UP,h_entry_up_ask_0.39_gap_z_+0.07_active_xc2,false,false,true,false
