timestamp,window_id,slug,action,side,amount,amount_kind,signal_shares,signal_usd_value,price,reason,executed,current_atr,secs_to_end,time_pct,spot_price,spot_velocity_usd_per_sec,spot_smoothed_velocity_usd_per_sec,spot_acceleration_usd_per_sec2,ptb,ptb_delta_usd,ptb_delta_pct,up_bid,up_ask,down_bid,down_ask,up_shares,down_shares,paired_shares,spent,returned,terminal_floor,terminal_floor_gap,mtm,unrealized_pnl
1781865241051,1,eth-updown-5m-1781865000,BUY,DOWN,8.00000000,usd,8.16326531,8.0000,0.9800,j_final_seal_taker_down_fill_0.98_ask_0.99_gap_z_-1.26_phase_accumulate_pnl_proj_+0.33_tape_$14/1_xc0,true,1.2371,60,80.00,1686.9242,0.018768,0.002059,-0.002034,1688.4783,-1.5541,-0.092040,0.0200,0.0300,0.9800,0.9900,0.00000000,8.33333333,0.00000000,8.0000,0.0000,0.0000,-8.0000,8.1667,0.1667
1781865253703,1,eth-updown-5m-1781865000,BUY,DOWN,8.00000000,usd,8.08080808,8.0000,0.9900,j_final_seal_taker_down_fill_0.99_ask_0.99_gap_z_-1.38_phase_accumulate_pnl_proj_+0.66_tape_$217/4_xc0,true,1.2371,46,84.67,1686.9839,0.002003,0.002948,-0.001188,1688.4783,-1.4944,-0.088504,0.0100,0.0300,0.9700,0.9900,0.00000000,24.65986395,0.00000000,24.0000,0.0000,0.0000,-24.0000,23.9201,-0.0799
1781865256810,1,eth-updown-5m-1781865000,BUY,DOWN,8.00000000,usd,8.08080808,8.0000,0.9900,j_final_seal_taker_down_fill_0.99_ask_0.99_gap_z_-1.42_phase_accumulate_pnl_proj_+0.74_tape_$25/4_xc0,true,1.2371,43,85.67,1686.9955,0.003004,0.003423,0.000750,1688.4783,-1.4828,-0.087819,0.0100,0.0200,0.9800,0.9900,0.00000000,32.74067203,0.00000000,32.0000,0.0000,0.0000,-32.0000,32.0859,0.0859
1781865284468,1,eth-updown-5m-1781865000,BUY,DOWN,8.00000000,usd,8.24742268,8.0000,0.9700,j_final_seal_taker_down_fill_0.97_ask_0.97_gap_z_-2.14_phase_rescue_pnl_proj_+0.82_tape_$0/0_xc0,true,1.2371,15,95.00,1687.1547,0.002683,0.003277,-0.000193,1688.4783,-1.3235,-0.078387,0.0300,0.0500,0.9500,0.9700,0.00000000,40.82148011,0.00000000,40.0000,0.0000,0.0000,-40.0000,38.7804,-1.2196
1781865571760,2,eth-updown-5m-1781865300,BUY,DOWN,8.00000000,usd,8.08080808,8.0000,0.9900,j_final_seal_taker_down_fill_0.99_ask_0.99_gap_z_-1.44_phase_accumulate_pnl_proj_+0.00_tape_$279/24_xc5,true,1.2071,28,90.67,1686.6369,-0.005706,-0.025629,-0.006533,1687.8259,-1.1890,-0.070444,0.0100,0.0200,0.9800,0.9900,0.00000000,0.00000000,0.00000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1781865574787,2,eth-updown-5m-1781865300,BUY,DOWN,8.00000000,usd,8.08080808,8.0000,0.9900,j_final_seal_taker_down_fill_0.99_ask_0.99_gap_z_-1.74_phase_late_pnl_proj_+0.08_tape_$318/23_xc5,true,1.2071,25,91.67,1686.4679,-0.014503,-0.034711,-0.004920,1687.8259,-1.3580,-0.080457,0.0100,0.0200,0.9800,0.9900,0.00000000,8.08080808,0.00000000,8.0000,0.0000,0.0000,-8.0000,7.9192,-0.0808
1781865579118,2,eth-updown-5m-1781865300,BUY,DOWN,8.00000000,usd,8.08080808,8.0000,0.9900,j_final_seal_taker_down_fill_0.99_ask_0.99_gap_z_-1.88_phase_rescue_pnl_proj_+0.16_tape_$94/23_xc5,true,1.2071,20,93.33,1686.5138,-0.031701,-0.019190,0.004260,1687.8259,-1.3121,-0.077737,0.0100,0.0200,0.9800,0.9900,0.00000000,16.16161616,0.00000000,16.0000,0.0000,0.0000,-16.0000,15.8384,-0.1616
1781866126230,4,eth-updown-5m-1781865900,BUY,UP,8.00000000,usd,8.08080808,8.0000,0.9900,j_final_seal_taker_up_fill_0.99_ask_0.99_gap_z_+1.36_phase_accumulate_pnl_proj_+0.00_tape_$122/9_xc6,true,1.3029,74,75.33,1688.5171,0.004471,0.011868,0.012314,1686.5532,1.9639,0.116447,0.9800,0.9900,0.0100,0.0200,0.00000000,0.00000000,0.00000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1781866129361,4,eth-updown-5m-1781865900,BUY,UP,8.00000000,usd,8.08080808,8.0000,0.9900,j_final_seal_taker_up_fill_0.99_ask_0.99_gap_z_+1.37_phase_accumulate_pnl_proj_+0.08_tape_$94/6_xc6,true,1.3029,70,76.67,1688.4864,0.006389,0.007852,0.000213,1686.5532,1.9332,0.114625,0.9800,0.9900,0.0100,0.0200,8.08080808,0.00000000,0.00000000,8.0000,0.0000,0.0000,-8.0000,7.9192,-0.0808
1781866133192,4,eth-updown-5m-1781865900,BUY,UP,8.00000000,usd,8.08080808,8.0000,0.9900,j_final_seal_taker_up_fill_0.99_ask_0.99_gap_z_+1.41_phase_accumulate_pnl_proj_+0.16_tape_$30/2_xc6,true,1.3029,66,78.00,1688.4819,0.010040,0.005390,0.001272,1686.5532,1.9287,0.114357,0.9800,0.9900,0.0100,0.0200,16.16161616,0.00000000,0.00000000,16.0000,0.0000,0.0000,-16.0000,15.8384,-0.1616
