timestamp,window_id,slug,status,spent,returned,pnl,close_spot,ptb,winner,strategy,utc_hour,time_pct_at_close,final_gap_z,final_atr,mid_cross_count,significant_mid_cross_count,entry_side,entry_reason,would_redeem_hold,h_market_win,h_salvaged,h_salvage_win
1781251799077,1,btc-updown-5m-1781251500,CLOSED_TIME,27.0000,0.0000,-27.0000,63192.3892,63045.3130,UP,cheap_hold_h,8,100.00,29.2543,38.9429,0,0,DOWN,h_entry_down_ask_0.39_gap_z_+0.15,false,false,false,false
1781252099076,2,btc-updown-5m-1781251800,CLOSED_TIME,27.0000,8.3077,-18.6923,63221.5185,63192.5149,UP,cheap_hold_h,8,100.00,5.7690,38.9429,2,1,DOWN,h_entry_down_ask_0.39_gap_z_+0.12,false,false,true,false
1781252399075,3,btc-updown-5m-1781252100,CLOSED_TIME,27.0000,67.5000,40.5000,63374.3300,63219.7311,UP,cheap_hold_h,8,100.00,25.2223,47.4786,3,1,UP,h_entry_up_ask_0.40_gap_z_-0.02,false,true,false,false
1781252699078,4,btc-updown-5m-1781252400,CLOSED_TIME,27.0000,67.5000,40.5000,63424.2690,63377.3338,UP,cheap_hold_h,8,100.00,6.4128,56.6929,7,1,UP,h_entry_up_ask_0.40_gap_z_-0.03,false,true,false,false
1781252999079,5,btc-updown-5m-1781252700,CLOSED_TIME,27.0000,67.5000,40.5000,63444.4762,63423.8663,UP,cheap_hold_h,8,100.00,2.6828,59.5071,5,2,UP,h_entry_up_ask_0.40_gap_z_-0.06,false,true,false,false
1781253299081,6,btc-updown-5m-1781253000,CLOSED_TIME,27.0000,13.5000,-13.5000,63411.9522,63445.8822,DOWN,cheap_hold_h,8,100.00,-5.2022,50.5214,0,0,UP,h_entry_up_ask_0.40_gap_z_+0.01,false,false,true,false
1781253599082,7,btc-updown-5m-1781253300,CLOSED_TIME,27.0000,12.8250,-14.1750,63401.5552,63411.5947,DOWN,cheap_hold_h,8,100.00,-2.0380,38.1571,60,10,UP,h_entry_up_ask_0.40_gap_z_-0.00,false,false,true,false
1781253899085,8,btc-updown-5m-1781253600,CLOSED_TIME,27.0000,0.0000,-27.0000,63308.9519,63408.3893,DOWN,cheap_hold_h,8,100.00,-21.7100,35.4786,0,0,UP,h_entry_up_ask_0.40_gap_z_-0.12,false,false,false,false
1781254199083,9,btc-updown-5m-1781253900,CLOSED_TIME,27.0000,67.5000,40.5000,63348.3335,63308.6764,UP,cheap_hold_h,8,100.00,8.7928,34.9357,3,1,UP,h_entry_up_ask_0.40_gap_z_-0.08,false,true,false,false
1781254499083,10,btc-updown-5m-1781254200,CLOSED_TIME,27.0000,67.5000,40.5000,63375.7491,63347.0333,UP,cheap_hold_h,8,100.00,6.4674,34.3929,14,3,UP,h_entry_up_ask_0.40_gap_z_-0.14,false,true,false,false
