timestamp,window_id,slug,type,side,reason,price,shares,usd_value,cash_after
1781251512492,1,btc-updown-5m-1781251500,BUY,DOWN,h_entry_down_ask_0.39_gap_z_+0.15,0.3900,69.23076923,27.0000,473.0000
1781251799074,1,btc-updown-5m-1781251500,EXPIRED,DOWN,option_expired_otm_loss_0.00,0.0000,69.23076923,0.0000,473.0000
1781251821353,2,btc-updown-5m-1781251800,BUY,DOWN,h_entry_down_ask_0.39_gap_z_+0.12,0.3900,69.23076923,27.0000,446.0000
1781252024108,2,btc-updown-5m-1781251800,SELL,DOWN,h_salvage_otm_bid_0.12_gap_z_+0.71,0.1200,69.23076923,8.3077,454.3077
1781252133088,3,btc-updown-5m-1781252100,BUY,UP,h_entry_up_ask_0.40_gap_z_-0.02,0.4000,67.50000000,27.0000,427.3077
1781252399074,3,btc-updown-5m-1781252100,REDEEM,UP,option_expired_itm_win_1.00,1.0000,67.50000000,67.5000,494.8077
1781252430650,4,btc-updown-5m-1781252400,BUY,UP,h_entry_up_ask_0.40_gap_z_-0.03,0.4000,67.50000000,27.0000,467.8077
1781252699076,4,btc-updown-5m-1781252400,REDEEM,UP,option_expired_itm_win_1.00,1.0000,67.50000000,67.5000,535.3077
1781252737131,5,btc-updown-5m-1781252700,BUY,UP,h_entry_up_ask_0.40_gap_z_-0.06,0.4000,67.50000000,27.0000,508.3077
1781252999076,5,btc-updown-5m-1781252700,REDEEM,UP,option_expired_itm_win_1.00,1.0000,67.50000000,67.5000,575.8077
1781253015130,6,btc-updown-5m-1781253000,BUY,UP,h_entry_up_ask_0.40_gap_z_+0.01,0.4000,67.50000000,27.0000,548.8077
1781253225239,6,btc-updown-5m-1781253000,SELL,UP,h_salvage_otm_bid_0.20_gap_z_-0.45,0.2000,67.50000000,13.5000,562.3077
1781253302496,7,btc-updown-5m-1781253300,BUY,UP,h_entry_up_ask_0.40_gap_z_-0.00,0.4000,67.50000000,27.0000,535.3077
1781253524559,7,btc-updown-5m-1781253300,SELL,UP,h_salvage_otm_bid_0.19_gap_z_-0.71,0.1900,67.50000000,12.8250,548.1327
1781253612146,8,btc-updown-5m-1781253600,BUY,UP,h_entry_up_ask_0.40_gap_z_-0.12,0.4000,67.50000000,27.0000,521.1327
1781253899082,8,btc-updown-5m-1781253600,EXPIRED,UP,option_expired_otm_loss_0.00,0.0000,67.50000000,0.0000,521.1327
1781253931688,9,btc-updown-5m-1781253900,BUY,UP,h_entry_up_ask_0.40_gap_z_-0.08,0.4000,67.50000000,27.0000,494.1327
1781254199081,9,btc-updown-5m-1781253900,REDEEM,UP,option_expired_itm_win_1.00,1.0000,67.50000000,67.5000,561.6327
1781254274264,10,btc-updown-5m-1781254200,BUY,UP,h_entry_up_ask_0.40_gap_z_-0.14,0.4000,67.50000000,27.0000,534.6327
1781254499081,10,btc-updown-5m-1781254200,REDEEM,UP,option_expired_itm_win_1.00,1.0000,67.50000000,67.5000,602.1327
1781254810791,12,btc-updown-5m-1781254800,BUY,UP,h_entry_up_ask_0.40_gap_z_-0.09,0.4000,67.50000000,27.0000,575.1327
1781255035084,12,btc-updown-5m-1781254800,SELL,UP,h_salvage_otm_bid_0.23_gap_z_-0.12,0.2300,67.50000000,15.5250,590.6577
1781255106856,13,btc-updown-5m-1781255100,BUY,DOWN,h_entry_down_ask_0.39_gap_z_+0.05,0.3900,69.23076923,27.0000,563.6577
1781255324302,13,btc-updown-5m-1781255100,SELL,DOWN,h_salvage_otm_bid_0.08_gap_z_+1.73,0.0800,69.23076923,5.5385,569.1962
1781255470147,14,btc-updown-5m-1781255400,BUY,DOWN,h_entry_down_ask_0.39_gap_z_+0.04,0.3900,69.23076923,27.0000,542.1962
1781255624243,14,btc-updown-5m-1781255400,SELL,DOWN,h_salvage_otm_bid_0.25_gap_z_+0.33,0.2500,69.23076923,17.3077,559.5038
1781255741573,15,btc-updown-5m-1781255700,BUY,DOWN,h_entry_down_ask_0.40_gap_z_+0.15,0.4000,67.50000000,27.0000,532.5038
1781255924200,15,btc-updown-5m-1781255700,SELL,DOWN,h_salvage_otm_bid_0.31_gap_z_+0.19,0.3100,67.50000000,20.9250,553.4288
1781256007324,16,btc-updown-5m-1781256000,BUY,DOWN,h_entry_down_ask_0.38_gap_z_+0.04,0.3800,71.05263158,27.0000,526.4288
1781256247334,16,btc-updown-5m-1781256000,SELL,DOWN,h_salvage_otm_bid_0.05_gap_z_+1.77,0.0500,71.05263158,3.5526,529.9815
1781256354431,17,btc-updown-5m-1781256300,BUY,DOWN,h_entry_down_ask_0.40_gap_z_+0.12,0.4000,67.50000000,27.0000,502.9815
1781256599093,17,btc-updown-5m-1781256300,EXPIRED,DOWN,option_expired_otm_loss_0.00,0.0000,67.50000000,0.0000,502.9815
1781256681156,18,btc-updown-5m-1781256600,BUY,DOWN,h_entry_down_ask_0.39_gap_z_+0.13,0.3900,69.23076923,27.0000,475.9815
