timestamp,window_id,slug,status,spent,returned,pnl,close_spot,ptb,winner,strategy,utc_hour,time_pct_at_close,final_gap_z,final_atr,mid_cross_count,significant_mid_cross_count,entry_side,entry_reason,would_redeem_hold,h_market_win,h_salvaged,h_salvage_win
1781771399252,6,btc-updown-15m-1781770500,CLOSED_TIME,27.0000,9.0000,-18.0000,64526.2540,64480.0745,UP,cheap_hold_h,8,100.00,12.1816,29.3643,9,2,DOWN,h_entry_down_ask_0.39_gap_z_+0.09_active_xc1,false,false,true,false
1781772299257,7,btc-updown-15m-1781771400,CLOSED_TIME,27.0000,10.2162,-16.7838,64458.6407,64517.1174,DOWN,cheap_hold_h,8,100.00,-14.5146,31.2071,4,2,UP,h_entry_up_ask_0.37_gap_z_+0.11_aligned_xc2,false,false,true,false
1781778599281,14,btc-updown-15m-1781777700,CLOSED_TIME,27.0000,8.3077,-18.6923,63909.0062,63956.1364,DOWN,cheap_hold_h,10,100.00,-8.8655,41.1786,1,1,UP,h_entry_up_ask_0.39_gap_z_-0.17_active_xc1,false,false,true,false
1781779499283,15,btc-updown-15m-1781778600,CLOSED_TIME,27.0000,0.0000,-27.0000,63948.0182,63908.1104,UP,cheap_hold_h,10,100.00,7.6219,40.5571,4,1,DOWN,h_entry_down_ask_0.39_gap_z_+0.04_active_xc4,false,false,false,false
1781782199291,18,btc-updown-15m-1781781300,CLOSED_TIME,27.0000,4.7769,-22.2231,64006.0378,63972.4841,UP,cheap_hold_h,11,100.00,6.4791,40.1143,4,2,UP,h_entry_up_ask_0.39_gap_z_-0.11_active_xc3,false,true,true,false
1781783999800,20,btc-updown-15m-1781783100,CLOSED_TIME,27.0000,8.3077,-18.6923,63907.3389,63912.1264,DOWN,cheap_hold_h,11,100.00,-1.1326,32.7429,5,4,UP,h_entry_up_ask_0.39_gap_z_-0.06_active_xc1,false,false,true,false
1781789399830,26,btc-updown-15m-1781788500,CLOSED_TIME,27.0000,8.3077,-18.6923,64301.8570,64331.1253,DOWN,cheap_hold_h,13,100.00,-5.1053,44.4071,4,4,UP,h_entry_up_ask_0.39_gap_z_-0.06_active_xc2,false,false,true,false
1781791199840,28,btc-updown-15m-1781790300,CLOSED_TIME,27.0000,71.0526,44.0526,63908.7008,63811.4256,UP,cheap_hold_h,13,100.00,7.5717,99.5143,4,3,UP,h_entry_up_ask_0.38_gap_z_-0.08_active_xc1,false,true,false,false
1781792099846,29,btc-updown-15m-1781791200,CLOSED_TIME,27.0000,0.0000,-27.0000,63696.1149,63906.7465,DOWN,cheap_hold_h,14,100.00,-17.5005,93.2286,13,2,UP,h_entry_up_ask_0.39_gap_z_-0.15_active_xc5,false,false,false,false
1781793899853,31,btc-updown-15m-1781793000,CLOSED_TIME,27.0000,3.4615,-23.5385,63792.1921,63733.8250,UP,cheap_hold_h,14,100.00,6.2188,72.7000,1,0,DOWN,h_entry_down_ask_0.39_gap_z_+0.16_active_xc1,false,false,true,false
1781797499868,35,btc-updown-15m-1781796600,CLOSED_TIME,27.0000,69.2308,42.2308,62712.7547,63157.0110,DOWN,cheap_hold_h,15,100.00,-27.3529,125.8071,13,2,DOWN,h_entry_down_ask_0.39_gap_z_+0.05_active_xc12,false,true,false,false
1781800199876,38,btc-updown-15m-1781799300,CLOSED_TIME,27.0000,8.3077,-18.6923,62524.1884,62567.3993,DOWN,cheap_hold_h,16,100.00,-4.5685,73.2643,4,3,UP,h_entry_up_ask_0.39_gap_z_-0.18_active_xc2,false,false,true,false
1781801257376,39,btc-updown-15m-1781800200,CLOSED_TIME,27.0000,0.0000,-27.0000,62468.3637,62524.5580,DOWN,cheap_hold_h,16,100.00,-6.0775,71.6214,2,0,UP,h_entry_up_ask_0.38_gap_z_-0.18_active_xc2,false,false,false,false
1781803799186,42,btc-updown-15m-1781802900,CLOSED_TIME,27.0000,0.0000,-27.0000,62499.0982,62426.4974,UP,cheap_hold_h,17,100.00,7.8519,71.6214,5,2,DOWN,h_entry_down_ask_0.39_gap_z_+0.09_active_xc4,false,false,false,false
1781805662750,44,btc-updown-15m-1781804700,CLOSED_TIME,27.0000,3.4615,-23.5385,62527.3735,62572.8523,DOWN,cheap_hold_h,17,100.00,-4.9186,71.6214,8,3,UP,h_entry_up_ask_0.39_gap_z_-0.11_active_xc4,false,false,true,false
1781815499248,55,btc-updown-15m-1781814600,CLOSED_TIME,27.0000,8.3077,-18.6923,63064.5460,63044.4028,UP,cheap_hold_h,20,100.00,2.1785,71.6214,9,4,DOWN,h_entry_down_ask_0.39_gap_z_+0.06_active_xc3,false,false,true,false
