timestamp,window_id,slug,event,status_before,current_atr,spot_price,ptb,ptb_delta_usd,ptb_delta_pct,up_bid,up_ask,down_bid,down_ask
1781765999222,1,btc-updown-15m-1781766000,promote_skipped,WAITING_ENTRY,20.7357,64022.2880,,,,0.4600,0.5000,0.5400,0.5500
1781766899229,2,btc-updown-15m-1781766900,promote_skipped,WAITING_ENTRY,26.7929,64022.9516,,,,0.5200,0.5300,0.4800,0.4900
1781767799236,3,btc-updown-15m-1781767800,promote_skipped,WAITING_ENTRY,39.3286,64234.6156,,,,0.4400,0.4500,0.5600,0.5700
1781768699237,4,btc-updown-15m-1781768700,promote_skipped,WAITING_ENTRY,36.1143,64370.0313,,,,0.3900,0.4000,0.6100,0.6200
1781769599244,5,btc-updown-15m-1781769600,promote_skipped,WAITING_ENTRY,31.2500,64440.2400,,,,0.4100,0.4200,0.5900,0.6000
1781770499250,6,btc-updown-15m-1781770500,promote_skipped,WAITING_ENTRY,54.3357,64478.2924,,,,0.4300,0.4400,0.5700,0.5800
1781771399254,7,btc-updown-15m-1781771400,promote_skipped,WAITING_ENTRY,29.3643,64526.2540,,,,0.4000,0.4100,0.6100,0.6200
1781772299259,8,btc-updown-15m-1781772300,promote_skipped,WAITING_ENTRY,31.2071,64458.6407,,,,0.5000,0.5300,0.4900,0.5000
1781773199262,9,btc-updown-15m-1781773200,promote_skipped,WAITING_ENTRY,28.1357,64339.4072,,,,0.5300,0.5500,0.4600,0.4700
1781774099262,10,btc-updown-15m-1781774100,promote_skipped,WAITING_ENTRY,32.6643,64332.4580,,,,0.5400,0.5500,0.4600,0.4700
1781774999265,11,btc-updown-15m-1781775000,promote_skipped,WAITING_ENTRY,33.5571,64196.0099,,,,0.5700,0.5800,0.4300,0.4400
1781775899266,12,btc-updown-15m-1781775900,promote_skipped,WAITING_ENTRY,30.0143,64231.1067,,,,0.5300,0.5400,0.4700,0.4800
1781776799270,13,btc-updown-15m-1781776800,promote_skipped,WAITING_ENTRY,22.2143,64144.4288,,,,0.5400,0.5500,0.4600,0.4700
1781777699277,14,btc-updown-15m-1781777700,promote_skipped,WAITING_ENTRY,33.9857,63955.4938,,,,0.5800,0.5900,0.4200,0.4400
1781778599282,15,btc-updown-15m-1781778600,promote_skipped,WAITING_ENTRY,41.1786,63909.0062,,,,0.5800,0.5900,0.4200,0.4300
1781779499284,16,btc-updown-15m-1781779500,promote_skipped,WAITING_ENTRY,40.5571,63948.0182,,,,0.5400,0.5500,0.4600,0.4700
1781780399285,17,btc-updown-15m-1781780400,promote_skipped,WAITING_ENTRY,43.4357,64019.3694,,,,0.5000,0.5200,0.4800,0.5000
1781781299286,18,btc-updown-15m-1781781300,promote_skipped,WAITING_ENTRY,45.9857,63972.4853,,,,0.5100,0.5200,0.4900,0.5000
1781782199292,19,btc-updown-15m-1781782200,promote_skipped,WAITING_ENTRY,40.1143,64006.0378,,,,0.5600,0.5700,0.4400,0.4500
1781783099795,20,btc-updown-15m-1781783100,promote_skipped,WAITING_ENTRY,43.5214,63911.5883,,,,0.5000,0.5300,0.4900,0.5000
1781783999800,21,btc-updown-15m-1781784000,promote_skipped,WAITING_ENTRY,32.7429,63907.3389,,,,0.5000,0.5100,0.5000,0.5100
1781784899805,22,btc-updown-15m-1781784900,promote_skipped,WAITING_ENTRY,40.4571,63943.6920,,,,0.5000,0.5200,0.5000,0.5100
1781785799810,23,btc-updown-15m-1781785800,promote_skipped,WAITING_ENTRY,35.9643,64129.7666,,,,0.4000,0.4100,0.6000,0.6100
1781786699812,24,btc-updown-15m-1781786700,promote_skipped,WAITING_ENTRY,44.2000,64193.8265,,,,0.4300,0.4400,0.5600,0.5700
1781787599820,25,btc-updown-15m-1781787600,promote_skipped,WAITING_ENTRY,34.7500,64311.4126,,,,0.4100,0.4200,0.5800,0.5900
1781788499822,26,btc-updown-15m-1781788500,promote_skipped,WAITING_ENTRY,35.1143,64328.4254,,,,0.3800,0.4000,0.6200,0.6300
1781789399832,27,btc-updown-15m-1781789400,promote_skipped,WAITING_ENTRY,44.4071,64301.8570,,,,0.4800,0.4900,0.5200,0.5300
1781790299836,28,btc-updown-15m-1781790300,promote_skipped,WAITING_ENTRY,81.0214,63810.8928,,,,0.5700,0.5800,0.4300,0.4400
1781791199841,29,btc-updown-15m-1781791200,promote_skipped,WAITING_ENTRY,99.5143,63908.7008,,,,0.5500,0.5600,0.4500,0.4600
1781792099847,30,btc-updown-15m-1781792100,promote_skipped,WAITING_ENTRY,93.2286,63696.1149,,,,0.5700,0.5800,0.4300,0.4400
1781792999849,31,btc-updown-15m-1781793000,promote_skipped,WAITING_ENTRY,91.4643,63732.2668,,,,0.5100,0.5200,0.4900,0.5000
1781793899854,32,btc-updown-15m-1781793900,promote_skipped,WAITING_ENTRY,72.7000,63792.1921,,,,0.5000,0.5100,0.5000,0.5100
1781794799856,33,btc-updown-15m-1781794800,promote_skipped,WAITING_ENTRY,88.0357,63750.6219,,,,0.5200,0.5300,0.4800,0.4900
1781795699863,34,btc-updown-15m-1781795700,promote_skipped,WAITING_ENTRY,76.9429,63493.6381,,,,0.5700,0.5800,0.4300,0.4400
1781796599863,35,btc-updown-15m-1781796600,promote_skipped,WAITING_ENTRY,112.9071,63143.9812,,,,0.5700,0.5800,0.4200,0.4300
1781797499869,36,btc-updown-15m-1781797500,promote_skipped,WAITING_ENTRY,125.8071,62712.7547,,,,0.5900,0.6000,0.4100,0.4300
1781798399871,37,btc-updown-15m-1781798400,promote_skipped,WAITING_ENTRY,119.0929,62291.2814,,,,0.5800,0.5900,0.4200,0.4300
