timestamp,window_id,slug,event,from_side,to_side,up_mid,down_mid,lead_gap,peak_prev_gap,is_significant,cross_count,significant_cross_count,time_pct,secs_to_end,current_atr,spot_price,ptb,ptb_delta_usd,spot_velocity,spot_smoothed_velocity,spot_acceleration
1781765958354,0,btc-updown-15m-1781765100,armed_init,,DOWN,0.3600,0.6400,0.2800,0.0000,false,0,0,95.44,41,20.7357,64031.6735,64031.6735,0.0000,,,
1781765984944,0,btc-updown-15m-1781765100,mid_cross,DOWN,UP,0.5400,0.5000,0.0400,0.4000,true,1,1,98.33,15,20.7357,64048.5906,64031.6735,16.9171,0.844173,0.875215,0.509738
1781765984946,0,btc-updown-15m-1781765100,mid_cross,UP,DOWN,0.5300,0.5550,0.0250,0.0600,false,2,1,98.33,15,20.7357,64048.5906,64031.6735,16.9171,0.844173,0.875215,0.509738
1781765985664,0,btc-updown-15m-1781765100,mid_cross,DOWN,UP,0.5350,0.5150,0.0200,0.0650,false,3,1,98.44,14,20.7357,64049.2354,64031.6735,17.5619,0.876417,0.856793,-0.018422
1781765986162,0,btc-updown-15m-1781765100,mid_cross,UP,DOWN,0.5150,0.5350,0.0200,0.2300,true,4,2,98.56,13,20.7357,64049.2354,64031.6735,17.5619,0.876417,0.856793,-0.018422
1781765986163,0,btc-updown-15m-1781765100,mid_cross,DOWN,UP,0.5150,0.4850,0.0300,0.0200,false,5,2,98.56,13,20.7357,64049.2354,64031.6735,17.5619,0.876417,0.856793,-0.018422
1781765986177,0,btc-updown-15m-1781765100,mid_cross,UP,DOWN,0.5050,0.5400,0.0350,0.0300,false,6,2,98.56,13,20.7357,64049.2354,64031.6735,17.5619,0.876417,0.856793,-0.018422
1781765986431,0,btc-updown-15m-1781765100,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.0650,false,7,2,98.56,13,20.7357,64049.2354,64031.6735,17.5619,0.876417,0.856793,-0.018422
1781765987274,0,btc-updown-15m-1781765100,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.1650,false,8,2,98.67,12,20.7357,64049.2795,64031.6735,17.6060,0.789838,0.726732,-0.087180
1781765987381,0,btc-updown-15m-1781765100,mid_cross,DOWN,UP,0.5250,0.5050,0.0200,0.0100,false,9,2,98.67,12,20.7357,64049.2795,64031.6735,17.6060,0.789838,0.726732,-0.087180
1781765987390,0,btc-updown-15m-1781765100,mid_cross,UP,DOWN,0.4550,0.5050,0.0500,0.0200,false,10,2,98.67,12,20.7357,64049.2795,64031.6735,17.6060,0.789838,0.726732,-0.087180
1781765991437,0,btc-updown-15m-1781765100,mid_cross,DOWN,UP,0.5950,0.5550,0.0400,0.1000,false,11,2,99.11,8,20.7357,64006.0282,64031.6735,-25.6452,-1.603486,-2.597403,0.177391
1781765991609,0,btc-updown-15m-1781765100,mid_cross,UP,DOWN,0.4550,0.5450,0.0900,0.2900,true,12,3,99.11,8,20.7357,64006.0282,64031.6735,-25.6452,-1.603486,-2.597403,0.177391
1781765995485,0,btc-updown-15m-1781765100,mid_cross,DOWN,UP,0.5400,0.4600,0.0800,0.1000,false,13,3,99.56,4,20.7357,64005.2415,64031.6735,-26.4319,-1.694976,-1.901039,0.170235
1781765995499,0,btc-updown-15m-1781765100,mid_cross,UP,DOWN,0.5400,0.5550,0.0150,0.0800,false,14,3,99.56,4,20.7357,64005.2415,64031.6735,-26.4319,-1.694976,-1.901039,0.170235
1781765995500,0,btc-updown-15m-1781765100,mid_cross,DOWN,UP,0.5400,0.4600,0.0800,0.0150,false,15,3,99.56,4,20.7357,64005.2415,64031.6735,-26.4319,-1.694976,-1.901039,0.170235
1781765995843,0,btc-updown-15m-1781765100,mid_cross,UP,DOWN,0.4650,0.4850,0.0200,0.2100,true,16,4,99.56,4,20.7357,64005.2415,64031.6735,-26.4319,-1.694976,-1.901039,0.170235
1781765996126,0,btc-updown-15m-1781765100,mid_cross,DOWN,UP,0.5300,0.4700,0.0600,0.2300,true,17,5,99.67,3,20.7357,64005.2415,64031.6735,-26.4319,-1.694976,-1.901039,0.170235
1781765996820,0,btc-updown-15m-1781765100,mid_cross,UP,DOWN,0.4500,0.5250,0.0750,0.1000,false,18,5,99.67,3,20.7357,64005.2715,64031.6735,-26.4019,-1.693132,-1.746642,0.154397
1781766071309,1,btc-updown-15m-1781766000,armed_init,,DOWN,0.4400,0.5550,0.1150,0.0000,false,0,0,8.00,828,20.7357,64003.0972,64019.1681,-16.0709,-1.065806,-1.189988,-0.116160
1781766170353,1,btc-updown-15m-1781766000,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.2000,false,1,0,19.00,729,20.7357,64001.2475,64019.1681,-17.9206,0.136971,0.073669,-0.003899
1781766175318,1,btc-updown-15m-1781766000,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.0200,false,2,0,19.56,724,20.7357,64005.0689,64019.1681,-14.0992,0.346437,0.313612,-0.025372
1781766181985,1,btc-updown-15m-1781766000,mid_cross,DOWN,UP,0.5100,0.4900,0.0200,0.0800,false,3,0,20.22,718,20.7357,64003.8920,64019.1681,-15.2761,0.312411,0.069019,0.120215
1781766385571,1,btc-updown-15m-1781766000,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.2500,true,4,1,42.89,514,20.7357,63993.6238,64019.1681,-25.5443,-0.580510,-0.465270,0.040486
1781766398314,1,btc-updown-15m-1781766000,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.0600,false,5,1,44.33,501,20.7357,63993.3400,64019.1681,-25.8281,-0.078090,-0.162955,0.013656
1781766411746,1,btc-updown-15m-1781766000,mid_cross,UP,DOWN,0.5050,0.5150,0.0100,0.0700,false,6,1,45.78,488,20.7357,64001.5566,64019.1681,-17.6115,0.432653,0.254116,0.018907
1781766455897,1,btc-updown-15m-1781766000,mid_cross,DOWN,UP,0.5400,0.5150,0.0250,0.1000,false,7,1,50.67,444,20.7357,63997.3562,64019.1681,-21.8119,0.151299,0.193476,0.081692
1781766486151,1,btc-updown-15m-1781766000,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.1900,false,8,1,54.11,413,20.7357,64012.7724,64019.1681,-6.3957,0.300626,0.155416,-0.231238
1781766495180,1,btc-updown-15m-1781766000,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.0300,false,9,1,55.11,404,20.7357,64009.7500,64019.1681,-9.4181,-0.283828,-0.025961,0.001461
1781766602881,1,btc-updown-15m-1781766000,mid_cross,UP,DOWN,0.5000,0.5150,0.0150,0.1700,false,10,1,67.00,297,20.7357,64007.6288,64019.1681,-11.5393,-0.009743,-0.012910,0.001420
