timestamp,window_id,slug,cross_count,significant_cross_count,final_side,last_cross_atr
1781765999222,0,btc-updown-15m-1781765100,18,5,DOWN,20.735714285713453
1781766899229,1,btc-updown-15m-1781766000,13,2,UP,26.79285714285652
1781767799234,2,btc-updown-15m-1781766900,0,0,UP,36.42857142857091
1781768699237,3,btc-updown-15m-1781767800,1,1,UP,30.378571428570076
1781769599243,4,btc-updown-15m-1781768700,35,5,UP,27.985714285715012
1781770499249,5,btc-updown-15m-1781769600,3,2,UP,53.1857142857147
1781771399253,6,btc-updown-15m-1781770500,9,2,UP,51.035714285713766
1781772299258,7,btc-updown-15m-1781771400,4,2,DOWN,27.942857142856933
1781773199260,8,btc-updown-15m-1781772300,10,1,DOWN,32.107142857144936
1781774099261,9,btc-updown-15m-1781773200,2,1,DOWN,30.65714285714265
1781774999264,10,btc-updown-15m-1781774100,1,1,DOWN,29.235714285713453
1781775899266,11,btc-updown-15m-1781775000,4,1,UP,34.8142857142853
1781776799269,12,btc-updown-15m-1781775900,5,1,DOWN,23.828571428570804
1781777699276,13,btc-updown-15m-1781776800,0,0,DOWN,18.392857142856105
1781778599281,14,btc-updown-15m-1781777700,1,1,DOWN,39.65714285714213
1781779499283,15,btc-updown-15m-1781778600,4,1,UP,35.335714285714076
1781780399283,16,btc-updown-15m-1781779500,0,0,UP,41.05714285714306
1781781299285,17,btc-updown-15m-1781780400,3,2,DOWN,43.785714285713766
1781782199291,18,btc-updown-15m-1781781300,4,2,UP,37.3142857142853
1781783099794,19,btc-updown-15m-1781782200,0,0,DOWN,42.77857142857101
1781783999800,20,btc-updown-15m-1781783100,5,4,DOWN,34.86428571428561
1781784899804,21,btc-updown-15m-1781784000,11,4,UP,38.52142857142774
1781785799809,22,btc-updown-15m-1781784900,1,1,UP,34.54285714285548
1781786699812,23,btc-updown-15m-1781785800,7,2,UP,45.90714285714317
1781787599819,24,btc-updown-15m-1781786700,0,0,UP,39.15714285714213
1781788499822,25,btc-updown-15m-1781787600,17,3,UP,33.049999999998235
1781789399831,26,btc-updown-15m-1781788500,4,4,DOWN,41.321428571429614
1781790299835,27,btc-updown-15m-1781789400,0,0,DOWN,45.942857142857456
1781791199841,28,btc-updown-15m-1781790300,4,3,UP,99.51428571428498
1781792099846,29,btc-updown-15m-1781791200,13,2,DOWN,81.09999999999907
1781792999848,30,btc-updown-15m-1781792100,0,0,UP,91.49285714285725
1781793899853,31,btc-updown-15m-1781793000,1,0,UP,80.59285714285735
1781794799856,32,btc-updown-15m-1781793900,9,5,DOWN,88.0357142857148
1781795699862,33,btc-updown-15m-1781794800,0,0,DOWN,91.28571428571533
1781796599862,34,btc-updown-15m-1781795700,3,0,DOWN,75.02857142857205
1781797499868,35,btc-updown-15m-1781796600,13,2,DOWN,95.47857142857121
1781798399869,36,btc-updown-15m-1781797500,19,2,DOWN,127.99999999999896
1781799299873,37,btc-updown-15m-1781798400,0,0,UP,118.00714285714275
1781800199877,38,btc-updown-15m-1781799300,4,3,DOWN,73.74285714285777
1781801257377,39,btc-updown-15m-1781800200,2,0,DOWN,71.6214285714294
1781801999169,40,btc-updown-15m-1781801100,0,0,DOWN,71.6214285714294
1781802899183,41,btc-updown-15m-1781802000,0,0,DOWN,71.6214285714294
1781803799187,42,btc-updown-15m-1781802900,5,2,DOWN,71.6214285714294
1781804699193,43,btc-updown-15m-1781803800,8,2,UP,71.6214285714294
1781805662751,44,btc-updown-15m-1781804700,8,3,DOWN,71.6214285714294
1781806719780,45,btc-updown-15m-1781805600,1,0,DOWN,71.6214285714294
1781807399210,46,btc-updown-15m-1781806500,0,0,UP,71.6214285714294
1781808299214,47,btc-updown-15m-1781807400,0,0,DOWN,71.6214285714294
1781809199218,48,btc-updown-15m-1781808300,9,1,DOWN,71.6214285714294
1781810099219,49,btc-updown-15m-1781809200,7,3,DOWN,71.6214285714294
1781810999223,50,btc-updown-15m-1781810100,8,2,UP,71.6214285714294
1781811899228,51,btc-updown-15m-1781811000,0,0,UP,71.6214285714294
1781812799231,52,btc-updown-15m-1781811900,21,9,DOWN,71.6214285714294
1781813699240,53,btc-updown-15m-1781812800,0,0,UP,71.6214285714294
1781814599242,54,btc-updown-15m-1781813700,4,2,DOWN,71.6214285714294
1781815499248,55,btc-updown-15m-1781814600,9,4,UP,71.6214285714294
