timestamp,window_id,slug,event,status_before,current_atr,spot_price,ptb,ptb_delta_usd,ptb_delta_pct,up_bid,up_ask,down_bid,down_ask
1781211599147,4,btc-updown-5m-1781211600,promote_skipped,WAITING_ENTRY,27.4500,63333.7697,,,,0.4900,0.5000,0.5100,0.5200
1781211899149,5,btc-updown-5m-1781211900,promote_skipped,WAITING_ENTRY,28.6071,63396.5568,,,,0.5000,0.5100,0.5000,0.5100
1781212199150,6,btc-updown-5m-1781212200,promote_skipped,WAITING_ENTRY,26.0000,63412.6503,,,,0.4700,0.4800,0.5200,0.5300
1781212499154,7,btc-updown-5m-1781212500,promote_skipped,WAITING_ENTRY,29.1286,63496.3488,,,,0.4900,0.5000,0.5100,0.5200
1781212799153,8,btc-updown-5m-1781212800,promote_skipped,WAITING_ENTRY,26.3286,63470.1792,,,,0.4800,0.5000,0.5200,0.5300
1781213099154,9,btc-updown-5m-1781213100,promote_skipped,WAITING_ENTRY,25.9357,63462.2367,,,,0.4900,0.5000,0.5100,0.5200
1781213399158,10,btc-updown-5m-1781213400,promote_skipped,WAITING_ENTRY,24.5071,63407.0305,,,,0.5800,0.6000,0.4000,0.4200
1781213699158,11,btc-updown-5m-1781213700,promote_skipped,WAITING_ENTRY,24.3571,63432.1067,,,,0.4700,0.4900,0.5300,0.5400
1781213999160,12,btc-updown-5m-1781214000,promote_skipped,WAITING_ENTRY,25.1929,63461.3403,,,,0.4900,0.5000,0.5100,0.5200
1781214299161,13,btc-updown-5m-1781214300,promote_skipped,WAITING_ENTRY,26.4714,63470.0715,,,,0.4500,0.4800,0.5400,0.5500
1781214599164,14,btc-updown-5m-1781214600,promote_skipped,WAITING_ENTRY,32.8714,63489.5520,,,,0.4500,0.4700,0.5500,0.5600
1781214899166,15,btc-updown-5m-1781214900,promote_skipped,WAITING_ENTRY,33.4571,63452.4769,,,,0.4400,0.4500,0.5600,0.5700
1781215199168,16,btc-updown-5m-1781215200,promote_skipped,WAITING_ENTRY,30.6500,63455.9237,,,,0.5100,0.5200,0.4900,0.5000
1781215499170,17,btc-updown-5m-1781215500,promote_skipped,WAITING_ENTRY,36.6357,63518.5436,,,,0.4000,0.4200,0.5800,0.6000
1781215799174,18,btc-updown-5m-1781215800,promote_skipped,WAITING_ENTRY,43.8357,63588.4175,,,,0.4500,0.4600,0.5500,0.5600
1781216099175,19,btc-updown-5m-1781216100,promote_skipped,WAITING_ENTRY,44.6714,63570.5447,,,,0.4500,0.4600,0.5400,0.5500
1781216399177,20,btc-updown-5m-1781216400,promote_skipped,WAITING_ENTRY,38.9500,63577.5905,,,,0.4900,0.5000,0.5100,0.5200
1781216699180,21,btc-updown-5m-1781216700,promote_skipped,WAITING_ENTRY,33.8143,63501.7019,,,,0.4800,0.5100,0.5200,0.5300
1781216999179,22,btc-updown-5m-1781217000,promote_skipped,WAITING_ENTRY,29.6571,63526.9032,,,,0.5200,0.5300,0.4800,0.4900
1781217299184,23,btc-updown-5m-1781217300,promote_skipped,WAITING_ENTRY,28.7857,63473.6537,,,,0.5000,0.5100,0.5000,0.5100
1781217599184,24,btc-updown-5m-1781217600,promote_skipped,WAITING_ENTRY,32.3429,63476.8901,,,,0.4800,0.4900,0.5200,0.5300
