timestamp,window_id,slug,cross_count,significant_cross_count,final_side,last_cross_atr
1781822399046,0,doge-updown-5m-1781822100,0,0,UP,0.00004999999999999747
1781822699046,1,doge-updown-5m-1781822400,2,1,UP,0.000046428571428571273
1781822999047,2,doge-updown-5m-1781822700,1,1,UP,0.000040714285714283806
