timestamp,window_id,slug,type,side,reason,price,shares,usd_value,cash_after
1780576081889,1,btc-updown-15m-1780576200,BUY,UP,d1_one_leg_up_ask_0.47_fair_0.560_edge_+0.090_source_llm_prior_conf_0.62_strength_medium_conf_0_ptb_known_false_discount_0.080_discount_req_0.035_combined_1.02_atr_100.79_atr_regime_storm_budget_mult_0.10,0.4700,6.38297872,3.0000,97.0000
1780576424946,1,btc-updown-15m-1780576200,SELL,UP,d1_strong_runner_sell_up_step1_runner_skim_phase_mid_atr_storm_bid_0.82_p_0.747_itm_pct_0.5780_itm_z_0.64_step_1_fraction_0.20_sell_1.2766_keep_paired_0.0000_time_25.0,0.8200,1.27659574,1.0468,98.0468
1780576739203,1,btc-updown-15m-1780576200,SELL,UP,d1_strong_runner_sell_up_step2_profit_lock_phase_late_atr_storm_bid_0.96_p_0.877_itm_pct_0.6773_itm_z_1.01_step_2_fraction_0.25_sell_1.2766_keep_paired_0.0000_time_60.0,0.9600,1.27659574,1.2255,99.2723
1780576742649,1,btc-updown-15m-1780576200,SELL,UP,d1_strong_runner_sell_up_step3_deep_lock_phase_late_atr_storm_bid_0.97_p_0.931_itm_pct_0.7012_itm_z_1.11_step_3_fraction_0.20_sell_0.7660_keep_paired_0.0000_time_60.3,0.9700,0.76595745,0.7430,100.0153
1780576982544,2,btc-updown-15m-1780577100,BUY,DOWN,d1_one_leg_down_ask_0.53_fair_0.590_edge_+0.060_source_llm_prior_conf_0.68_strength_medium_conf_0_ptb_known_false_discount_-0.030_discount_req_0.035_combined_1.03_atr_148.85_atr_regime_storm_budget_mult_0.10,0.5300,5.66037736,3.0000,97.0153
1780577099279,1,btc-updown-15m-1780576200,REDEEM,UP,option_expired_itm_win_1.00,1.0000,3.06382979,3.0638,100.0791
1780577988282,3,btc-updown-15m-1780578000,BUY,UP,d1_one_leg_up_ask_0.48_fair_0.500_edge_+0.020_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.060_discount_req_0.035_combined_1.02_atr_120.69_atr_regime_storm_budget_mult_0.10,0.4800,6.25000000,3.0000,97.0791
1780577999283,2,btc-updown-15m-1780577100,EXPIRED,DOWN,option_expired_otm_loss_0.00,0.0000,5.66037736,0.0000,97.0791
1780578277908,3,btc-updown-15m-1780578000,BUY,DOWN,d1_cross_hedge_buy_down_phase_mid_atr_storm_cross_now_true_baseline_ABOVE_relation_BELOW_first_p_0.135_first_otm_pct_0.0078_first_otm_z_0.01_hedge_now_0.00_hedge_target_0.35_hedge_gap_0.35_first_0.48_opp_0.55_pair_cost_1.03_max_pair_1.04_shares_2.1875,0.5500,2.18750000,1.2031,95.8760
1780578782835,4,btc-updown-15m-1780578900,BUY,DOWN,d1_one_leg_down_ask_0.55_fair_0.575_edge_+0.025_source_llm_prior_conf_0.65_strength_medium_conf_0_ptb_known_false_discount_-0.080_discount_req_0.035_combined_1.02_atr_110.41_atr_regime_storm_budget_mult_0.10,0.5500,5.45454545,3.0000,92.8760
1780578899284,3,btc-updown-15m-1780578000,REDEEM,DOWN,option_expired_itm_win_1.00,1.0000,2.18750000,2.1875,95.0635
1780578899284,3,btc-updown-15m-1780578000,EXPIRED,UP,option_expired_otm_loss_0.00,0.0000,6.25000000,0.0000,95.0635
1780579124348,4,btc-updown-15m-1780578900,SELL,DOWN,d1_strong_runner_sell_down_step1_runner_skim_phase_mid_atr_storm_bid_0.82_p_0.923_itm_pct_0.3263_itm_z_0.61_step_1_fraction_0.20_sell_1.0909_keep_paired_0.0000_time_25.0,0.8200,1.09090909,0.8945,95.9581
1780579440183,4,btc-updown-15m-1780578900,SELL,DOWN,d1_strong_runner_sell_down_step2_profit_lock_phase_late_atr_storm_bid_0.96_p_0.851_itm_pct_0.5132_itm_z_1.31_step_2_fraction_0.25_sell_1.0909_keep_paired_0.0000_time_60.1,0.9600,1.09090909,1.0473,97.0053
1780579440187,4,btc-updown-15m-1780578900,SELL,DOWN,d1_strong_runner_sell_down_step3_deep_lock_phase_late_atr_storm_bid_0.96_p_0.851_itm_pct_0.5132_itm_z_1.31_step_3_fraction_0.20_sell_0.6545_keep_paired_0.0000_time_60.1,0.9600,0.65454545,0.6284,97.6337
1780579682540,5,btc-updown-15m-1780579800,BUY,DOWN,d1_one_leg_down_ask_0.49_fair_0.560_edge_+0.070_source_llm_prior_conf_0.62_strength_medium_conf_0_ptb_known_false_discount_0.040_discount_req_0.035_combined_1.02_atr_117.48_atr_regime_storm_budget_mult_0.10,0.4900,6.12244898,3.0000,94.6337
1780579799287,4,btc-updown-15m-1780578900,REDEEM,DOWN,option_expired_itm_win_1.00,1.0000,2.61818182,2.6182,97.2519
1780580582818,6,btc-updown-15m-1780580700,BUY,DOWN,d1_one_leg_down_ask_0.52_fair_0.575_edge_+0.055_source_llm_prior_conf_0.65_strength_medium_conf_0_ptb_known_false_discount_-0.020_discount_req_0.035_combined_1.02_atr_196.03_atr_regime_storm_budget_mult_0.10,0.5200,5.76923077,3.0000,94.2519
1780580699288,5,btc-updown-15m-1780579800,EXPIRED,DOWN,option_expired_otm_loss_0.00,0.0000,6.12244898,0.0000,94.2519
1780580924405,6,btc-updown-15m-1780580700,BUY,UP,d1_cross_hedge_buy_up_phase_mid_atr_storm_cross_now_true_baseline_BELOW_relation_ABOVE_first_p_0.746_first_otm_pct_0.0096_first_otm_z_0.01_hedge_now_0.00_hedge_target_0.35_hedge_gap_0.35_first_0.52_opp_0.51_pair_cost_1.03_max_pair_1.04_shares_2.0192,0.5100,2.01923077,1.0298,93.2221
1780581482635,7,btc-updown-15m-1780581600,BUY,UP,d1_one_leg_up_ask_0.47_fair_0.575_edge_+0.105_source_llm_prior_conf_0.65_strength_medium_conf_0_ptb_known_false_discount_0.080_discount_req_0.035_combined_1.02_atr_145.12_atr_regime_storm_budget_mult_0.10,0.4700,6.38297872,3.0000,90.2221
1780581599290,6,btc-updown-15m-1780580700,REDEEM,UP,option_expired_itm_win_1.00,1.0000,2.01923077,2.0192,92.2413
1780581599290,6,btc-updown-15m-1780580700,EXPIRED,DOWN,option_expired_otm_loss_0.00,0.0000,5.76923077,0.0000,92.2413
1780581824449,7,btc-updown-15m-1780581600,BUY,DOWN,d1_cross_hedge_buy_down_phase_mid_atr_storm_cross_now_true_baseline_ABOVE_relation_BELOW_first_p_0.039_first_otm_pct_0.0409_first_otm_z_0.06_hedge_now_0.00_hedge_target_0.35_hedge_gap_0.35_first_0.47_opp_0.57_pair_cost_1.04_max_pair_1.04_shares_2.2340,0.5700,2.23404255,1.2734,90.9679
1780582119476,7,btc-updown-15m-1780581600,SELL,UP,d1_strong_runner_sell_up_step1_runner_skim_phase_mid_atr_storm_bid_0.73_p_0.896_itm_pct_0.1957_itm_z_0.35_step_1_fraction_0.20_sell_1.2766_keep_paired_2.2340_time_57.8,0.7300,1.27659574,0.9319,91.8998
1780582300231,7,btc-updown-15m-1780581600,SELL,UP,d1_strong_runner_sell_up_step2_profit_lock_phase_late_atr_storm_bid_0.91_p_0.921_itm_pct_0.3486_itm_z_0.80_step_2_fraction_0.25_sell_1.2766_keep_paired_2.2340_time_77.9,0.9100,1.27659574,1.1617,93.0615
1780582358234,7,btc-updown-15m-1780581600,SELL,UP,d1_strong_runner_sell_up_step3_deep_lock_phase_late_atr_storm_bid_0.96_p_0.908_itm_pct_0.4030_itm_z_1.10_step_3_fraction_0.20_sell_0.7660_keep_paired_2.2340_time_84.3,0.9600,0.76595745,0.7353,93.7968
1780582382301,8,btc-updown-15m-1780582500,BUY,UP,d1_one_leg_up_ask_0.45_fair_0.575_edge_+0.125_source_llm_prior_conf_0.65_strength_medium_conf_0_ptb_known_false_discount_0.120_discount_req_0.035_combined_1.02_atr_152.97_atr_regime_storm_budget_mult_0.10,0.4500,6.66666667,3.0000,90.7968
1780582499291,7,btc-updown-15m-1780581600,REDEEM,UP,option_expired_itm_win_1.00,1.0000,3.06382979,3.0638,93.8607
1780582499291,7,btc-updown-15m-1780581600,EXPIRED,DOWN,option_expired_otm_loss_0.00,0.0000,2.23404255,0.0000,93.8607
1780583282687,9,btc-updown-15m-1780583400,BUY,DOWN,d1_one_leg_down_ask_0.53_fair_0.550_edge_+0.020_source_llm_prior_conf_0.60_strength_medium_conf_0_ptb_known_false_discount_-0.040_discount_req_0.035_combined_1.02_atr_108.16_atr_regime_storm_budget_mult_0.10,0.5300,5.66037736,3.0000,90.8607
1780583399291,8,btc-updown-15m-1780582500,EXPIRED,UP,option_expired_otm_loss_0.00,0.0000,6.66666667,0.0000,90.8607
1780583712188,9,btc-updown-15m-1780583400,SELL,DOWN,d1_strong_runner_sell_down_step1_runner_skim_phase_mid_atr_storm_bid_0.74_p_0.986_itm_pct_0.1672_itm_z_0.35_step_1_fraction_0.20_sell_1.1321_keep_paired_0.0000_time_34.8,0.7400,1.13207547,0.8377,91.6984
1780583939738,9,btc-updown-15m-1780583400,SELL,DOWN,d1_strong_runner_sell_down_step2_profit_lock_phase_late_atr_storm_bid_0.93_p_0.895_itm_pct_0.3616_itm_z_0.95_step_2_fraction_0.25_sell_1.1321_keep_paired_0.0000_time_60.0,0.9300,1.13207547,1.0528,92.7512
1780583947489,9,btc-updown-15m-1780583400,SELL,DOWN,d1_strong_runner_sell_down_step3_deep_lock_phase_late_atr_storm_bid_0.96_p_0.993_itm_pct_0.4266_itm_z_1.15_step_3_fraction_0.20_sell_0.6792_keep_paired_0.0000_time_60.9,0.9600,0.67924528,0.6521,93.4033
1780584198321,10,btc-updown-15m-1780584300,BUY,UP,d1_one_leg_up_ask_0.51_fair_0.500_edge_-0.010_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.000_discount_req_0.035_combined_1.02_atr_94.31_atr_regime_storm_budget_mult_0.10,0.5100,5.88235294,3.0000,90.4033
1780584299296,9,btc-updown-15m-1780583400,REDEEM,DOWN,option_expired_itm_win_1.00,1.0000,2.71698113,2.7170,93.1203
1780584657164,10,btc-updown-15m-1780584300,BUY,DOWN,d1_cross_hedge_buy_down_phase_mid_atr_storm_cross_now_true_baseline_ABOVE_relation_BELOW_first_p_0.865_first_otm_pct_0.0246_first_otm_z_0.06_hedge_now_0.00_hedge_target_0.35_hedge_gap_0.35_first_0.51_opp_0.53_pair_cost_1.04_max_pair_1.04_shares_2.0588,0.5300,2.05882353,1.0912,92.0291
1780585082568,11,btc-updown-15m-1780585200,BUY,UP,d1_one_leg_up_ask_0.52_fair_0.560_edge_+0.040_source_llm_prior_conf_0.62_strength_medium_conf_0_ptb_known_false_discount_-0.020_discount_req_0.035_combined_1.02_atr_95.78_atr_regime_storm_budget_mult_0.10,0.5200,5.76923077,3.0000,89.0291
1780585199296,10,btc-updown-15m-1780584300,REDEEM,DOWN,option_expired_itm_win_1.00,1.0000,2.05882353,2.0588,91.0879
1780585199296,10,btc-updown-15m-1780584300,EXPIRED,UP,option_expired_otm_loss_0.00,0.0000,5.88235294,0.0000,91.0879
1780585501691,11,btc-updown-15m-1780585200,BUY,DOWN,d1_cross_hedge_buy_down_phase_mid_atr_storm_cross_now_false_baseline_BELOW_relation_BELOW_first_p_0.204_first_otm_pct_0.0230_first_otm_z_0.05_hedge_now_0.00_hedge_target_0.35_hedge_gap_0.35_first_0.52_opp_0.51_pair_cost_1.03_max_pair_1.04_shares_2.0192,0.5100,2.01923077,1.0298,90.0581
1780585540516,11,btc-updown-15m-1780585200,SELL,UP,d1_strong_runner_sell_up_step1_runner_skim_phase_mid_atr_storm_bid_0.75_p_1.000_itm_pct_0.1590_itm_z_0.36_step_1_fraction_0.20_sell_1.1538_keep_paired_2.0192_time_37.9,0.7500,1.15384615,0.8654,90.9235
1780585739435,11,btc-updown-15m-1780585200,SELL,UP,d1_strong_runner_sell_up_step2_profit_lock_phase_late_atr_storm_bid_0.96_p_0.989_itm_pct_0.6063_itm_z_1.40_step_2_fraction_0.25_sell_1.1538_keep_paired_2.0192_time_60.0,0.9600,1.15384615,1.1077,92.0312
1780585739438,11,btc-updown-15m-1780585200,SELL,UP,d1_strong_runner_sell_up_step3_deep_lock_phase_late_atr_storm_bid_0.96_p_0.989_itm_pct_0.6063_itm_z_1.40_step_3_fraction_0.20_sell_0.6923_keep_paired_2.0192_time_60.0,0.9600,0.69230769,0.6646,92.6958
1780585983300,12,btc-updown-15m-1780586100,BUY,DOWN,d1_one_leg_down_ask_0.51_fair_0.500_edge_-0.010_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.000_discount_req_0.035_combined_1.02_atr_125.99_atr_regime_storm_budget_mult_0.10,0.5100,5.88235294,3.0000,89.6958
1780586099319,11,btc-updown-15m-1780585200,REDEEM,UP,option_expired_itm_win_1.00,1.0000,2.76923077,2.7692,92.4651
1780586099319,11,btc-updown-15m-1780585200,EXPIRED,DOWN,option_expired_otm_loss_0.00,0.0000,2.01923077,0.0000,92.4651
1780586324378,12,btc-updown-15m-1780586100,SELL,DOWN,d1_strong_runner_sell_down_step1_runner_skim_phase_mid_atr_storm_bid_0.89_p_0.785_itm_pct_0.3751_itm_z_0.55_step_1_fraction_0.20_sell_1.1765_keep_paired_0.0000_time_25.0,0.8900,1.17647059,1.0471,93.5121
1780586656619,12,btc-updown-15m-1780586100,SELL,DOWN,d1_strong_runner_sell_down_step2_profit_lock_phase_late_atr_storm_bid_0.99_p_0.920_itm_pct_0.7517_itm_z_1.88_step_2_fraction_0.25_sell_1.1765_keep_paired_0.0000_time_61.9,0.9900,1.17647059,1.1647,94.6768
1780586656622,12,btc-updown-15m-1780586100,SELL,DOWN,d1_strong_runner_sell_down_step3_deep_lock_phase_late_atr_storm_bid_0.98_p_0.920_itm_pct_0.7517_itm_z_1.88_step_3_fraction_0.20_sell_0.7059_keep_paired_0.0000_time_61.9,0.9800,0.70588235,0.6918,95.3686
1780586882629,13,btc-updown-15m-1780587000,BUY,UP,d1_one_leg_up_ask_0.53_fair_0.575_edge_+0.045_source_llm_prior_conf_0.65_strength_medium_conf_0_ptb_known_false_discount_-0.040_discount_req_0.035_combined_1.02_atr_105.59_atr_regime_storm_budget_mult_0.10,0.5300,5.66037736,3.0000,92.3686
1780586999301,12,btc-updown-15m-1780586100,REDEEM,DOWN,option_expired_itm_win_1.00,1.0000,2.82352941,2.8235,95.1921
1780587315224,13,btc-updown-15m-1780587000,BUY,DOWN,d1_cross_hedge_buy_down_phase_mid_atr_volatile_cross_now_true_baseline_ABOVE_relation_BELOW_first_p_0.837_first_otm_pct_0.0017_first_otm_z_0.00_hedge_now_0.00_hedge_target_0.35_hedge_gap_0.35_first_0.53_opp_0.51_pair_cost_1.04_max_pair_1.04_shares_1.9811,0.5100,1.98113208,1.0104,94.1817
1780587783304,14,btc-updown-15m-1780587900,BUY,DOWN,d1_one_leg_down_ask_0.50_fair_0.500_edge_+0.000_source_momentum_no_ptb_conf_3_ptb_known_false_discount_0.020_discount_req_0.025_combined_1.02_atr_86.40_atr_regime_volatile_budget_mult_0.10,0.5000,6.00000000,3.0000,91.1817
1780587899304,13,btc-updown-15m-1780587000,REDEEM,DOWN,option_expired_itm_win_1.00,1.0000,1.98113208,1.9811,93.1629
