timestamp,window_id,slug,action,side,amount,amount_kind,signal_shares,signal_usd_value,price,reason,executed,current_atr,secs_to_end,time_pct,spot_price,spot_velocity_usd_per_sec,spot_smoothed_velocity_usd_per_sec,spot_acceleration_usd_per_sec2,ptb,ptb_delta_usd,ptb_delta_pct,up_bid,up_ask,down_bid,down_ask,up_shares,down_shares,paired_shares,spent,returned,terminal_floor,terminal_floor_gap,mtm,unrealized_pnl
1780576424947,1,btc-updown-15m-1780576200,SELL,UP,1.27659574,shares,1.27659574,1.0468,0.8200,d1_strong_runner_sell_up_step1_runner_skim_phase_mid_atr_storm_bid_0.82_p_0.747_itm_pct_0.5780_itm_z_0.64_step_1_fraction_0.20_sell_1.2766_keep_paired_0.0000_time_25.0,true,170.8214,675,25.00,63566.0468,-1.537600,0.088410,-0.572195,63200.7776,365.2692,0.577951,0.8200,0.8300,0.1800,0.1900,6.38297872,0.00000000,0.00000000,3.0000,0.0000,0.0000,-3.0000,5.2340,2.2340
1780576739205,1,btc-updown-15m-1780576200,SELL,UP,1.27659574,shares,1.27659574,1.2255,0.9600,d1_strong_runner_sell_up_step2_profit_lock_phase_late_atr_storm_bid_0.96_p_0.877_itm_pct_0.6773_itm_z_1.01_step_2_fraction_0.25_sell_1.2766_keep_paired_0.0000_time_60.0,true,172.5429,360,60.00,63628.8057,0.679688,0.700053,-0.081084,63200.7776,428.0282,0.677251,0.9600,0.9700,0.0300,0.0400,5.10638298,0.00000000,0.00000000,3.0000,1.0468,1.0468,-1.9532,4.9021,2.9489
1780576742649,1,btc-updown-15m-1780576200,SELL,UP,0.76595745,shares,0.76595745,0.7430,0.9700,d1_strong_runner_sell_up_step3_deep_lock_phase_late_atr_storm_bid_0.97_p_0.931_itm_pct_0.7012_itm_z_1.11_step_3_fraction_0.20_sell_0.7660_keep_paired_0.0000_time_60.3,true,163.8643,357,60.33,63643.9577,1.119394,1.692436,0.718051,63200.7776,443.1802,0.701226,0.9700,0.9800,0.0200,0.0300,3.82978723,0.00000000,0.00000000,3.0000,2.2723,2.2723,-0.7277,3.7149,2.9872
1780578277909,3,btc-updown-15m-1780578000,BUY,DOWN,1.20312500,usd,2.18750000,1.2031,0.5500,d1_cross_hedge_buy_down_phase_mid_atr_storm_cross_now_true_baseline_ABOVE_relation_BELOW_first_p_0.135_first_otm_pct_0.0078_first_otm_z_0.01_hedge_now_0.00_hedge_target_0.35_hedge_gap_0.35_first_0.48_opp_0.55_pair_cost_1.03_max_pair_1.04_shares_2.1875,true,103.7643,622,30.89,63696.6595,-2.659863,-2.340689,-0.396385,63701.6582,-4.9987,-0.007847,0.4500,0.4600,0.5400,0.5500,6.25000000,0.00000000,0.00000000,3.0000,0.0000,0.0000,-3.0000,2.8125,-0.1875
1780579124350,4,btc-updown-15m-1780578900,SELL,DOWN,1.09090909,shares,1.09090909,0.8945,0.8200,d1_strong_runner_sell_down_step1_runner_skim_phase_mid_atr_storm_bid_0.82_p_0.923_itm_pct_0.3263_itm_z_0.61_step_1_fraction_0.20_sell_1.0909_keep_paired_0.0000_time_25.0,true,101.2929,675,25.00,63316.5621,-2.429081,-1.638154,0.649392,63523.8107,-207.2487,-0.326254,0.1800,0.1900,0.8200,0.8300,0.00000000,5.45454545,0.00000000,3.0000,0.0000,0.0000,-3.0000,4.4727,1.4727
1780579440186,4,btc-updown-15m-1780578900,SELL,DOWN,1.09090909,shares,1.09090909,1.0473,0.9600,d1_strong_runner_sell_down_step2_profit_lock_phase_late_atr_storm_bid_0.96_p_0.851_itm_pct_0.5132_itm_z_1.31_step_2_fraction_0.25_sell_1.0909_keep_paired_0.0000_time_60.1,true,101.7643,359,60.11,63197.8225,1.353335,0.750349,-0.236577,63523.8107,-325.9882,-0.513175,0.0300,0.0400,0.9600,0.9700,0.00000000,4.36363636,0.00000000,3.0000,0.8945,0.8945,-2.1055,4.1891,2.0836
1780579440187,4,btc-updown-15m-1780578900,SELL,DOWN,0.65454545,shares,0.65454545,0.6284,0.9600,d1_strong_runner_sell_down_step3_deep_lock_phase_late_atr_storm_bid_0.96_p_0.851_itm_pct_0.5132_itm_z_1.31_step_3_fraction_0.20_sell_0.6545_keep_paired_0.0000_time_60.1,true,101.7643,359,60.11,63197.8225,1.353335,0.750349,-0.236577,63523.8107,-325.9882,-0.513175,0.0300,0.0400,0.9600,0.9700,0.00000000,3.27272727,0.00000000,3.0000,1.9418,1.9418,-1.0582,3.1418,2.0836
1780580924406,6,btc-updown-15m-1780580700,BUY,UP,1.02980769,usd,2.01923077,1.0298,0.5100,d1_cross_hedge_buy_up_phase_mid_atr_storm_cross_now_true_baseline_BELOW_relation_ABOVE_first_p_0.746_first_otm_pct_0.0096_first_otm_z_0.01_hedge_now_0.00_hedge_target_0.35_hedge_gap_0.35_first_0.52_opp_0.51_pair_cost_1.03_max_pair_1.04_shares_2.0192,true,181.5500,675,25.00,63747.9649,-5.882179,-2.429256,0.186972,63741.8177,6.1472,0.009644,0.5000,0.5100,0.4900,0.5000,0.00000000,5.76923077,0.00000000,3.0000,0.0000,0.0000,-3.0000,2.8269,-0.1731
1780581824451,7,btc-updown-15m-1780581600,BUY,DOWN,1.27340426,usd,2.23404255,1.2734,0.5700,d1_cross_hedge_buy_down_phase_mid_atr_storm_cross_now_true_baseline_ABOVE_relation_BELOW_first_p_0.039_first_otm_pct_0.0409_first_otm_z_0.06_hedge_now_0.00_hedge_target_0.35_hedge_gap_0.35_first_0.47_opp_0.57_pair_cost_1.04_max_pair_1.04_shares_2.2340,true,133.5500,675,25.00,64126.2567,-4.120267,-4.519824,-0.677055,64152.5159,-26.2592,-0.040932,0.4300,0.4400,0.5600,0.5700,6.38297872,0.00000000,0.00000000,3.0000,0.0000,0.0000,-3.0000,2.7447,-0.2553
1780582119477,7,btc-updown-15m-1780581600,SELL,UP,1.27659574,shares,1.27659574,0.9319,0.7300,d1_strong_runner_sell_up_step1_runner_skim_phase_mid_atr_storm_bid_0.73_p_0.896_itm_pct_0.1957_itm_z_0.35_step_1_fraction_0.20_sell_1.2766_keep_paired_2.2340_time_57.8,true,142.3357,380,57.78,64278.0919,3.345707,3.429950,1.396441,64152.5159,125.5759,0.195746,0.7300,0.7400,0.2700,0.2800,6.38297872,2.23404255,2.23404255,4.2734,0.0000,2.2340,-2.0394,5.2628,0.9894
