timestamp,window_id,slug,cross_count,significant_cross_count,final_side,last_cross_atr
1781813099480,0,btc-updown-5m-1781812800,0,0,UP,54.74285714285673
1781813399452,1,btc-updown-5m-1781813100,0,0,DOWN,54.74285714285673
1781813699454,2,btc-updown-5m-1781813400,6,1,UP,54.74285714285673
1781813999457,3,btc-updown-5m-1781813700,15,4,UP,43.92857142857195
1781814299459,4,btc-updown-5m-1781814000,1,1,DOWN,44.70714285714348
1781814599458,5,btc-updown-5m-1781814300,0,0,UP,48.164285714285406
1781814899460,6,btc-updown-5m-1781814600,7,3,UP,45.378571428570076
1781815199465,7,btc-updown-5m-1781814900,16,4,DOWN,36.86428571428457
1781815499465,8,btc-updown-5m-1781815200,14,4,UP,39.15714285714265
1781815799465,9,btc-updown-5m-1781815500,6,1,DOWN,32.535714285713766
