timestamp,window_id,slug,event,from_side,to_side,up_mid,down_mid,lead_gap,peak_prev_gap,is_significant,cross_count,significant_cross_count,time_pct,secs_to_end,current_atr,spot_price,ptb,ptb_delta_usd,spot_velocity,spot_smoothed_velocity,spot_acceleration
1781812979646,0,btc-updown-5m-1781812800,armed_init,,UP,0.9850,0.0150,0.9700,0.0000,false,0,0,60.00,120,54.7429,63054.7835,63054.7835,0.0000,,,
1781813123110,1,btc-updown-5m-1781813100,armed_init,,DOWN,0.3050,0.6950,0.3900,0.0000,false,0,0,8.00,276,54.7429,63105.6906,63149.8026,-44.1120,-2.226257,-1.873500,0.099935
1781813423015,2,btc-updown-5m-1781813400,armed_init,,TIE,0.5050,0.5000,0.0050,0.0000,false,0,0,8.00,276,54.7429,63032.4727,63034.4279,-1.9552,-0.096551,0.073777,-0.045650
1781813431633,2,btc-updown-5m-1781813400,mid_cross,UP,DOWN,0.4900,0.5050,0.0150,0.0600,false,1,0,10.67,268,54.7429,63034.9070,63034.4279,0.4792,0.299520,0.197624,-0.017164
1781813444201,2,btc-updown-5m-1781813400,mid_cross,DOWN,UP,0.5150,0.5000,0.0150,0.1400,false,2,0,15.00,255,54.7429,63027.2706,63034.4279,-7.1572,-0.260103,-0.241919,0.117822
1781813445576,2,btc-updown-5m-1781813400,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.0400,false,3,0,15.33,254,54.7429,63029.0325,63034.4279,-5.3953,-0.196806,-0.075577,0.001043
1781813446855,2,btc-updown-5m-1781813400,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.0600,false,4,0,15.67,253,54.7429,63029.0975,63034.4279,-5.3304,-0.191038,-0.064342,0.011235
1781813462179,2,btc-updown-5m-1781813400,mid_cross,UP,DOWN,0.4850,0.5150,0.0300,0.3800,true,5,1,21.00,237,54.7429,63065.7567,63034.4279,31.3289,1.979998,1.337315,-0.116723
1781813501283,2,btc-updown-5m-1781813400,mid_cross,DOWN,UP,0.5150,0.5000,0.0150,0.1600,false,6,1,34.00,198,54.7429,63026.9612,63034.4279,-7.4666,0.001693,-0.162154,0.014600
1781813723223,3,btc-updown-5m-1781813700,armed_init,,DOWN,0.4750,0.5350,0.0600,0.0000,false,0,0,8.00,276,54.7429,63090.5393,63095.0482,-4.5090,0.198768,0.179865,0.014580
