timestamp,window_id,slug,event,status_before,current_atr,spot_price,ptb,ptb_delta_usd,ptb_delta_pct,up_bid,up_ask,down_bid,down_ask
1781813099482,1,btc-updown-5m-1781813100,promote_skipped,WAITING_ENTRY,54.7429,63143.8355,,,,0.4500,0.4600,0.5500,0.5600
1781813399452,2,btc-updown-5m-1781813400,promote_skipped,WAITING_ENTRY,54.7429,63034.4924,,,,0.5000,0.5200,0.5000,0.5100
1781813699454,3,btc-updown-5m-1781813700,promote_skipped,WAITING_ENTRY,54.7429,63099.8137,,,,0.5000,0.5100,0.5000,0.5200
1781813999457,4,btc-updown-5m-1781814000,promote_skipped,WAITING_ENTRY,43.9286,63104.8893,,,,0.4600,0.4800,0.5300,0.5400
1781814299459,5,btc-updown-5m-1781814300,promote_skipped,WAITING_ENTRY,49.4286,63026.5023,,,,0.4900,0.5000,0.5100,0.5200
1781814599458,6,btc-updown-5m-1781814600,promote_skipped,WAITING_ENTRY,45.1857,63046.5695,,,,0.5200,0.5300,0.4800,0.5000
1781814899460,7,btc-updown-5m-1781814900,promote_skipped,WAITING_ENTRY,45.3786,63067.8740,,,,0.4900,0.5000,0.5100,0.5200
1781815199465,8,btc-updown-5m-1781815200,promote_skipped,WAITING_ENTRY,36.8643,63055.2748,,,,0.5000,0.5100,0.5000,0.5100
1781815499465,9,btc-updown-5m-1781815500,promote_skipped,WAITING_ENTRY,39.1571,63064.5568,,,,0.5100,0.5200,0.4900,0.5000
1781815799465,10,btc-updown-5m-1781815800,promote_skipped,WAITING_ENTRY,29.2571,62978.8840,,,,0.4900,0.5100,0.5100,0.5200
