timestamp,window_id,slug,type,side,reason,price,shares,usd_value,cash_after
1780633516182,5,btc-updown-15m-1780632900,BUY,UP,dx_live_entry_up_source_gap_aligned_phase_manage_atr_volatile_ask_0.49_bid_0.45_spread_0.040_fair_1.000_edge_+0.510_gap_z_+0.43_side_gap_z_+0.43_d1_up_d1_edge_+0.510_fair_best_up_fair_edge_+0.510_time_68.6_spot_conf_3_prob30_+0.4921_prob60_+0.1605_budget_6.60,0.4900,13.46938776,6.6000,93.4000
1780633590152,5,btc-updown-15m-1780632900,SELL,UP,dx_primary_ptb_sell_up_step_1_phase_late_bid_0.98_avg_0.49_target_0.048_fair_0.924_edge_+0.056_sell_4.7143_paired_0.0000_time_76.8,0.9800,4.71428571,4.6200,98.0200
1780633590154,5,btc-updown-15m-1780632900,SELL,UP,dx_primary_ptb_sell_up_step_2_phase_late_bid_0.98_avg_0.49_target_0.100_fair_0.924_edge_+0.056_sell_3.0643_paired_0.0000_time_76.8,0.9800,3.06428571,3.0030,101.0230
1780633590167,5,btc-updown-15m-1780632900,SELL,UP,dx_primary_ptb_sell_up_step_3_phase_late_bid_0.99_avg_0.49_target_0.176_fair_0.924_edge_+0.066_sell_5.6908_paired_0.0000_time_76.8,0.9900,5.69081633,5.6339,106.6569
1780636582579,9,btc-updown-15m-1780636500,BUY,DOWN,dx_live_entry_down_source_gap_aligned_phase_entry_atr_volatile_ask_0.61_bid_0.59_spread_0.020_fair_0.994_edge_+0.384_gap_z_-0.26_side_gap_z_+0.26_d1_down_d1_edge_+0.384_fair_best_down_fair_edge_+0.384_time_9.2_spot_conf_2_prob30_-0.1980_prob60_-0.2636_budget_6.60,0.6100,10.81967213,6.6000,100.0569
1780636667781,9,btc-updown-15m-1780636500,SELL,DOWN,dx_primary_ptb_sell_down_step_1_phase_entry_bid_0.67_avg_0.61_target_0.060_fair_0.552_edge_+0.118_sell_3.7869_paired_0.0000_time_18.7,0.6700,3.78688525,2.5372,102.5941
1780637399072,9,btc-updown-15m-1780636500,EXPIRED,DOWN,option_expired_otm_loss_0.00,0.0000,7.03278689,0.0000,102.5941
1780638366361,11,btc-updown-15m-1780638300,BUY,DOWN,dx_live_entry_down_source_gap_aligned_phase_entry_atr_storm_ask_0.62_bid_0.61_spread_0.010_fair_0.996_edge_+0.376_gap_z_-0.28_side_gap_z_+0.28_d1_down_d1_edge_+0.376_fair_best_down_fair_edge_+0.376_time_7.4_spot_conf_3_prob30_-0.2752_prob60_-0.2476_budget_4.20,0.6200,6.77419355,4.2000,98.3941
1780638429187,11,btc-updown-15m-1780638300,SELL,DOWN,dx_primary_ptb_sell_down_step_1_phase_entry_bid_0.72_avg_0.62_target_0.060_fair_0.522_edge_+0.198_sell_2.3710_paired_0.0000_time_14.4,0.7200,2.37096774,1.7071,100.1012
1780638436523,11,btc-updown-15m-1780638300,SELL,DOWN,dx_primary_ptb_sell_down_step_2_phase_entry_bid_0.75_avg_0.62_target_0.125_fair_0.529_edge_+0.221_sell_1.5411_paired_0.0000_time_15.2,0.7500,1.54112903,1.1558,101.2571
1780638847700,11,btc-updown-15m-1780638300,SELL,DOWN,dx_primary_ptb_sell_down_step_3_phase_manage_bid_0.87_avg_0.62_target_0.220_fair_0.241_edge_+0.629_sell_2.8621_paired_0.0000_time_60.9,0.8700,2.86209677,2.4900,103.7471
1780639266343,12,btc-updown-15m-1780639200,BUY,DOWN,dx_live_entry_down_source_gap_aligned_phase_entry_atr_storm_ask_0.53_bid_0.51_spread_0.020_fair_0.991_edge_+0.461_gap_z_-0.25_side_gap_z_+0.25_d1_down_d1_edge_+0.461_fair_best_down_fair_edge_+0.461_time_7.4_spot_conf_3_prob30_-0.0103_prob60_-0.1028_budget_4.20,0.5300,7.92452830,4.2000,99.5471
1780639274141,12,btc-updown-15m-1780639200,SELL,DOWN,dx_primary_ptb_sell_down_step_1_phase_entry_bid_0.60_avg_0.53_target_0.060_fair_0.224_edge_+0.376_sell_2.7736_paired_0.0000_time_8.3,0.6000,2.77358491,1.6642,101.2112
1780639413028,12,btc-updown-15m-1780639200,SELL,DOWN,dx_primary_ptb_sell_down_step_2_phase_entry_bid_0.66_avg_0.53_target_0.125_fair_0.613_edge_+0.047_sell_1.8028_paired_0.0000_time_23.8,0.6600,1.80283019,1.1899,102.4011
1780639993585,12,btc-updown-15m-1780639200,SELL,DOWN,dx_primary_ptb_sell_down_step_3_phase_late_bid_0.74_avg_0.53_target_0.176_fair_0.558_edge_+0.182_sell_3.3481_paired_0.0000_time_88.2,0.7400,3.34811321,2.4776,104.8787
