timestamp,window_id,slug,status,spent,returned,pnl,close_spot,ptb,winner
1780851599556,246,btc-updown-15m-1780850700,CLOSED_TIME,10.0452,7.9436,-2.1016,62055.6095,62138.9135,DOWN
1780853399555,248,btc-updown-15m-1780852500,CLOSED_TIME,9.0000,11.3532,2.3532,62225.4199,62260.1674,DOWN
1780854299558,249,btc-updown-15m-1780853400,CLOSED_TIME,12.6444,15.6193,2.9749,62250.0432,62224.5308,UP
1780857899566,253,btc-updown-15m-1780857000,CLOSED_TIME,9.0000,0.0000,-9.0000,62177.3007,62200.2629,DOWN
1780865099585,261,btc-updown-15m-1780864200,CLOSED_TIME,6.6000,1.5148,-5.0852,61757.3201,61721.2505,UP
1780866899590,263,btc-updown-15m-1780866000,CLOSED_TIME,6.6000,10.1129,3.5129,61925.6299,61849.8428,UP
1780868699596,265,btc-updown-15m-1780867800,CLOSED_TIME,6.6000,7.7623,1.1623,61684.8138,61758.1995,DOWN
1780869599596,266,btc-updown-15m-1780868700,CLOSED_TIME,6.6000,4.5990,-2.0010,61748.3787,61684.8517,UP
1780870499600,267,btc-updown-15m-1780869600,CLOSED_TIME,6.6000,0.0000,-6.6000,63475.1371,61750.2552,UP
1780871399599,268,btc-updown-15m-1780870500,CLOSED_TIME,4.2000,0.0000,-4.2000,62951.7739,63639.0442,DOWN
1780874099599,271,btc-updown-15m-1780873200,CLOSED_TIME,4.2000,0.4742,-3.7258,62978.5116,62838.3116,UP
1780876799603,274,btc-updown-15m-1780875900,CLOSED_TIME,6.6000,6.4872,-0.1128,63307.2742,63269.4915,UP
1780878599605,276,btc-updown-15m-1780877700,CLOSED_TIME,6.6000,9.1442,2.5442,63475.1560,63216.2569,UP
1780879499606,277,btc-updown-15m-1780878600,CLOSED_TIME,6.6000,8.3181,1.7181,63695.0400,63475.2188,UP
1780882199608,280,btc-updown-15m-1780881300,CLOSED_TIME,6.6000,8.7391,2.1391,62800.5504,63044.9194,DOWN
1780883999610,282,btc-updown-15m-1780883100,CLOSED_TIME,6.6000,7.9445,1.3445,63176.0771,63086.6983,UP
1780886699615,285,btc-updown-15m-1780885800,CLOSED_TIME,6.6000,0.0000,-6.6000,63030.4381,63079.9463,DOWN
1780888499613,287,btc-updown-15m-1780887600,CLOSED_TIME,6.6000,9.1143,2.5143,63252.5382,63096.2645,UP
1780889399614,288,btc-updown-15m-1780888500,CLOSED_TIME,6.6000,4.4723,-2.1277,63120.5083,63252.6894,DOWN
1780892099616,291,btc-updown-15m-1780891200,CLOSED_TIME,10.0452,2.4039,-7.6413,62965.6827,63095.7088,DOWN
