timestamp,window_id,slug,event,from_side,to_side,up_mid,down_mid,lead_gap,peak_prev_gap,is_significant,cross_count,significant_cross_count,time_pct,secs_to_end,current_atr,spot_price,ptb,ptb_delta_usd,spot_velocity,spot_smoothed_velocity,spot_acceleration
1781213305411,0,btc-updown-15m-1781212500,armed_init,,DOWN,0.0050,0.4950,0.4900,0.0000,false,0,0,89.56,94,24.1357,63397.9515,63397.9515,0.0000,,,
1781213472749,1,btc-updown-15m-1781213400,armed_init,,UP,0.6250,0.3850,0.2400,0.0000,false,0,0,8.11,827,24.1357,63443.9625,63418.8701,25.0925,0.436957,0.483145,-0.041987
1781213713693,1,btc-updown-15m-1781213400,mid_cross,UP,DOWN,0.5000,0.5150,0.0150,0.4200,true,1,1,34.89,586,24.1357,63432.8742,63418.8701,14.0042,-0.027714,0.028865,-0.001134
1781213716666,1,btc-updown-15m-1781213400,mid_cross,DOWN,UP,0.5100,0.4900,0.0200,0.2400,true,2,2,35.22,583,24.1357,63407.5212,63418.8701,-11.3488,-1.227510,-1.958351,-1.539333
1781213716771,1,btc-updown-15m-1781213400,mid_cross,UP,DOWN,0.5050,0.5150,0.0100,0.0500,false,3,2,35.22,583,24.1357,63407.5212,63418.8701,-11.3488,-1.227510,-1.958351,-1.539333
1781213716771,1,btc-updown-15m-1781213400,mid_cross,DOWN,UP,0.5450,0.5150,0.0300,0.0100,false,4,2,35.22,583,24.1357,63407.5212,63418.8701,-11.3488,-1.227510,-1.958351,-1.539333
1781213716809,1,btc-updown-15m-1781213400,mid_cross,UP,DOWN,0.5050,0.5150,0.0100,0.0300,false,5,2,35.22,583,24.1357,63407.5212,63418.8701,-11.3488,-1.227510,-1.958351,-1.539333
1781213716810,1,btc-updown-15m-1781213400,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.0100,false,6,2,35.22,583,24.1357,63407.5212,63418.8701,-11.3488,-1.227510,-1.958351,-1.539333
1781213725933,1,btc-updown-15m-1781213400,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.0600,false,7,2,36.22,574,24.1357,63418.2295,63418.8701,-0.6406,-0.730120,-0.432963,-0.014627
1781213726794,1,btc-updown-15m-1781213400,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.0100,false,8,2,36.33,573,24.1357,63418.3666,63418.8701,-0.5034,-0.681182,-0.387378,0.045585
1781213737027,1,btc-updown-15m-1781213400,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.1100,false,9,2,37.56,562,24.1357,63420.0037,63418.8701,1.1337,0.624124,-0.119149,-0.030004
1781213783391,1,btc-updown-15m-1781213400,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.1400,false,10,2,42.67,516,24.1357,63414.3844,63418.8701,-4.4857,0.228751,0.130489,-0.011353
1781213877663,1,btc-updown-15m-1781213400,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.1000,false,11,2,53.11,422,24.1357,63419.5503,63418.8701,0.6803,-0.000924,0.023673,0.007198
1781213885167,1,btc-updown-15m-1781213400,mid_cross,DOWN,UP,0.5100,0.4900,0.0200,0.1400,false,12,2,54.00,414,24.1357,63413.3104,63418.8701,-5.5596,-0.288845,-0.327359,0.024784
