timestamp,window_id,slug,event,from_side,to_side,up_mid,down_mid,lead_gap,peak_prev_gap,is_significant,cross_count,significant_cross_count,time_pct,secs_to_end,current_atr,spot_price,ptb,ptb_delta_usd,spot_velocity,spot_smoothed_velocity,spot_acceleration
1781242523138,0,btc-updown-5m-1781242500,armed_init,,DOWN,0.4350,0.5750,0.1400,0.0000,false,0,0,8.00,276,27.6357,63364.2991,63364.2991,0.0000,,,
1781242531589,0,btc-updown-5m-1781242500,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.1650,false,1,0,10.67,268,27.6357,63363.8776,63364.2991,-0.4215,-0.046835,0.009981,0.000041
1781242535890,0,btc-updown-5m-1781242500,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.0400,false,2,0,12.00,264,27.6357,63370.2769,63364.2991,5.9778,0.498150,0.512091,0.412010
1781242537848,0,btc-updown-5m-1781242500,mid_cross,DOWN,UP,0.5250,0.5100,0.0150,0.1300,false,3,0,12.67,262,27.6357,63370.5366,63364.2991,6.2375,0.415835,0.415123,-0.035994
1781242558723,0,btc-updown-5m-1781242500,mid_cross,UP,DOWN,0.4900,0.5000,0.0100,0.1600,false,4,0,19.67,241,27.6357,63377.2747,63364.2991,12.9756,0.361822,0.223520,-0.019738
1781242823017,1,btc-updown-5m-1781242800,armed_init,,UP,0.5350,0.4650,0.0700,0.0000,false,0,0,8.00,276,27.6357,63304.1246,63306.4966,-2.3720,-0.085977,0.572725,-0.042930
1781242824291,1,btc-updown-5m-1781242800,mid_cross,UP,DOWN,0.4750,0.4950,0.0200,0.1000,false,1,0,8.33,275,27.6357,63308.0972,63306.4966,1.6006,0.576831,0.793368,0.153051
1781242849687,1,btc-updown-5m-1781242800,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.3300,true,2,1,16.67,250,27.6357,63293.8519,63306.4966,-12.6446,-0.012734,0.160814,0.005418
1781242853118,1,btc-updown-5m-1781242800,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.0200,false,3,1,18.00,246,27.6357,63302.3563,63306.4966,-4.1403,0.638287,0.731095,0.069178
1781242889378,1,btc-updown-5m-1781242800,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.4300,true,4,2,30.00,210,27.6357,63295.4249,63306.4966,-11.0717,0.651747,0.404239,-0.034859
1781242892567,1,btc-updown-5m-1781242800,mid_cross,UP,DOWN,0.4900,0.5100,0.0200,0.0600,false,5,2,31.00,207,27.6357,63300.4030,63306.4966,-6.0936,0.823388,0.714262,0.017795
1781242916559,1,btc-updown-5m-1781242800,mid_cross,DOWN,UP,0.5150,0.5050,0.0100,0.1700,false,6,2,39.00,183,27.6357,63299.1509,63306.4966,-7.3457,0.132780,0.114105,0.017147
