timestamp,window_id,slug,cross_count,significant_cross_count,final_side,last_cross_atr
1781242799076,0,btc-updown-5m-1781242500,4,0,DOWN,27.63571428571543
1781243099077,1,btc-updown-5m-1781242800,30,10,UP,27.63571428571543
1781243399079,2,btc-updown-5m-1781243100,2,2,UP,27.63571428571543
1781243699082,3,btc-updown-5m-1781243400,0,0,DOWN,33.921428571429196
1781243999084,4,btc-updown-5m-1781243700,17,3,DOWN,37.90000000000042
1781244299087,5,btc-updown-5m-1781244000,10,2,UP,40.92142857142868
1781244599086,6,btc-updown-5m-1781244300,11,2,DOWN,30.235714285713975
1781244899088,7,btc-updown-5m-1781244600,4,2,DOWN,39.52142857142878
1781245199090,8,btc-updown-5m-1781244900,0,0,DOWN,39.1499999999999
1781245499093,9,btc-updown-5m-1781245200,4,4,UP,50.93571428571314
1781245799094,10,btc-updown-5m-1781245500,10,1,DOWN,42.88571428571231
1781246099095,11,btc-updown-5m-1781245800,0,0,DOWN,37.18571428571262
1781246399097,12,btc-updown-5m-1781246100,16,6,UP,55.79999999999927
1781246699099,13,btc-updown-5m-1781246400,12,3,DOWN,62.564285714285816
