timestamp,window_id,slug,event,status_before,current_atr,spot_price,ptb,ptb_delta_usd,ptb_delta_pct,up_bid,up_ask,down_bid,down_ask
1781833800001,1,eth-updown-5m-1781833800,promote_skipped,WAITING_ENTRY,0.8907,1708.6838,,,,0.5100,0.5200,0.4900,0.5000
1781834099003,2,eth-updown-5m-1781834100,promote_skipped,WAITING_ENTRY,0.9650,1710.8400,,,,0.4800,0.4900,0.5200,0.5300
1781834399004,3,eth-updown-5m-1781834400,promote_skipped,WAITING_ENTRY,1.0007,1711.7788,,,,0.4900,0.5000,0.5000,0.5400
1781834699007,4,eth-updown-5m-1781834700,promote_skipped,WAITING_ENTRY,0.9657,1712.8638,,,,0.4500,0.4600,0.5500,0.5600
1781835501286,5,eth-updown-5m-1781835000,promote_skipped,WAITING_ENTRY,1.0057,1710.1776,,,,0.5000,0.5100,0.5000,0.5100
1781835502219,6,eth-updown-5m-1781835300,promote_skipped,WAITING_ENTRY,1.0057,1710.1776,,,,0.0000,0.0000,0.0000,0.0000
1781836535199,7,eth-updown-5m-1781835600,promote_skipped,WAITING_ENTRY,1.0057,1708.2403,,,,0.5200,0.5300,0.4800,0.4900
1781836536121,8,eth-updown-5m-1781836200,promote_skipped,WAITING_ENTRY,1.0057,1708.2403,,,,0.0000,0.0000,0.0000,0.0000
1781836537096,9,eth-updown-5m-1781836500,promote_skipped,WAITING_ENTRY,1.0057,1708.2403,,,,0.6400,0.6500,0.3500,0.3600
1781836799097,10,eth-updown-5m-1781836800,promote_skipped,WAITING_ENTRY,1.4586,1703.6422,,,,0.4900,0.5000,0.5000,0.5100
1781837099095,11,eth-updown-5m-1781837100,promote_skipped,WAITING_ENTRY,1.3379,1702.4666,,,,0.5100,0.5200,0.4900,0.5000
1781837399096,12,eth-updown-5m-1781837400,promote_skipped,WAITING_ENTRY,1.3586,1700.9187,,,,0.5400,0.5500,0.4600,0.4700
1781837699095,13,eth-updown-5m-1781837700,promote_skipped,WAITING_ENTRY,1.5636,1705.1529,,,,0.4800,0.4900,0.5200,0.5300
1781838730122,14,eth-updown-5m-1781838000,promote_skipped,WAITING_ENTRY,1.5093,1705.8280,,,,0.5000,0.5100,0.5000,0.5100
1781838731119,15,eth-updown-5m-1781838300,promote_skipped,WAITING_ENTRY,1.5093,1705.8280,1704.7708,1.0572,0.062013,0.0000,0.0000,0.0000,0.0000
1781838732058,16,eth-updown-5m-1781838600,promote_skipped,WAITING_ENTRY,1.5093,1705.8280,,,,0.1300,0.1400,0.8600,0.8700
1781839797214,17,eth-updown-5m-1781838900,promote_skipped,WAITING_ENTRY,1.5093,1698.2391,,,,0.5300,0.5400,0.4700,0.4900
1781839798198,18,eth-updown-5m-1781839200,promote_skipped,WAITING_ENTRY,1.5093,1698.2391,1685.7498,12.4894,0.740879,0.0000,0.0000,0.0000,0.0000
1781839799199,19,eth-updown-5m-1781839500,promote_skipped,WAITING_ENTRY,1.5093,1698.2391,,,,0.9300,0.9400,0.0700,0.0800
1781839800198,20,eth-updown-5m-1781839800,promote_skipped,WAITING_ENTRY,1.5093,1698.2391,,,,0.4900,0.5000,0.5000,0.5100
1781840248732,21,eth-updown-5m-1781840100,promote_skipped,WAITING_ENTRY,3.1800,1697.5737,,,,0.4800,0.5000,0.5200,0.5300
1781840399726,22,eth-updown-5m-1781840400,promote_skipped,WAITING_ENTRY,3.1800,1692.1127,,,,0.5200,0.5300,0.4700,0.4800
1781840699728,23,eth-updown-5m-1781840700,promote_skipped,WAITING_ENTRY,1.7586,1694.8948,,,,0.4800,0.5300,0.5200,0.5300
1781840999729,24,eth-updown-5m-1781841000,promote_skipped,WAITING_ENTRY,1.7936,1693.7538,,,,0.5100,0.5200,0.4800,0.5000
1781841299728,25,eth-updown-5m-1781841300,promote_skipped,WAITING_ENTRY,1.8829,1695.4837,,,,0.4900,0.5000,0.5100,0.5200
1781841599730,26,eth-updown-5m-1781841600,promote_skipped,WAITING_ENTRY,1.4793,1695.8236,,,,0.5000,0.5100,0.5000,0.5100
1781841899735,27,eth-updown-5m-1781841900,promote_skipped,WAITING_ENTRY,1.6436,1689.7928,,,,0.5600,0.5700,0.4400,0.5300
1781842199736,28,eth-updown-5m-1781842200,promote_skipped,WAITING_ENTRY,1.7550,1695.4266,,,,0.5100,0.5200,0.4800,0.4900
1781842499732,29,eth-updown-5m-1781842500,promote_skipped,WAITING_ENTRY,1.8507,1698.0846,,,,0.4800,0.5200,0.4800,0.5200
1781842799731,30,eth-updown-5m-1781842800,promote_skipped,WAITING_ENTRY,1.6629,1696.0283,,,,0.4800,0.5200,0.4800,0.5200
