timestamp,window_id,slug,event,from_side,to_side,up_mid,down_mid,lead_gap,peak_prev_gap,is_significant,cross_count,significant_cross_count,time_pct,secs_to_end,current_atr,spot_price,ptb,ptb_delta_usd,spot_velocity,spot_smoothed_velocity,spot_acceleration
1781816607485,0,eth-updown-15m-1781816400,armed_init,,UP,0.5900,0.4050,0.1850,0.0000,false,0,0,23.11,692,0.8950,,,,,,
1781816817581,0,eth-updown-15m-1781816400,mid_cross,UP,DOWN,0.4850,0.5050,0.0200,0.1900,false,1,0,46.44,482,0.7114,1708.4150,1708.9364,-0.5214,-0.003784,-0.017188,0.000877
1781816831330,0,eth-updown-15m-1781816400,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.0300,false,2,0,48.00,468,0.6771,1708.4874,1708.9364,-0.4490,-0.015611,-0.002461,0.000286
1781816958054,0,eth-updown-15m-1781816400,mid_cross,UP,DOWN,0.3700,0.4400,0.0700,0.4650,true,3,1,62.11,341,0.6014,1708.7234,1708.9364,-0.2130,-0.043142,-0.030101,0.000967
1781816968939,0,eth-updown-15m-1781816400,mid_cross,DOWN,UP,0.5150,0.5050,0.0100,0.5600,true,4,2,63.22,331,0.6014,1708.1606,1708.9364,-0.7758,-0.058836,-0.022328,0.002331
1781816972286,0,eth-updown-15m-1781816400,mid_cross,UP,DOWN,0.4150,0.5000,0.0850,0.0100,false,5,2,63.67,327,0.6014,1708.5103,1708.9364,-0.4261,-0.010851,0.009615,0.000915
1781817374605,1,eth-updown-15m-1781817300,armed_init,,DOWN,0.4450,0.5650,0.1200,0.0000,false,0,0,8.33,825,1.4893,1701.7086,1702.5473,-0.8387,0.006435,0.007520,-0.001556
1781817414320,1,eth-updown-15m-1781817300,mid_cross,DOWN,UP,0.5250,0.5150,0.0100,0.1300,false,1,0,12.78,785,1.4893,1702.4959,1702.5473,-0.0514,0.025868,0.034419,0.019699
1781817901486,1,eth-updown-15m-1781817300,mid_cross,UP,DOWN,0.4900,0.5000,0.0100,0.5000,true,2,1,66.89,298,1.6914,1703.2068,1702.5473,0.6595,-0.020553,-0.013450,0.001110
1781817960442,1,eth-updown-15m-1781817300,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.4150,true,3,2,73.44,239,1.7286,1702.1086,1702.5473,-0.4387,0.029706,0.024620,0.001136
1781817969815,1,eth-updown-15m-1781817300,mid_cross,UP,DOWN,0.4600,0.4750,0.0150,0.1750,false,4,2,74.44,230,1.7286,1702.2615,1702.5473,-0.2858,0.038352,0.006505,-0.012719
1781817978695,1,eth-updown-15m-1781817300,mid_cross,DOWN,UP,0.5650,0.5250,0.0400,0.0800,false,5,2,75.44,221,1.7286,1702.4785,1702.5473,-0.0688,0.021001,0.016745,-0.001650
1781817986616,1,eth-updown-15m-1781817300,mid_cross,UP,DOWN,0.4900,0.5100,0.0200,0.3200,true,6,3,76.33,213,1.7286,1702.8999,1702.5473,0.3526,0.006895,0.028477,-0.007457
1781817986637,1,eth-updown-15m-1781817300,mid_cross,DOWN,UP,0.5300,0.5100,0.0200,0.0200,false,7,3,76.33,213,1.7286,1702.8999,1702.5473,0.3526,0.006895,0.028477,-0.007457
1781817986928,1,eth-updown-15m-1781817300,mid_cross,UP,DOWN,0.4750,0.5100,0.0350,0.0200,false,8,3,76.33,213,1.7286,1702.8999,1702.5473,0.3526,0.006895,0.028477,-0.007457
1781817987083,1,eth-updown-15m-1781817300,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.0500,false,9,3,76.44,212,1.7286,1702.8715,1702.5473,0.3242,0.015154,0.023930,-0.004548
1781817987412,1,eth-updown-15m-1781817300,mid_cross,UP,DOWN,0.4800,0.5050,0.0250,0.0100,false,10,3,76.44,212,1.7286,1702.8715,1702.5473,0.3242,0.015154,0.023930,-0.004548
1781817997735,1,eth-updown-15m-1781817300,mid_cross,DOWN,UP,0.5100,0.4900,0.0200,0.1000,false,11,3,77.56,202,1.7286,1702.3236,1702.5473,-0.2237,-0.007857,-0.009329,0.002208
1781818001771,1,eth-updown-15m-1781817300,mid_cross,UP,DOWN,0.4850,0.4950,0.0100,0.0300,false,12,3,78.00,198,1.7286,1702.4136,1702.5473,-0.1337,-0.017572,0.000505,0.000944
1781818023985,1,eth-updown-15m-1781817300,mid_cross,DOWN,UP,0.5300,0.5050,0.0250,0.1650,false,13,3,80.44,176,1.6607,1702.5641,1702.5473,0.0168,0.005182,0.013075,-0.000069
1781818272852,2,eth-updown-15m-1781818200,armed_init,,UP,0.5350,0.4650,0.0700,0.0000,false,0,0,8.11,827,1.2150,1704.2142,1703.8667,0.3475,-0.006786,-0.005091,0.002796
