timestamp,window_id,slug,event,status_before,current_atr,spot_price,ptb,ptb_delta_usd,ptb_delta_pct,up_bid,up_ask,down_bid,down_ask
1780567199694,1,btc-updown-5m-1780567200,promote_live,ENTERED_PRE_START,102.4357,63185.3930,,,,0.5000,0.5100,0.5000,0.5100
1780567499696,2,btc-updown-5m-1780567500,promote_live,ENTERED_PRE_START,102.4357,62968.0293,,,,0.5100,0.5200,0.4900,0.5000
1780567799696,3,btc-updown-5m-1780567800,promote_live,ENTERED_PRE_START,102.4357,62841.1911,,,,0.5000,0.5100,0.5000,0.5100
1780568099698,4,btc-updown-5m-1780568100,promote_live,ENTERED_PRE_START,95.3929,62794.5796,,,,0.5200,0.5300,0.4900,0.5000
1780568399698,5,btc-updown-5m-1780568400,promote_live,ENTERED_PRE_START,91.0714,62899.5014,,,,0.5000,0.5100,0.5000,0.5100
1780568699697,6,btc-updown-5m-1780568700,promote_live,ENTERED_PRE_START,96.8929,62698.8410,,,,0.5000,0.5100,0.5000,0.5100
1780568999700,7,btc-updown-5m-1780569000,promote_live,ENTERED_PRE_START,101.8500,62438.2094,,,,0.5200,0.5300,0.4800,0.4900
1780569299700,8,btc-updown-5m-1780569300,promote_live,ENTERED_PRE_START,119.8000,62643.2552,,,,0.5100,0.5200,0.4800,0.4900
1780569599701,9,btc-updown-5m-1780569600,promote_live,ENTERED_PRE_START,114.6643,62697.0047,,,,0.5000,0.5100,0.5000,0.5100
1780569899701,10,btc-updown-5m-1780569900,promote_live,ENTERED_PRE_START,119.0429,62636.2176,,,,0.5100,0.5200,0.4900,0.5000
1780570199701,11,btc-updown-5m-1780570200,promote_live,ENTERED_PRE_START,116.7000,62331.9764,,,,0.4800,0.5000,0.5000,0.5200
1780570499702,12,btc-updown-5m-1780570500,promote_live,ENTERED_PRE_START,152.4857,62320.2843,,,,0.5400,0.5500,0.4600,0.4700
1780570799704,13,btc-updown-5m-1780570800,promote_live,ENTERED_PRE_START,140.7929,62354.0573,,,,0.5200,0.5300,0.4700,0.4800
1780571099703,14,btc-updown-5m-1780571100,promote_live,ENTERED_PRE_START,122.2000,62534.9459,,,,0.4800,0.4900,0.5200,0.5300
1780571399707,15,btc-updown-5m-1780571400,promote_live,ENTERED_PRE_START,103.2143,62245.5671,,,,0.5000,0.5100,0.4900,0.5000
1780571699704,16,btc-updown-5m-1780571700,promote_live,ENTERED_PRE_START,104.7857,62201.8693,,,,0.5100,0.5200,0.4900,0.5000
1780571999703,17,btc-updown-5m-1780572000,promote_live,ENTERED_PRE_START,99.9286,62486.1616,,,,0.5000,0.5100,0.5000,0.5100
1780572299705,18,btc-updown-5m-1780572300,promote_live,ENTERED_PRE_START,91.1143,62497.8558,,,,0.4800,0.4900,0.5200,0.5300
1780572599705,19,btc-updown-5m-1780572600,promote_live,ENTERED_PRE_START,92.4286,62546.0675,,,,0.4700,0.5000,0.5200,0.5300
1780572899705,20,btc-updown-5m-1780572900,promote_live,ENTERED_PRE_START,101.1214,62468.7484,,,,0.4900,0.5000,0.5100,0.5200
