timestamp,window_id,slug,action,side,amount,amount_kind,signal_shares,signal_usd_value,price,reason,executed,current_atr,secs_to_end,time_pct,spot_price,spot_velocity_usd_per_sec,spot_smoothed_velocity_usd_per_sec,spot_acceleration_usd_per_sec2,ptb,ptb_delta_usd,ptb_delta_pct,up_bid,up_ask,down_bid,down_ask,up_shares,down_shares,paired_shares,spent,returned,terminal_floor,terminal_floor_gap,mtm,unrealized_pnl
1781530550122,2,btc-updown-5m-1781530500,BUY,UP,27.00000000,usd,67.50000000,27.0000,0.4000,h_entry_up_ask_0.40_gap_z_-0.11_active_xc1,true,79.2786,249,17.00,66768.2760,-3.238061,-2.157080,0.168869,66786.6454,-18.3694,-0.027505,0.3800,0.4000,0.6200,0.6300,0.00000000,0.00000000,0.00000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1781530739009,2,btc-updown-5m-1781530500,SELL,UP,67.50000000,shares,67.50000000,5.4000,0.0800,h_salvage_otm_bid_0.08_gap_z_-0.88,true,79.2786,60,80.00,66717.2690,1.907497,1.619901,-0.104948,66786.6454,-69.3764,-0.103878,0.0800,0.1000,0.9200,0.9300,67.50000000,0.00000000,0.00000000,27.0000,0.0000,0.0000,-27.0000,5.4000,-21.6000
1781531161746,4,btc-updown-5m-1781531100,BUY,UP,27.00000000,usd,67.50000000,27.0000,0.4000,h_entry_up_ask_0.40_gap_z_-0.16_active_xc0,true,92.0714,238,20.67,66504.4849,0.982807,0.924000,0.084601,66534.6289,-30.1440,-0.045306,0.3900,0.4000,0.6000,0.6100,0.00000000,0.00000000,0.00000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1781531448107,5,btc-updown-5m-1781531400,BUY,DOWN,27.00000000,usd,67.50000000,27.0000,0.4000,h_entry_down_ask_0.40_gap_z_+0.09_active_xc2,true,84.3071,251,16.33,66578.7479,0.105576,1.170855,1.650126,66563.2811,15.4669,0.023236,0.6000,0.6100,0.3900,0.4000,0.00000000,0.00000000,0.00000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1781531723011,6,btc-updown-5m-1781531700,BUY,DOWN,27.00000000,usd,67.50000000,27.0000,0.4000,h_entry_down_ask_0.40_gap_z_+0.10_active_xc0,true,79.2143,276,8.00,66429.8683,0.892868,0.521583,0.383902,66412.3163,17.5520,0.026429,0.6000,0.6100,0.3900,0.4000,0.00000000,0.00000000,0.00000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1781532041842,7,btc-updown-5m-1781532000,BUY,UP,27.00000000,usd,69.23076923,27.0000,0.3900,h_entry_up_ask_0.39_gap_z_-0.16_active_xc0,true,65.3429,258,14.00,66378.7935,0.392157,-0.221558,0.020127,66400.2785,-21.4850,-0.032357,0.3800,0.3900,0.5900,0.6200,0.00000000,0.00000000,0.00000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1781532239716,7,btc-updown-5m-1781532000,SELL,UP,69.23076923,shares,69.23076923,3.4615,0.0500,h_salvage_otm_bid_0.05_gap_z_-1.23,true,63.7000,60,80.00,66321.7034,0.555052,0.660400,0.118825,66400.2785,-78.5751,-0.118336,0.0500,0.0600,0.9500,0.9600,69.23076923,0.00000000,0.00000000,27.0000,0.0000,0.0000,-27.0000,3.4615,-23.5385
1781532323750,8,btc-updown-5m-1781532300,BUY,DOWN,27.00000000,usd,67.50000000,27.0000,0.4000,h_entry_down_ask_0.40_gap_z_+0.12_active_xc0,true,61.6500,276,8.00,66326.7764,0.900809,1.038482,-0.108841,66310.6709,16.1055,0.024288,0.6000,0.6100,0.3900,0.4000,0.00000000,0.00000000,0.00000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1781532562540,8,btc-updown-5m-1781532300,SELL,DOWN,67.50000000,shares,67.50000000,16.2000,0.2400,h_salvage_otm_bid_0.24_gap_z_+0.52,true,56.5500,37,87.67,66333.5573,0.389410,0.765859,0.319516,66310.6709,22.8864,0.034514,0.7600,0.7700,0.2400,0.2500,0.00000000,67.50000000,0.00000000,27.0000,0.0000,0.0000,-27.0000,16.2000,-10.8000
1781532923049,10,btc-updown-5m-1781532900,BUY,DOWN,27.00000000,usd,72.97297297,27.0000,0.3700,h_entry_down_ask_0.37_gap_z_+0.09_active_xc0,true,64.5929,276,8.00,66406.5936,0.606616,0.615446,-0.070889,66393.4588,13.1348,0.019783,0.6300,0.6700,0.3300,0.3700,0.00000000,0.00000000,0.00000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
